Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,36.670318,[19 64] ; [105  60],[41.5 41.5] ; [82.5 82.5],1
a6,1,0.00016,14.246998,[34 49] ; [109  56],[47.85887097 35.14112903] ; [95.14112903 69.85887097],1
v4,1,0.025886,4.963635,[70 13] ; [152  11],[74.90243902  8.09756098] ; [147.09756098  15.90243902],0
p2,1,0.027544,4.856374,[58 23] ; [138  27],[64.53658537 16.46341463] ; [131.46341463  33.53658537],0
a8,1,0.031632,4.618331,[ 7 74] ; [ 30 125],[12.69915254 68.30084746] ; [ 24.30084746 130.69915254],0
b2,1,0.03342,4.524113,[27 26] ; [26 54],[21.12030075 31.87969925] ; [31.87969925 48.12030075],0
b3,1,0.03342,4.524113,[27 26] ; [26 54],[21.12030075 31.87969925] ; [31.87969925 48.12030075],0
r3,1,0.042019,4.134436,[73 10] ; [155   8],[76.92682927  6.07317073] ; [151.07317073  11.92682927],0
r4,1,0.046184,3.974858,[63 20] ; [142  23],[68.60887097 14.39112903] ; [136.39112903  28.60887097],0
r2,1,0.048478,3.893342,[68 15] ; [146  15],[72.79508197 10.20491803] ; [141.20491803  19.79508197],0
b4,1,0.06054,3.522538,[42 41] ; [104  61],[48.86290323 34.13709677] ; [97.13709677 67.86290323],0
v1,1,0.062288,3.475398,[46 35] ; [71 90],[39.16115702 41.83884298] ; [77.83884298 83.16115702],0
n2,1,0.097902,2.739392,[20  2] ; [27 10],[17.52542373  4.47457627] ; [29.47457627  7.52542373],0
u1,1,0.108409,2.577263,[ 1 82] ; [  9 156],[ 3.34677419 79.65322581] ; [  6.65322581 158.34677419],0
v3,1,0.118773,2.433422,[31 50] ; [ 46 116],[25.66666667 55.33333333] ; [ 51.33333333 110.66666667],0
p5,1,0.146764,2.105562,[ 5 76] ; [ 20 145],[ 8.23170732 72.76829268] ; [ 16.76829268 148.23170732],0
a1,1,0.14736,2.099372,[ 8 75] ; [  8 157],[ 5.35483871 77.64516129] ; [ 10.64516129 154.35483871],0
a3,1,0.147373,2.099239,[56 26] ; [97 68],[50.79352227 31.20647773] ; [102.20647773  62.79352227],0
p6,1,0.151222,2.059877,[19 61] ; [ 53 109],[23.80165289 56.19834711] ; [ 48.19834711 113.80165289],0
b5,1,0.154571,2.026547,[44 39] ; [103  62],[49.19758065 33.80241935] ; [97.80241935 67.19758065],0
s8,1,0.16674,1.912011,[31 51] ; [ 48 117],[26.22672065 55.77327935] ; [ 52.77327935 112.22672065],0
d2,1,0.188569,1.728762,[12 70] ; [ 15 150],[ 8.96356275 73.03643725] ; [ 18.03643725 146.96356275],0
s7,1,0.214614,1.540024,[39 42] ; [62 94],[34.51898734 46.48101266] ; [66.48101266 89.51898734],0
p3,1,0.219306,1.508909,[38 44] ; [ 63 102],[33.53036437 48.46963563] ; [67.46963563 97.53036437],0
s6,1,0.237833,1.393396,[45 34] ; [105  57],[49.17012448 29.82987552] ; [100.82987552  61.17012448],0
p8,1,0.272096,1.206151,[33 48] ; [79 85],[37.02857143 43.97142857] ; [74.97142857 89.02857143],0
u3,1,0.296389,1.09037,[13 14] ; [39 26],[15.26086957 11.73913043] ; [36.73913043 28.26086957],0
s3,1,0.299683,1.075605,[46 36] ; [80 83],[42.17142857 39.82857143] ; [83.82857143 79.17142857],0
s5,1,0.306735,1.044681,[28 51] ; [ 46 113],[24.56302521 54.43697479] ; [ 49.43697479 109.56302521],0
n3,1,0.380368,0.769513,[13  9] ; [26 11],[14.54237288  7.45762712] ; [24.45762712 12.54237288],0
b1,1,0.390935,0.73603,[31 52] ; [71 94],[34.13709677 48.86290323] ; [67.86290323 97.13709677],0
a2,1,0.414722,0.665224,[ 3 80] ; [ 10 155],[ 4.35080645 78.64919355] ; [  8.64919355 156.35080645],0
d5,1,0.477455,0.50467,[50 33] ; [107  58],[52.54435484 30.45564516] ; [104.45564516  60.54435484],0
p7,1,0.490765,0.474848,[50 30] ; [92 67],[47.53138075 32.46861925] ; [94.46861925 64.53138075],0
s1,1,0.501038,0.452737,[ 4 79] ; [  5 156],[ 3.06147541 79.93852459] ; [  5.93852459 155.06147541],0
p12,1,0.529954,0.394481,[ 5 76] ; [  7 155],[ 4. 77.] ; [  8. 154.],0
u2,1,0.536004,0.382997,[15 12] ; [40 24],[16.31868132 10.68131868] ; [38.68131868 25.31868132],0
n5,1,0.567139,0.327493,[55 26] ; [104  58],[53. 28.] ; [106.  56.],0
n4,1,0.60925,0.261269,[54 29] ; [112  52],[55.78137652 27.21862348] ; [110.21862348  53.78137652],0
p4,1,0.615307,0.252519,[36 45] ; [78 85],[37.8442623 43.1557377] ; [76.1557377 86.8442623],0
p11,1,0.626891,0.2363,[60 23] ; [124  41],[61.58064516 21.41935484] ; [122.41935484  42.58064516],0
s4,1,0.668853,0.182947,[12 71] ; [ 27 136],[13.15853659 69.84146341] ; [ 25.84146341 137.15853659],0
p1,1,0.695073,0.153648,[ 5 77] ; [  8 155],[ 4.35102041 77.64897959] ; [  8.64897959 154.35102041],0
s2,1,0.711991,0.136296,[39 44] ; [73 91],[37.63562753 45.36437247] ; [74.36437247 89.63562753],0
a5,1,0.755959,0.096591,[49 34] ; [94 71],[47.85887097 35.14112903] ; [95.14112903 69.85887097],0
v2,1,0.820256,0.051627,[38 42] ; [78 81],[38.82845188 41.17154812] ; [77.17154812 81.82845188],0
p10,1,0.839862,0.040832,[60 22] ; [119  41],[60.65289256 21.34710744] ; [118.34710744  41.65289256],0
a4,1,0.86128,0.030536,[23 60] ; [ 44 121],[22.4233871 60.5766129] ; [ 44.5766129 120.4233871],0
p9,1,0.880964,0.022424,[64 18] ; [127  34],[64.4526749 17.5473251] ; [126.5473251  34.4526749],0
r1,1,0.941822,0.005326,[60 23] ; [120  45],[60.24193548 22.75806452] ; [119.75806452  45.24193548],0
n6,1,0.980041,0.000626,[62 19] ; [125  38],[62.07786885 18.92213115] ; [124.92213115  38.07786885],0
n1,1,0.984509,0.000377,[ 8 14] ; [13 23],[ 7.96551724 14.03448276] ; [13.03448276 22.96551724],0
