Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,24.500435,[91 19] ; [15 22],[79.31972789 30.68027211] ; [26.68027211 10.31972789],1
s5,1,0.219869,1.505226,[18 90] ; [ 3 33],[15.75 92.25] ; [ 5.25 30.75],0
p8,1,0.221489,1.494699,[70 39] ; [19 17],[66.90344828 42.09655172] ; [22.09655172 13.90344828],0
s8,1,0.22539,1.469722,[32 78] ; [ 7 30],[29.18367347 80.81632653] ; [ 9.81632653 27.18367347],0
s1,1,0.274904,1.192114,[  4 105] ; [ 3 34],[  5.2260274 103.7739726] ; [ 1.7739726 35.2260274],0
n3,1,0.318415,0.995444,[14  2] ; [11  4],[12.90322581  3.09677419] ; [12.09677419  2.90322581],0
p5,1,0.329859,0.949451,[ 9 99] ; [ 5 31],[10.5 97.5] ; [ 3.5 32.5],0
a7,1,0.347224,0.883577,[83 27] ; [25 12],[80.81632653 29.18367347] ; [27.18367347  9.81632653],0
a8,1,0.357676,0.846038,[11 83] ; [ 2 31],[ 9.62204724 84.37795276] ; [ 3.37795276 29.62204724],0
b5,1,0.410549,0.677211,[65 45] ; [19 18],[62.85714286 47.14285714] ; [21.14285714 15.85714286],0
s2,1,0.504955,0.444507,[23 85] ; [ 6 31],[21.6 86.4] ; [ 7.4 29.6],0
s3,1,0.535757,0.383461,[29 78] ; [12 25],[30.46527778 76.53472222] ; [10.53472222 26.46527778],0
n2,1,0.54393,0.368304,[11  5] ; [11  3],[11.73333333  4.26666667] ; [10.26666667  3.73333333],0
p7,1,0.547852,0.361179,[80 30] ; [25 12],[78.57142857 31.42857143] ; [26.42857143 10.57142857],0
v4,1,0.560295,0.339195,[104   6] ; [34  3],[103.26530612   6.73469388] ; [34.73469388  2.26530612],0
u2,1,0.60903,0.26159,[16 19] ; [6 5],[16.73913043 18.26086957] ; [5.26086957 5.73913043],0
s4,1,0.715446,0.132898,[  7 103] ; [ 3 34],[  7.4829932 102.5170068] ; [ 2.5170068 34.4829932],0
s7,1,0.72651,0.12234,[33 71] ; [10 25],[32.17266187 71.82733813] ; [10.82733813 24.17266187],0
n1,1,0.765087,0.089286,[ 6 10] ; [6 8],[6.4 9.6] ; [5.6 8.4],0
a3,1,0.78769,0.072529,[74 35] ; [26 11],[74.65753425 34.34246575] ; [25.34246575 11.65753425],0
p12,1,0.831733,0.045147,[  5 105] ; [ 2 35],[  5.23809524 104.76190476] ; [ 1.76190476 35.23809524],0
b2,1,0.845925,0.03776,[32 42] ; [ 9 13],[31.60416667 42.39583333] ; [ 9.39583333 12.60416667],0
b3,1,0.845925,0.03776,[32 42] ; [ 9 13],[31.60416667 42.39583333] ; [ 9.39583333 12.60416667],0
b1,1,0.879314,0.023055,[46 64] ; [16 21],[46.39455782 63.60544218] ; [15.60544218 21.39455782],0
a1,1,0.99366,6.3e-05,[  3 107] ; [ 1 36],[  2.99319728 107.00680272] ; [ 1.00680272 35.99319728],0
