Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,49.383926,[61 84] ; [260  86],[94.79633401 50.20366599] ; [226.20366599 119.79633401],1
a6,1,0.0,34.261915,[69 76] ; [259  87],[96.86354379 48.13645621] ; [231.13645621 114.86354379],1
r4,1,2e-06,22.986231,[111  34] ; [319  27],[126.98574338  18.01425662] ; [303.01425662  42.98574338],1
a2,1,3e-06,21.542902,[ 12 133] ; [ 94 252],[ 31.30346232 113.69653768] ; [ 74.69653768 271.30346232],1
r3,1,4e-06,21.082538,[125  20] ; [335  10],[136.12244898   8.87755102] ; [323.87755102  21.12244898],1
r2,1,3e-05,17.398283,[121  22] ; [328  15],[132.11316872  10.88683128] ; [316.88683128  26.11316872],1
u1,1,3.7e-05,17.03558,[  8 137] ; [ 71 275],[ 23.3299389 121.6700611] ; [ 55.6700611 290.3299389],1
d1,1,8.7e-05,15.40029,[60 85] ; [210 136],[79.73523422 65.26476578] ; [190.26476578 155.73523422],1
b5,1,0.000453,12.299558,[71 74] ; [228 118],[88.299389 56.700611] ; [210.700611 135.299389],1
r1,1,0.000924,10.973181,[98 47] ; [279  64],[112.01844262  32.98155738] ; [264.98155738  78.01844262],1
d5,1,0.000966,10.891555,[101  44] ; [287  59],[114.58248473  30.41751527] ; [273.41751527  72.58248473],1
v4,1,0.001919,9.625067,[129  16] ; [331  13],[136.400818   8.599182] ; [323.599182  20.400818],0
u3,1,0.003721,8.4153,[14 32] ; [62 49],[22.26751592 23.73248408] ; [53.73248408 57.26751592],0
d4,1,0.006247,7.477614,[104  41] ; [286  60],[115.17311609  29.82688391] ; [274.82688391  71.17311609],0
p10,1,0.010963,6.471276,[105  40] ; [280  59],[115.34090909  29.65909091] ; [269.65909091  69.34090909],0
b1,1,0.016933,5.703309,[62 83] ; [109 237],[50.49898167 94.50101833] ; [120.50101833 225.49898167],0
s6,1,0.02315,5.157178,[79 64] ; [225 115],[90.00414079 52.99585921] ; [213.99585921 126.00414079],0
v2,1,0.026489,4.92381,[64 77] ; [186 143],[75. 66.] ; [175. 154.],0
p2,1,0.035794,4.406897,[104  40] ; [278  66],[112.72131148  31.27868852] ; [269.27868852  74.72131148],0
s1,1,0.054824,3.687417,[  7 137] ; [  6 333],[  3.8757764 140.1242236] ; [  9.1242236 329.8757764],0
p9,1,0.068325,3.322797,[109  34] ; [280  56],[116.13152401  26.86847599] ; [272.86847599  63.13152401],0
s3,1,0.096487,2.762667,[66 77] ; [184 154],[74.32432432 68.67567568] ; [175.67567568 162.32432432],0
s2,1,0.09755,2.745153,[56 87] ; [162 180],[64.27628866 78.72371134] ; [153.72371134 188.27628866],0
n2,1,0.124343,2.36174,[30 15] ; [61 16],[33.56557377 11.43442623] ; [57.43442623 19.56557377],0
u2,1,0.137108,2.210123,[17 28] ; [56 54],[21.19354839 23.80645161] ; [51.80645161 58.19354839],0
a5,1,0.154688,2.025397,[95 50] ; [249  97],[101.5885947  43.4114053] ; [242.4114053 103.5885947],0
n3,1,0.15922,1.981617,[28 16] ; [59 19],[31.37704918 12.62295082] ; [55.62295082 22.37704918],0
n5,1,0.174131,1.847018,[117  28] ; [258  86],[111.19631902  33.80368098] ; [263.80368098  80.19631902],0
p8,1,0.186218,1.747291,[55 90] ; [151 189],[61.58762887 83.41237113] ; [144.41237113 195.58762887],0
p5,1,0.198394,1.654158,[ 14 129] ; [ 22 320],[ 10.61443299 132.38556701] ; [ 25.38556701 316.61443299],0
p4,1,0.218538,1.513947,[63 81] ; [171 172],[69.19096509 74.80903491] ; [164.80903491 178.19096509],0
a8,1,0.221215,1.496471,[ 14 122] ; [ 45 264],[ 18.03146067 117.96853933] ; [ 40.96853933 268.03146067],0
u4,1,0.221466,1.494847,[  1 144] ; [  8 338],[  2.65784114 142.34215886] ; [  6.34215886 339.65784114],0
p1,1,0.253604,1.303339,[ 11 134] ; [ 17 326],[  8.31967213 136.68032787] ; [ 19.68032787 323.31967213],0
b3,1,0.368186,0.809777,[34 57] ; [ 62 132],[30.65263158 60.34736842] ; [ 65.34736842 128.65263158],0
b2,1,0.368186,0.809777,[34 57] ; [ 62 132],[30.65263158 60.34736842] ; [ 65.34736842 128.65263158],0
v3,1,0.448912,0.573398,[50 91] ; [130 202],[53.65750529 87.34249471] ; [126.34249471 205.65750529],0
s5,1,0.477832,0.503807,[44 97] ; [ 94 242],[ 40.79245283 100.20754717] ; [ 97.20754717 238.79245283],0
d2,1,0.516166,0.421547,[64 79] ; [166 180],[67.2597137 75.7402863] ; [162.7402863 183.2597137],0
p11,1,0.516745,0.420385,[111  34] ; [274  72],[113.69653768  31.30346232] ; [271.30346232  74.69653768],0
b4,1,0.539946,0.375641,[82 63] ; [206 140],[85.0509165 59.9490835] ; [202.9490835 143.0509165],0
p3,1,0.586207,0.296306,[61 83] ; [137 208],[58.30674847 85.69325153] ; [139.69325153 205.30674847],0
p7,1,0.654452,0.200333,[70 73] ; [173 165],[72.24324324 70.75675676] ; [170.75675676 167.24324324],0
p12,1,0.662715,0.190242,[  7 138] ; [ 20 324],[  8.00613497 136.99386503] ; [ 18.99386503 325.00613497],0
v1,1,0.697714,0.15086,[65 76] ; [160 173],[66.93037975 74.06962025] ; [158.06962025 174.93037975],0
n4,1,0.787885,0.072392,[110  35] ; [257  87],[108.82413088  36.17586912] ; [258.17586912  85.82413088],0
a1,1,0.804884,0.061024,[  4 141] ; [ 11 335],[  4.42973523 140.57026477] ; [ 10.57026477 335.42973523],0
a3,1,0.841638,0.039919,[99 45] ; [234 111],[98.06134969 45.93865031] ; [234.93865031 110.06134969],0
a4,1,0.902716,0.01494,[59 85] ; [143 201],[59.60655738 84.39344262] ; [142.39344262 201.60655738],0
s7,1,0.938723,0.00591,[57 82] ; [137 194],[57.37446809 81.62553191] ; [136.62553191 194.37446809],0
s4,1,0.939606,0.00574,[ 25 120] ; [ 58 284],[ 24.71252567 120.28747433] ; [ 58.28747433 283.71252567],0
s8,1,0.964137,0.002022,[54 91] ; [127 216],[53.7807377 91.2192623] ; [127.2192623 215.7807377],0
n1,1,0.997409,1.1e-05,[16 29] ; [27 49],[15.99173554 29.00826446] ; [27.00826446 48.99173554],0
