Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.000745,11.374318,[ 17 120] ; [35 84],[ 27.828125 109.171875] ; [24.171875 94.828125],1
s2,1,0.000801,11.239479,[90 48] ; [98 19],[101.74117647  36.25882353] ; [86.25882353 30.74117647],1
v1,1,0.001496,10.083149,[74 59] ; [89 30],[86.02777778 46.97222222] ; [76.97222222 42.02777778],0
p7,1,0.00196,9.586552,[97 41] ; [102  16],[107.2734375  30.7265625] ; [91.7265625 26.2734375],0
v3,1,0.002428,9.194337,[52 79] ; [69 48],[63.91532258 67.08467742] ; [57.08467742 59.91532258],0
s7,1,0.00275,8.966436,[93 39] ; [96 15],[102.66666667  29.33333333] ; [86.33333333 24.66666667],0
d3,1,0.004555,8.048065,[95 45] ; [99 20],[104.86486486  35.13513514] ; [89.13513514 29.86486486],0
s6,1,0.004731,7.979533,[112  28] ; [109   9],[119.92248062  20.07751938] ; [101.07751938  16.92248062],0
p9,1,0.014024,6.035067,[122  16] ; [115   4],[127.26070039  10.73929961] ; [109.73929961   9.26070039],0
s4,1,0.015608,5.846456,[ 19 121] ; [30 88],[ 26.58914729 113.41085271] ; [22.41085271 95.58914729],0
a4,1,0.016973,5.699182,[58 82] ; [67 52],[67.56756757 72.43243243] ; [57.43243243 61.56756757],0
a5,1,0.019923,5.418652,[108  32] ; [105  14],[115.13513514  24.86486486] ; [97.86486486 21.13513514],0
d1,1,0.030126,4.702095,[91 49] ; [92 27],[98.91891892 41.08108108] ; [84.08108108 34.91891892],0
n6,1,0.056338,3.642046,[120  20] ; [109   8],[124.74708171  15.25291829] ; [104.25291829  12.74708171],0
d5,1,0.057814,3.599004,[114  26] ; [106  12],[119.37984496  20.62015504] ; [100.62015504  17.37984496],0
p8,1,0.065932,3.381498,[86 52] ; [87 32],[92.89494163 45.10505837] ; [80.10505837 38.89494163],0
p10,1,0.069585,3.292791,[119  19] ; [110   8],[123.4453125  14.5546875] ; [105.5546875  12.4453125],0
p6,1,0.082581,3.01336,[71 68] ; [73 45],[77.88326848 61.11673152] ; [66.11673152 51.88326848],0
a3,1,0.088513,2.901212,[107  33] ; [101  18],[112.43243243  27.56756757] ; [95.56756757 23.43243243],0
n5,1,0.104306,2.638439,[113  27] ; [104  14],[117.75193798  22.24806202] ; [99.24806202 18.75193798],0
d4,1,0.107314,2.593338,[116  24] ; [106  12],[120.46511628  19.53488372] ; [101.53488372  16.46511628],0
r1,1,0.11318,2.509243,[116  24] ; [105  12],[120.38910506  19.61089494] ; [100.61089494  16.38910506],0
s3,1,0.130618,2.285139,[96 41] ; [91 25],[101.26086957  35.73913043] ; [85.73913043 30.26086957],0
u1,1,0.141895,2.157285,[ 29 111] ; [34 85],[ 34.05405405 105.94594595] ; [28.94594595 90.05405405],0
v4,1,0.145744,2.116238,[134   5] ; [117   1],[135.75486381   3.24513619] ; [115.24513619   2.75486381],0
r4,1,0.157016,2.002734,[128  12] ; [114   5],[130.81081081   9.18918919] ; [111.18918919   7.81081081],0
a2,1,0.16412,1.935851,[ 36 104] ; [40 79],[41.08108108 98.91891892] ; [34.91891892 84.08108108],0
p1,1,0.206558,1.595385,[ 12 127] ; [ 16 102],[ 15.14396887 123.85603113] ; [ 12.85603113 105.14396887],0
r2,1,0.243599,1.359647,[128   9] ; [115   4],[130.04296875   6.95703125] ; [112.95703125   6.04296875],0
v2,1,0.2548,1.296794,[75 57] ; [76 43],[79.41035857 52.58964143] ; [71.58964143 47.41035857],0
a1,1,0.260466,1.266278,[  6 134] ; [  9 110],[  8.10810811 131.89189189] ; [  6.89189189 112.10810811],0
p2,1,0.285273,1.141796,[123  16] ; [110   9],[125.53100775  13.46899225] ; [107.46899225  11.53100775],0
n1,1,0.341153,0.906092,[10 17] ; [13 13],[11.71698113 15.28301887] ; [11.28301887 14.71698113],0
u4,1,0.369315,0.80597,[  8 132] ; [  4 115],[  6.48648649 133.51351351] ; [  5.51351351 113.48648649],0
u2,1,0.392899,0.729951,[24  9] ; [11  7],[22.64705882 10.35294118] ; [12.35294118  5.64705882],0
b1,1,0.413334,0.66919,[53 87] ; [51 68],[56.21621622 83.78378378] ; [47.78378378 71.21621622],0
p11,1,0.452249,0.565008,[119  21] ; [97 22],[116.75675676  23.24324324] ; [99.24324324 19.75675676],0
a7,1,0.475735,0.508625,[96 43] ; [87 32],[98.59302326 40.40697674] ; [84.40697674 34.59302326],0
n2,1,0.487054,0.483027,[18 10] ; [19  7],[19.18518519  8.81481481] ; [17.81481481  8.18518519],0
d2,1,0.560199,0.339361,[85 55] ; [68 51],[82.7027027 57.2972973] ; [70.2972973 48.7027027],0
a6,1,0.568351,0.32545,[93 47] ; [83 36],[95.13513514 44.86486486] ; [80.86486486 38.13513514],0
r3,1,0.626306,0.237103,[135   5] ; [116   3],[135.67567568   4.32432432] ; [115.32432432   3.67567568],0
p3,1,0.635442,0.224753,[95 45] ; [84 35],[96.75675676 43.24324324] ; [82.24324324 36.75675676],0
a8,1,0.694107,0.154675,[ 20 104] ; [16 96],[ 18.91525424 105.08474576] ; [17.08474576 94.91525424],0
b5,1,0.727418,0.121496,[83 57] ; [68 51],[81.62162162 58.37837838] ; [69.37837838 49.62162162],0
s1,1,0.730644,0.118521,[  6 134] ; [  4 112],[  5.46875 134.53125] ; [  4.53125 111.46875],0
b2,1,0.734814,0.114737,[46 60] ; [34 40],[47.11111111 58.88888889] ; [32.88888889 41.11111111],0
b3,1,0.734814,0.114737,[46 60] ; [34 40],[47.11111111 58.88888889] ; [32.88888889 41.11111111],0
p12,1,0.770803,0.08487,[ 17 122] ; [ 16 103],[ 17.77906977 121.22093023] ; [ 15.22093023 103.77906977],0
n4,1,0.797155,0.066065,[117  23] ; [100  18],[117.75193798  22.24806202] ; [99.24806202 18.75193798],0
b4,1,0.847599,0.036934,[84 56] ; [70 49],[83.24324324 56.75675676] ; [70.75675676 48.24324324],0
n3,1,0.859724,0.031232,[20  8] ; [18  8],[19.7037037  8.2962963] ; [18.2962963  7.7037037],0
u3,1,1.0,0.0,[22 11] ; [12  6],[22. 11.] ; [12.  6.],0
