Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.001194,10.5,[5 5] ; [ 2 30],[1.66666667 8.33333333] ; [ 5.33333333 26.66666667],0
v2,1,0.006476,7.412864,[6 4] ; [ 5 26],[2.68292683 7.31707317] ; [ 8.31707317 22.68292683],0
v3,1,0.013724,6.073309,[5 4] ; [ 5 27],[2.19512195 6.80487805] ; [ 7.80487805 24.19512195],0
p4,1,0.023313,5.145,[4 6] ; [ 3 29],[1.66666667 8.33333333] ; [ 5.33333333 26.66666667],0
r4,1,0.023313,5.145,[4 6] ; [ 3 29],[1.66666667 8.33333333] ; [ 5.33333333 26.66666667],0
n4,1,0.040424,4.2,[4 6] ; [24  8],[6.66666667 3.33333333] ; [21.33333333 10.66666667],0
u3,1,0.042522,4.114286,[2 2] ; [ 1 13],[0.66666667 3.33333333] ; [ 2.33333333 11.66666667],0
b5,1,0.046915,3.948438,[7 3] ; [11 21],[4.28571429 5.71428571] ; [13.71428571 18.28571429],0
r3,1,0.071488,3.248513,[7 3] ; [12 20],[4.52380952 5.47619048] ; [14.47619048 17.52380952],0
s7,1,0.08279,3.009259,[4 5] ; [ 5 25],[2.07692308 6.92307692] ; [ 6.92307692 23.07692308],0
s4,1,0.103754,2.646875,[3 7] ; [ 3 29],[1.42857143 8.57142857] ; [ 4.57142857 27.42857143],0
n6,1,0.117866,2.445452,[6 4] ; [10 21],[3.90243902 6.09756098] ; [12.09756098 18.90243902],0
p9,1,0.1524,2.048067,[1 9] ; [10 20],[2.75 7.25] ; [ 8.25 21.75],0
s3,1,0.152825,2.043823,[5 5] ; [ 8 23],[3.17073171 6.82926829] ; [ 9.82926829 21.17073171],0
n1,1,0.161749,1.957794,[1 3] ; [12  7],[2.26086957 1.73913043] ; [10.73913043  8.26086957],0
b2,1,0.192106,1.701389,[1 5] ; [11 13],[2.4 3.6] ; [ 9.6 14.4],0
b3,1,0.192106,1.701389,[1 5] ; [11 13],[2.4 3.6] ; [ 9.6 14.4],0
s8,1,0.19603,1.671711,[2 8] ; [ 2 30],[0.95238095 9.04761905] ; [ 3.04761905 28.95238095],0
r1,1,0.20024,1.640625,[5 5] ; [ 9 23],[3.33333333 6.66666667] ; [10.66666667 21.33333333],0
u2,1,0.260531,1.265934,[2 2] ; [ 3 11],[1.11111111 2.88888889] ; [ 3.88888889 10.11111111],0
a4,1,0.277962,1.177027,[2 8] ; [12 19],[3.41463415 6.58536585] ; [10.58536585 20.41463415],0
p10,1,0.293694,1.10261,[1 9] ; [ 8 23],[2.19512195 7.80487805] ; [ 6.80487805 24.19512195],0
d4,1,0.305507,1.05,[8 2] ; [20 12],[6.66666667 3.33333333] ; [21.33333333 10.66666667],0
p3,1,0.312271,1.021048,[3 7] ; [ 5 27],[1.9047619 8.0952381] ; [ 6.0952381 25.9047619],0
n2,1,0.314648,1.011065,[1 3] ; [10  9],[1.91304348 2.08695652] ; [9.08695652 9.91304348],0
v1,1,0.335824,0.926307,[3 7] ; [ 5 26],[1.95121951 8.04878049] ; [ 6.04878049 24.95121951],0
a6,1,0.346581,0.885937,[3 7] ; [15 17],[4.28571429 5.71428571] ; [13.71428571 18.28571429],0
