Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000523,12.031729,[38 64] ; [33 16],[47.9602649 54.0397351] ; [23.0397351 25.9602649],1
p3,1,0.000836,11.15882,[31 70] ; [29 20],[40.4 60.6] ; [19.6 29.4],1
p7,1,0.001706,9.841546,[40 60] ; [33 16],[48.99328859 51.00671141] ; [24.00671141 24.99328859],0
p2,1,0.001837,9.7052,[52 50] ; [38 11],[60.79470199 41.20529801] ; [29.20529801 19.79470199],0
r4,1,0.005202,7.807855,[74 29] ; [45  4],[80.63815789 22.36184211] ; [38.36184211 10.63815789],0
p5,1,0.008255,6.977196,[  2 100] ; [ 6 43],[ 5.40397351 96.59602649] ; [ 2.59602649 46.40397351],0
a3,1,0.017494,5.646095,[89 13] ; [35 14],[83.7615894 18.2384106] ; [40.2384106  8.7615894],0
p6,1,0.024511,5.058128,[26 76] ; [21 27],[31.96 70.04] ; [15.04 32.96],0
r1,1,0.038537,4.281142,[73 28] ; [42  6],[77.95302013 23.04697987] ; [37.04697987 10.95302013],0
v3,1,0.043091,4.091811,[28 69] ; [22 26],[33.44827586 63.55172414] ; [16.55172414 31.44827586],0
n1,1,0.05459,3.694557,[18 25] ; [10  4],[21.12280702 21.87719298] ; [6.87719298 7.12280702],0
s6,1,0.05896,3.566406,[59 42] ; [35 12],[64.14864865 36.85135135] ; [29.85135135 17.14864865],0
u4,1,0.063673,3.439025,[  1 102] ; [ 3 46],[  2.71052632 100.28947368] ; [ 1.28947368 47.71052632],0
a1,1,0.064889,3.407799,[11 92] ; [ 1 48],[ 8.13157895 94.86842105] ; [ 3.86842105 45.13157895],0
v4,1,0.073522,3.202585,[85 17] ; [46  3],[88.49006623 13.50993377] ; [42.50993377  6.49006623],0
v1,1,0.076283,3.142365,[41 62] ; [27 22],[46.07894737 56.92105263] ; [21.92105263 27.07894737],0
r3,1,0.093852,2.807025,[83 19] ; [45  4],[86.46357616 15.53642384] ; [41.53642384  7.46357616],0
a2,1,0.109967,2.554701,[41 62] ; [13 36],[36.59210526 66.40789474] ; [17.40789474 31.59210526],0
s1,1,0.113653,2.50267,[ 9 92] ; [ 1 48],[ 6.73333333 94.26666667] ; [ 3.26666667 45.73333333],0
s7,1,0.168283,1.898174,[40 53] ; [26 21],[43.84285714 49.15714286] ; [22.15714286 24.84285714],0
a6,1,0.201238,1.633365,[73 29] ; [30 19],[69.57615894 32.42384106] ; [33.42384106 15.57615894],0
r2,1,0.202844,1.62178,[92  7] ; [48  1],[93.64864865  5.35135135] ; [46.35135135  2.64864865],0
n6,1,0.208987,1.578429,[67 33] ; [37 11],[70.27027027 29.72972973] ; [33.72972973 14.27027027],0
a4,1,0.209058,1.577936,[67 35] ; [27 22],[63.49668874 38.50331126] ; [30.50331126 18.49668874],0
u2,1,0.224765,1.473684,[ 3 11] ; [6 8],[4.5 9.5] ; [4.5 9.5],0
n2,1,0.241475,1.371962,[28 16] ; [12  3],[29.83050847 14.16949153] ; [10.16949153  4.83050847],0
b2,1,0.279698,1.168555,[23 34] ; [ 6 16],[20.92405063 36.07594937] ; [ 8.07594937 13.92405063],0
b3,1,0.279698,1.168555,[23 34] ; [ 6 16],[20.92405063 36.07594937] ; [ 8.07594937 13.92405063],0
b4,1,0.321509,0.982796,[50 53] ; [28 21],[52.85526316 50.14473684] ; [25.14473684 23.85526316],0
d2,1,0.32995,0.949096,[66 35] ; [28 21],[63.29333333 37.70666667] ; [30.70666667 18.29333333],0
v2,1,0.347345,0.883134,[48 52] ; [27 21],[50.67567568 49.32432432] ; [24.32432432 23.67567568],0
a8,1,0.351672,0.867417,[15 80] ; [ 4 37],[13.27205882 81.72794118] ; [ 5.72794118 35.27205882],0
p10,1,0.374946,0.787208,[52 49] ; [29 20],[54.54 46.46] ; [26.46 22.54],0
