Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,212.334581,[ 41 221] ; [288 102],[132.20552147 129.79447853] ; [196.79447853 193.20552147],1
d4,1,0.0,179.11697,[150 112] ; [383   6],[214.50998464  47.49001536] ; [318.49001536  70.50998464],1
d3,1,0.0,168.68878,[102 159] ; [342  49],[177.73619632  83.26380368] ; [266.26380368 124.73619632],1
d5,1,0.0,162.508727,[154 109] ; [381   9],[215.47473201  47.52526799] ; [319.52526799  70.47473201],1
a2,1,0.0,84.173948,[ 18 245] ; [153 240],[ 68.55640244 194.44359756] ; [102.44359756 290.55640244],1
a4,1,0.0,75.589619,[ 68 193] ; [238 154],[122.30627871 138.69372129] ; [183.69372129 208.30627871],1
a5,1,0.0,68.301993,[152 110] ; [340  53],[196.8  65.2] ; [295.2  97.8],1
u1,1,0.0,66.609398,[ 11 252] ; [118 275],[ 51.7179878 211.2820122] ; [ 77.2820122 315.7179878],1
a3,1,0.0,56.863215,[149 113] ; [327  64],[190.98315467  71.01684533] ; [285.01684533 105.98315467],1
s8,1,1.4e-05,18.890863,[ 98 164] ; [213 176],[125.16436252 136.83563748] ; [185.83563748 203.16436252],1
a6,1,2.3e-05,17.946792,[155 107] ; [292  98],[179.62269939  82.37730061] ; [267.37730061 122.62269939],1
r1,1,2.3e-05,17.886919,[193  68] ; [341  51],[213.43644717  47.56355283] ; [320.56355283  71.43644717],1
n4,1,3.6e-05,17.073002,[216  46] ; [365  28],[232.4  29.6] ; [348.6  44.4],1
r2,1,7.8e-05,15.598565,[239  23] ; [381   8],[249.52380952  12.47619048] ; [370.47619048  18.52380952],1
p4,1,0.000141,14.490382,[144 116] ; [273 117],[166.8  93.2] ; [250.2 139.8],1
s2,1,0.000176,14.071003,[116 143] ; [232 156],[139.30757342 119.69242658] ; [208.69242658 179.30757342],1
a7,1,0.001168,10.539834,[168  93] ; [299  94],[186.37155963  74.62844037] ; [280.62844037 112.37155963],0
v1,1,0.003052,8.77597,[132 123] ; [244 140],[150.04694836 104.95305164] ; [225.95305164 158.04694836],0
v3,1,0.005127,7.834051,[ 96 164] ; [180 194],[113.18611987 146.81388013] ; [162.81388013 211.18611987],0
s5,1,0.006496,7.407396,[ 72 181] ; [147 230],[ 87.94761905 165.05238095] ; [131.05238095 245.94761905],0
s7,1,0.007069,7.255287,[114 131] ; [217 160],[130.3778135 114.6221865] ; [200.6221865 176.3778135],0
u4,1,0.007619,7.120943,[  2 261] ; [ 17 376],[  7.61737805 255.38262195] ; [ 11.38262195 381.61737805],0
r4,1,0.007759,7.088369,[237  26] ; [375  18],[245.3597561  17.6402439] ; [366.6402439  26.3597561],0
n6,1,0.01798,5.598133,[228  33] ; [364  28],[236.618683  24.381317] ; [355.381317  36.618683],0
p3,1,0.020065,5.406232,[123 138] ; [220 170],[137.51612903 123.48387097] ; [205.48387097 184.51612903],0
v2,1,0.02017,5.397086,[131 119] ; [234 145],[145.07154213 104.92845787] ; [219.92845787 159.07154213],0
p12,1,0.02291,5.175306,[ 15 243] ; [ 43 347],[ 23.09259259 234.90740741] ; [ 34.90740741 355.09259259],0
s3,1,0.02293,5.173805,[138 121] ; [241 146],[151.95201238 107.04798762] ; [227.04798762 159.95201238],0
p6,1,0.027855,4.837049,[ 88 170] ; [165 221],[101.35714286 156.64285714] ; [151.64285714 234.35714286],0
a1,1,0.029208,4.755302,[  6 257] ; [ 23 370],[ 11.62652439 251.37347561] ; [ 17.37347561 375.62652439],0
v4,1,0.037606,4.322734,[246  16] ; [381  11],[251.18348624  10.81651376] ; [375.81651376  16.18348624],0
p11,1,0.043565,4.073348,[209  54] ; [336  57],[218.49847561  44.50152439] ; [326.50152439  66.49847561],0
n2,1,0.059211,3.559346,[50  8] ; [53 20],[45.60305344 12.39694656] ; [57.39694656 15.60305344],0
p8,1,0.071851,3.240227,[131 126] ; [224 161],[142.1105919 114.8894081] ; [212.8894081 172.1105919],0
b2,1,0.137165,2.209483,[50 95] ; [108 149],[56.99004975 88.00995025] ; [101.00995025 155.99004975],0
b3,1,0.137165,2.209483,[50 95] ; [108 149],[56.99004975 88.00995025] ; [101.00995025 155.99004975],0
p2,1,0.149928,2.07298,[214  46] ; [338  53],[220.46082949  39.53917051] ; [331.53917051  59.46082949],0
u3,1,0.151058,2.06153,[60 54] ; [42 24],[64.6 49.4] ; [37.4 28.6],0
p9,1,0.15464,2.025873,[222  37] ; [347  41],[227.77588872  31.22411128] ; [341.22411128  46.77588872],0
u2,1,0.187299,1.73874,[58 55] ; [40 25],[62.21348315 50.78651685] ; [35.78651685 29.21348315],0
n3,1,0.203242,1.618927,[46 12] ; [50 22],[42.83076923 15.16923077] ; [53.16923077 18.83076923],0
s6,1,0.23275,1.423974,[175  82] ; [279 106],[181.74143302  75.25856698] ; [272.25856698 112.74143302],0
p10,1,0.305326,1.050788,[216  41] ; [339  51],[220.45595054  36.54404946] ; [334.54404946  55.45595054],0
