Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,37.572489,[49 68] ; [51  5],[67.6300578 49.3699422] ; [32.3699422 23.6300578],1
p8,1,3e-06,21.738321,[39 82] ; [39 17],[53.3220339 67.6779661] ; [24.6779661 31.3220339],1
p4,1,5e-06,20.976251,[43 76] ; [41 15],[57.12 61.88] ; [26.88 29.12],1
p5,1,0.0001,15.127619,[  4 116] ; [12 44],[ 10.90909091 109.09090909] ; [ 5.09090909 50.90909091],1
p3,1,0.000625,11.700568,[35 87] ; [31 25],[45.23595506 76.76404494] ; [20.76404494 35.23595506],1
n5,1,0.002185,9.387664,[73 47] ; [47  9],[81.81818182 38.18181818] ; [38.18181818 17.81818182],0
s6,1,0.00331,8.627929,[66 54] ; [43 12],[74.74285714 45.25714286] ; [34.25714286 20.74285714],0
b2,1,0.006126,7.512952,[ 8 51] ; [13 21],[13.32258065 45.67741935] ; [ 7.67741935 26.32258065],0
b3,1,0.006126,7.512952,[ 8 51] ; [13 21],[13.32258065 45.67741935] ; [ 7.67741935 26.32258065],0
n4,1,0.007415,7.169497,[70 51] ; [44 12],[77.93220339 43.06779661] ; [36.06779661 19.93220339],0
p2,1,0.007858,7.065564,[84 38] ; [49  7],[91.15730337 30.84269663] ; [41.84269663 14.15730337],0
p1,1,0.011246,6.425953,[  7 114] ; [10 46],[ 11.62146893 109.37853107] ; [ 5.37853107 50.62146893],0
s7,1,0.011956,6.317399,[37 77] ; [28 25],[44.37125749 69.62874251] ; [20.62874251 32.37125749],0
v1,1,0.018391,5.558471,[44 74] ; [31 24],[51.15606936 66.84393064] ; [23.84393064 31.15606936],0
s2,1,0.03262,4.565605,[50 70] ; [33 23],[56.59090909 63.40909091] ; [26.40909091 29.59090909],0
s5,1,0.045835,3.987646,[25 92] ; [19 34],[30.28235294 86.71764706] ; [13.71764706 39.28235294],0
b4,1,0.047694,3.920745,[78 44] ; [27 29],[71.96629213 50.03370787] ; [33.03370787 22.96629213],0
r4,1,0.065938,3.381348,[107  15] ; [54  2],[110.34831461  11.65168539] ; [50.65168539  5.34831461],0
r3,1,0.076022,3.147967,[110  11] ; [54  1],[112.75   8.25] ; [51.25  3.75],0
s3,1,0.088347,2.904234,[64 54] ; [38 18],[69.17241379 48.82758621] ; [32.82758621 23.17241379],0
a3,1,0.095451,2.779948,[54 67] ; [32 23],[59.125 61.875] ; [26.875 28.125],0
n2,1,0.103712,2.647517,[21 12] ; [13  2],[23.375  9.625] ; [10.625  4.375],0
p11,1,0.12176,2.394538,[82 40] ; [44 12],[86.35955056 35.64044944] ; [39.64044944 16.35955056],0
a8,1,0.130604,2.285307,[ 12 101] ; [10 42],[15.06666667 97.93333333] ; [ 6.93333333 45.06666667],0
p12,1,0.142097,2.155102,[  3 117] ; [ 4 52],[  4.77272727 115.22727273] ; [ 2.22727273 53.77272727],0
s8,1,0.15828,1.99058,[39 83] ; [24 32],[43.17977528 78.82022472] ; [19.82022472 36.17977528],0
a1,1,0.185375,1.753996,[  1 121] ; [ 2 54],[  2.05617978 119.94382022] ; [ 0.94382022 55.05617978],0
p9,1,0.21059,1.567364,[82 36] ; [44 12],[85.44827586 32.55172414] ; [40.55172414 15.44827586],0
n1,1,0.236375,1.402082,[12 22] ; [8 7],[13.87755102 20.12244898] ; [6.12244898 8.87755102],0
d1,1,0.259635,1.270704,[50 72] ; [18 38],[46.60674157 75.39325843] ; [21.39325843 34.60674157],0
s1,1,0.310163,1.029982,[  9 110] ; [ 2 54],[  7.48 111.52] ; [ 3.52 52.48],0
v4,1,0.321711,0.981978,[112   9] ; [54  2],[113.48022599   7.51977401] ; [52.51977401  3.48022599],0
d4,1,0.331526,0.942927,[86 34] ; [44 12],[88.63636364 31.36363636] ; [41.36363636 14.63636364],0
v2,1,0.376853,0.780944,[49 61] ; [29 27],[51.68674699 58.31325301] ; [26.31325301 29.68674699],0
u3,1,0.52111,0.411697,[44 23] ; [14 10],[42.7032967 24.2967033] ; [15.2967033  8.7032967],0
a7,1,0.524832,0.404388,[85 36] ; [36 19],[83.1875 37.8125] ; [37.8125 17.1875],0
