Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,49.082628,[113  18] ; [27 43],[91.24378109 39.75621891] ; [48.75621891 21.24378109],1
n6,1,6e-06,20.600286,[115  16] ; [42 28],[102.32338308  28.67661692] ; [54.67661692 15.32338308],1
p4,1,0.00022,13.653576,[77 54] ; [22 48],[64.52238806 66.47761194] ; [34.47761194 35.52238806],1
p3,1,0.00038,12.628387,[63 68] ; [16 55],[51.23267327 79.76732673] ; [27.76732673 43.23267327],1
a8,1,0.001123,10.612948,[21 99] ; [ 1 66],[ 14.11764706 105.88235294] ; [ 7.88235294 59.11764706],0
r4,1,0.001521,10.052512,[117  14] ; [51 20],[108.95049505  22.04950495] ; [59.04950495 11.95049505],0
p7,1,0.002838,8.909057,[86 44] ; [29 37],[76.2755102 53.7244898] ; [38.7244898 27.2755102],0
v1,1,0.005213,7.803971,[72 56] ; [24 44],[62.69387755 65.30612245] ; [33.30612245 34.69387755],0
s7,1,0.00552,7.700759,[56 69] ; [17 52],[47.03608247 77.96391753] ; [25.96391753 43.03608247],0
s6,1,0.007311,7.195037,[86 43] ; [33 37],[77.14070352 51.85929648] ; [41.85929648 28.14070352],0
p11,1,0.013169,6.146253,[110  21] ; [49 22],[103.11386139  27.88613861] ; [55.88613861 15.11386139],0
r3,1,0.018746,5.525097,[125   5] ; [62  9],[120.94527363   9.05472637] ; [66.05472637  4.94527363],0
s8,1,0.024214,5.079211,[52 79] ; [17 54],[44.74752475 86.25247525] ; [24.25247525 46.74752475],0
p5,1,0.024874,5.032604,[ 19 110] ; [ 3 67],[ 14.26130653 114.73869347] ; [ 7.73869347 62.26130653],0
v3,1,0.02516,5.012817,[47 80] ; [14 52],[40.13989637 86.86010363] ; [20.86010363 45.13989637],0
p8,1,0.030397,4.68671,[71 59] ; [27 43],[63.7 66.3] ; [34.3 35.7],0
d2,1,0.033077,4.541801,[ 31 100] ; [ 8 63],[ 25.29207921 105.70792079] ; [13.70792079 57.29207921],0
a3,1,0.035648,4.413863,[68 61] ; [26 44],[60.93467337 68.06532663] ; [33.06532663 36.93467337],0
