Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2.8e-05,17.561425,[31 16] ; [22 57],[19.76984127 27.23015873] ; [33.23015873 45.76984127],1
p9,1,0.428561,0.62672,[32 15] ; [47 30],[29.94354839 17.05645161] ; [49.05645161 27.94354839],0
s7,1,0.450969,0.568215,[15 26] ; [22 52],[13.19130435 27.80869565] ; [23.80869565 50.19130435],0
r2,1,0.484105,0.489602,[44  3] ; [72  8],[42.92913386  4.07086614] ; [73.07086614  6.92913386],0
a3,1,0.514856,0.424185,[33 14] ; [51 28],[31.33333333 15.66666667] ; [52.66666667 26.33333333],0
s2,1,0.515184,0.423524,[20 27] ; [29 50],[18.27777778 28.72222222] ; [30.72222222 48.27777778],0
n2,1,0.525086,0.403892,[4 3] ; [25 11],[4.72093023 2.27906977] ; [24.27906977 11.72093023],0
u1,1,0.54378,0.368578,[ 5 42] ; [ 6 74],[ 4.07086614 42.92913386] ; [ 6.92913386 73.07086614],0
n4,1,0.58895,0.291988,[27 20] ; [42 38],[25.53543307 21.46456693] ; [43.46456693 36.53543307],0
a1,1,0.613262,0.255453,[ 1 46] ; [ 3 77],[ 1.48031496 45.51968504] ; [ 2.51968504 77.48031496],0
d1,1,0.698063,0.150494,[24 23] ; [38 42],[22.94488189 24.05511811] ; [39.05511811 40.94488189],0
b5,1,0.743664,0.106933,[28 19] ; [50 30],[28.86614173 18.13385827] ; [49.13385827 30.86614173],0
a4,1,0.743664,0.106933,[19 28] ; [30 50],[18.13385827 28.86614173] ; [30.86614173 49.13385827],0
s3,1,0.762782,0.091101,[24 23] ; [42 36],[24.816 22.184] ; [41.184 36.816],0
d4,1,0.781795,0.076718,[37 10] ; [63 15],[37.6  9.4] ; [62.4 15.6],0
a6,1,0.794464,0.06787,[32 15] ; [52 27],[31.33333333 15.66666667] ; [52.66666667 26.33333333],0
a7,1,0.863011,0.029771,[33 14] ; [55 25],[32.56692913 14.43307087] ; [55.43307087 24.56692913],0
p12,1,0.868816,0.027279,[ 1 46] ; [ 2 75],[ 1.13709677 45.86290323] ; [ 1.86290323 75.13709677],0
d3,1,0.908082,0.01333,[32 15] ; [53 26],[31.70634921 15.29365079] ; [53.29365079 25.70634921],0
d5,1,0.936329,0.006382,[36 11] ; [61 18],[36.18253968 10.81746032] ; [60.81746032 18.18253968],0
u2,1,0.940506,0.00557,[10  3] ; [22  7],[9.9047619 3.0952381] ; [22.0952381  6.9047619],0
