Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.013131,6.151341,[57 15] ; [1 3],[54.94736842 17.05263158] ; [3.05263158 0.94736842],0
r2,1,0.026309,4.935566,[70  2] ; [3 1],[69.15789474  2.84210526] ; [3.84210526 0.15789474],0
n6,1,0.053879,3.716435,[62 10] ; [2 2],[60.63157895 11.36842105] ; [3.36842105 0.63157895],0
d1,1,0.090118,2.87226,[48 24] ; [1 3],[46.42105263 25.57894737] ; [2.57894737 1.42105263],0
s2,1,0.118198,2.441044,[59 13] ; [2 2],[57.78947368 14.21052632] ; [3.21052632 0.78947368],0
a5,1,0.203411,1.61771,[56 16] ; [2 2],[54.94736842 17.05263158] ; [3.05263158 0.94736842],0
s7,1,0.226455,1.462992,[53 16] ; [2 2],[51.98630137 17.01369863] ; [3.01369863 0.98630137],0
a4,1,0.232733,1.424081,[40 32] ; [1 3],[38.84210526 33.15789474] ; [2.15789474 1.84210526],0
v2,1,0.278299,1.175376,[33 37] ; [3 1],[34.05405405 35.94594595] ; [1.94594595 2.05405405],0
p7,1,0.297156,1.086916,[51 18] ; [2 2],[50.09589041 18.90410959] ; [2.90410959 1.09589041],0
a3,1,0.304022,1.056469,[53 19] ; [2 2],[52.10526316 19.89473684] ; [2.89473684 1.10526316],0
p6,1,0.401135,0.70492,[38 33] ; [3 1],[38.81333333 32.18666667] ; [2.18666667 1.81333333],0
p4,1,0.494051,0.467692,[48 24] ; [2 2],[47.36842105 24.63157895] ; [2.63157895 1.36842105],0
b1,1,0.575143,0.314153,[26 46] ; [2 2],[26.52631579 45.47368421] ; [1.47368421 2.52631579],0
u3,1,0.599126,0.276316,[13  6] ; [1 1],[12.66666667  6.33333333] ; [1.33333333 0.66666667],0
a7,1,0.613949,0.254464,[45 27] ; [3 1],[45.47368421 26.52631579] ; [2.52631579 1.47368421],0
n4,1,0.651312,0.20425,[46 26] ; [3 1],[46.42105263 25.57894737] ; [2.57894737 1.42105263],0
d5,1,0.666611,0.185592,[60 12] ; [3 1],[59.68421053 12.31578947] ; [3.31578947 0.68421053],0
s8,1,0.700158,0.148307,[43 29] ; [2 2],[42.63157895 29.36842105] ; [2.36842105 1.63157895],0
b4,1,0.771184,0.08458,[49 23] ; [3 1],[49.26315789 22.73684211] ; [2.73684211 1.26315789],0
a6,1,0.785053,0.074387,[41 31] ; [2 2],[40.73684211 31.26315789] ; [2.26315789 1.73684211],0
u1,1,0.785838,0.073831,[14 58] ; [1 3],[14.21052632 57.78947368] ; [0.78947368 3.21052632],0
n5,1,0.813889,0.055419,[50 22] ; [3 1],[50.21052632 21.78947368] ; [2.78947368 1.21052632],0
b5,1,0.827816,0.047308,[40 32] ; [2 2],[39.78947368 32.21052632] ; [2.21052632 1.78947368],0
p11,1,0.858057,0.031987,[51 21] ; [3 1],[51.15789474 20.84210526] ; [2.84210526 1.15789474],0
p3,1,0.870732,0.026481,[39 33] ; [2 2],[38.84210526 33.15789474] ; [2.15789474 1.84210526],0
p2,1,0.896754,0.016838,[56 16] ; [3 1],[55.89473684 16.10526316] ; [3.10526316 0.89473684],0
r1,1,0.896754,0.016838,[56 16] ; [3 1],[55.89473684 16.10526316] ; [3.10526316 0.89473684],0
d3,1,0.903752,0.014622,[52 20] ; [3 1],[52.10526316 19.89473684] ; [2.89473684 1.10526316],0
p8,1,0.911365,0.012391,[37 33] ; [2 2],[36.89189189 33.10810811] ; [2.10810811 1.89189189],0
u2,1,0.943494,0.005024,[ 9 10] ; [1 1],[9.04761905 9.95238095] ; [0.95238095 1.04761905],0
