Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,30.835915,[114  19] ; [16 22],[101.11111111  31.88888889] ; [28.88888889  9.11111111],1
n6,1,0.0001,15.132757,[120  14] ; [24 14],[112.18604651  21.81395349] ; [31.81395349  6.18604651],1
a5,1,0.003182,8.700008,[104  31] ; [20 18],[96.76300578 38.23699422] ; [27.23699422 10.76300578],0
d1,1,0.005705,7.641322,[87 48] ; [15 23],[79.59537572 55.40462428] ; [22.40462428 15.59537572],0
d5,1,0.018716,5.527854,[115  20] ; [26 12],[110.02890173  24.97109827] ; [30.97109827  7.02890173],0
v3,1,0.020206,5.394048,[61 70] ; [ 9 27],[54.91017964 76.08982036] ; [15.08982036 20.91017964],0
d2,1,0.027637,4.850573,[77 58] ; [14 24],[71.01156069 63.98843931] ; [19.98843931 18.01156069],0
p6,1,0.042686,4.107784,[52 82] ; [ 8 30],[46.74418605 87.25581395] ; [13.25581395 24.74418605],0
u4,1,0.059221,3.559054,[  1 134] ; [ 2 36],[  2.34104046 132.65895954] ; [ 0.65895954 37.34104046],0
a8,1,0.066477,3.367929,[27 93] ; [ 3 32],[23.22580645 96.77419355] ; [ 6.77419355 28.22580645],0
s4,1,0.067529,3.342082,[ 24 110] ; [12 26],[ 28.04651163 105.95348837] ; [ 7.95348837 30.04651163],0
p11,1,0.084546,2.975275,[107  28] ; [25 13],[103.00578035  31.99421965] ; [28.99421965  9.00578035],0
a4,1,0.092172,2.836017,[67 68] ; [13 25],[62.42774566 72.57225434] ; [17.57225434 20.42774566],0
u3,1,0.103712,2.647517,[21 13] ; [12  2],[23.375 10.625] ; [9.625 4.375],0
r1,1,0.125204,2.350982,[116  18] ; [29  9],[112.96511628  21.03488372] ; [32.03488372  5.96511628],0
d4,1,0.126552,2.334301,[114  21] ; [28 10],[110.80924855  24.19075145] ; [31.19075145  6.80924855],0
p4,1,0.151495,2.057137,[67 67] ; [14 24],[63.10465116 70.89534884] ; [17.89534884 20.10465116],0
v2,1,0.156072,2.011874,[78 54] ; [16 19],[74.2994012 57.7005988] ; [19.7005988 15.2994012],0
a3,1,0.156273,2.009925,[101  34] ; [24 14],[97.5433526 37.4566474] ; [27.4566474 10.5433526],0
u1,1,0.178572,1.809469,[ 27 108] ; [ 4 34],[ 24.19075145 110.80924855] ; [ 6.80924855 31.19075145],0
p7,1,0.194088,1.686313,[79 51] ; [17 18],[75.63636364 54.36363636] ; [20.36363636 14.63636364],0
p5,1,0.245766,1.347214,[ 11 123] ; [ 1 36],[  9.40350877 124.59649123] ; [ 2.59649123 34.40350877],0
d3,1,0.259829,1.269666,[98 37] ; [24 14],[95.20231214 39.79768786] ; [26.79768786 11.20231214],0
b3,1,0.322268,0.97972,[31 62] ; [ 9 11],[32.92035398 60.07964602] ; [ 7.07964602 12.92035398],0
b2,1,0.322268,0.97972,[31 62] ; [ 9 11],[32.92035398 60.07964602] ; [ 7.07964602 12.92035398],0
s6,1,0.32986,0.949449,[114  20] ; [29  8],[112.05847953  21.94152047] ; [30.94152047  6.05847953],0
p2,1,0.334901,0.929854,[106  29] ; [27 11],[103.78612717  31.21387283] ; [29.21387283  8.78612717],0
p8,1,0.361243,0.833568,[55 77] ; [19 19],[57.45882353 74.54117647] ; [16.54117647 21.45882353],0
p12,1,0.361316,0.833313,[  9 126] ; [ 1 36],[  7.84883721 127.15116279] ; [ 2.15116279 34.84883721],0
b4,1,0.369349,0.805855,[82 53] ; [20 18],[79.59537572 55.40462428] ; [22.40462428 15.59537572],0
a2,1,0.386384,0.750291,[ 34 101] ; [ 7 31],[ 31.99421965 103.00578035] ; [ 9.00578035 28.99421965],0
r3,1,0.397527,0.715795,[129   6] ; [35  3],[127.97687861   7.02312139] ; [36.02312139  1.97687861],0
p9,1,0.403089,0.699092,[116  18] ; [30  7],[114.40935673  19.59064327] ; [31.59064327  5.40935673],0
p1,1,0.419201,0.652553,[  8 127] ; [ 1 37],[  7.02312139 127.97687861] ; [ 1.97687861 36.02312139],0
r2,1,0.448484,0.574479,[123   9] ; [34  4],[121.90588235  10.09411765] ; [35.09411765  2.90588235],0
n1,1,0.458196,0.550299,[12 19] ; [8 8],[13.19148936 17.80851064] ; [6.80851064 9.19148936],0
b1,1,0.460056,0.545759,[48 87] ; [16 22],[49.94219653 85.05780347] ; [14.05780347 23.94219653],0
v4,1,0.498105,0.458972,[126   7] ; [37  1],[126.77777778   6.22222222] ; [36.22222222  1.77777778],0
a1,1,0.507883,0.438427,[  7 128] ; [ 1 37],[  6.24277457 128.75722543] ; [ 1.75722543 36.24277457],0
r4,1,0.529169,0.395988,[122  13] ; [33  5],[120.95375723  14.04624277] ; [34.04624277  3.95375723],0
v1,1,0.532687,0.389263,[73 58] ; [19 19],[71.31360947 59.68639053] ; [20.68639053 17.31360947],0
s7,1,0.559468,0.340625,[100  30] ; [26 10],[98.6746988 31.3253012] ; [27.3253012  8.6746988],0
s3,1,0.57818,0.309187,[94 37] ; [29  9],[95.34319527 35.65680473] ; [27.65680473 10.34319527],0
s2,1,0.630303,0.23165,[89 44] ; [27 11],[90.22222222 42.77777778] ; [25.77777778 12.22222222],0
p10,1,0.668005,0.183945,[112  22] ; [32  5],[112.84210526  21.15789474] ; [31.15789474  5.84210526],0
b5,1,0.784106,0.075061,[85 50] ; [23 15],[84.27745665 50.72254335] ; [23.72254335 14.27745665],0
u2,1,0.797245,0.066005,[23 11] ; [10  4],[23.375 10.625] ; [9.625 4.375],0
a6,1,0.812766,0.056102,[86 49] ; [25 13],[86.61849711 48.38150289] ; [24.38150289 13.61849711],0
a7,1,0.851433,0.035078,[98 37] ; [27 11],[97.5433526 37.4566474] ; [27.4566474 10.5433526],0
n2,1,0.894893,0.017454,[25  7] ; [13  4],[24.81632653  7.18367347] ; [13.18367347  3.81632653],0
n3,1,0.989511,0.000173,[20 11] ; [11  6],[20.02083333 10.97916667] ; [10.97916667  6.02083333],0
s5,1,0.992648,8.5e-05,[52 76] ; [15 22],[51.97575758 76.02424242] ; [15.02424242 21.97575758],0
