Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,36.34857,[34 50] ; [135  37],[55.453125 28.546875] ; [113.546875  58.453125],1
n6,1,0.000502,12.108373,[49 35] ; [136  36],[60.703125 23.296875] ; [124.296875  47.703125],1
p10,1,0.001186,10.511444,[42 40] ; [121  47],[53.464 28.536] ; [109.536  58.464],0
p9,1,0.002502,9.139068,[49 34] ; [130  38],[59.19123506 23.80876494] ; [119.80876494  48.19123506],0
s6,1,0.014797,5.940452,[26 56] ; [81 88],[34.9561753 47.0438247] ; [72.0438247 96.9561753],0
p4,1,0.021354,5.297666,[28 56] ; [83 88],[36.56470588 47.43529412] ; [74.43529412 96.56470588],0
d4,1,0.0406,4.192633,[51 33] ; [81 91],[43.3125 40.6875] ; [88.6875 83.3125],0
n1,1,0.050133,3.83699,[ 7 23] ; [23 28],[11.11111111 18.88888889] ; [18.88888889 32.11111111],0
a5,1,0.063271,3.449509,[37 47] ; [97 75],[43.96875 40.03125] ; [90.03125 81.96875],0
d3,1,0.139261,2.186107,[37 47] ; [ 59 112],[31.62352941 52.37647059] ; [ 64.37647059 106.62352941],0
p5,1,0.143469,2.140357,[ 5 79] ; [ 20 150],[ 8.26771654 75.73228346] ; [ 16.73228346 153.26771654],0
n2,1,0.155261,2.019789,[18 12] ; [39 13],[20.85365854  9.14634146] ; [36.14634146 15.85365854],0
a6,1,0.18708,1.740468,[43 41] ; [103  69],[47.90625 36.09375] ; [98.09375 73.90625],0
a7,1,0.189183,1.723967,[56 28] ; [100  72],[51.1875 32.8125] ; [104.8125  67.1875],0
b4,1,0.205172,1.605168,[51 33] ; [90 82],[46.265625 37.734375] ; [94.734375 77.265625],0
a8,1,0.24005,1.380302,[ 6 74] ; [ 20 140],[ 8.66666667 71.33333333] ; [ 17.33333333 142.66666667],0
s1,1,0.241619,1.371126,[ 5 79] ; [  5 166],[ 3.29411765 80.70588235] ; [  6.70588235 164.29411765],0
v1,1,0.24533,1.349705,[30 52] ; [74 93],[34.24899598 47.75100402] ; [69.75100402 97.24899598],0
p3,1,0.25504,1.295485,[28 56] ; [ 70 102],[32.15625 51.84375] ; [ 65.84375 106.15625],0
p8,1,0.261653,1.259989,[31 53] ; [74 93],[35.13944223 48.86055777] ; [69.86055777 97.13944223],0
s7,1,0.286331,1.136794,[16 64] ; [ 42 118],[19.33333333 60.66666667] ; [ 38.66666667 121.33333333],0
u1,1,0.289811,1.120498,[ 1 83] ; [  6 166],[ 2.296875 81.703125] ; [  4.703125 167.296875],0
s4,1,0.290717,1.116298,[ 7 77] ; [ 22 150],[ 9.515625 74.484375] ; [ 19.484375 152.515625],0
d5,1,0.291414,1.113078,[41 43] ; [96 76],[44.953125 39.046875] ; [92.046875 79.953125],0
p7,1,0.306534,1.045553,[40 44] ; [92 77],[43.82608696 40.17391304] ; [88.17391304 80.82608696],0
d2,1,0.308446,1.037319,[11 73] ; [ 31 140],[13.83529412 70.16470588] ; [ 28.16470588 142.83529412],0
p6,1,0.321345,0.983463,[16 65] ; [ 43 126],[19.116 61.884] ; [ 39.884 129.116],0
a2,1,0.350795,0.870581,[ 3 81] ; [ 11 161],[ 4.59375 79.40625] ; [  9.40625 162.59375],0
r4,1,0.356411,0.850498,[60 24] ; [132  40],[63. 21.] ; [129.  43.],0
a3,1,0.36649,0.81553,[47 36] ; [86 84],[43.63241107 39.36758893] ; [89.36758893 80.63241107],0
v2,1,0.379534,0.772211,[31 50] ; [72 91],[34.19262295 46.80737705] ; [68.80737705 94.19262295],0
b1,1,0.384382,0.75664,[38 46] ; [ 68 104],[34.78125 49.21875] ; [ 71.21875 100.78125],0
v3,1,0.400388,0.707162,[19 61] ; [ 49 121],[21.76 58.24] ; [ 46.24 123.76],0
r1,1,0.460497,0.544686,[57 27] ; [108  63],[54.35294118 29.64705882] ; [110.64705882  60.35294118],0
u2,1,0.477438,0.50471,[20 17] ; [40 45],[18.19672131 18.80327869] ; [41.80327869 43.19672131],0
u3,1,0.486604,0.484027,[18 19] ; [36 50],[16.24390244 20.75609756] ; [37.75609756 48.24390244],0
r3,1,0.494136,0.467507,[73 11] ; [143  28],[71.15294118 12.84705882] ; [144.84705882  26.15294118],0
p11,1,0.546192,0.364184,[58 26] ; [125  47],[60.046875 23.953125] ; [122.953125  49.046875],0
p12,1,0.555105,0.348251,[ 3 80] ; [  9 161],[ 3.93675889 79.06324111] ; [  8.06324111 161.93675889],0
n3,1,0.611563,0.257905,[22  7] ; [36 15],[21.025  7.975] ; [36.975 14.025],0
b2,1,0.645846,0.211178,[15 33] ; [33 61],[16.22535211 31.77464789] ; [31.77464789 62.22535211],0
b3,1,0.645846,0.211178,[15 33] ; [33 61],[16.22535211 31.77464789] ; [31.77464789 62.22535211],0
a4,1,0.720347,0.128161,[20 64] ; [ 44 126],[21.16535433 62.83464567] ; [ 42.83464567 127.16535433],0
b5,1,0.734843,0.114711,[45 39] ; [96 76],[46.265625 37.734375] ; [94.734375 77.265625],0
s3,1,0.815276,0.054581,[21 60] ; [ 42 129],[20.25 60.75] ; [ 42.75 128.25],0
a1,1,0.872057,0.025936,[ 4 80] ; [  9 163],[ 4.265625 79.734375] ; [  8.734375 163.265625],0
p2,1,0.920066,0.01007,[63 21] ; [128  44],[62.671875 21.328125] ; [128.328125  43.671875],0
s5,1,0.934843,0.006684,[12 67] ; [ 25 144],[11.78629032 67.21370968] ; [ 25.21370968 143.78629032],0
p1,1,0.938993,0.005858,[ 7 76] ; [ 15 157],[ 7.16078431 75.83921569] ; [ 14.83921569 157.16078431],0
r2,1,0.966287,0.001786,[68 14] ; [143  29],[68.11811024 13.88188976] ; [142.88188976  29.11811024],0
v4,1,0.992572,8.7e-05,[71 11] ; [149  23],[71.02362205 10.97637795] ; [148.97637795  23.02362205],0
s8,1,0.996805,1.6e-05,[16 67] ; [ 33 138],[16.01181102 66.98818898] ; [ 32.98818898 138.01181102],0
