Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,54.96557,[416  84] ; [34 41],[391.30434783 108.69565217] ; [58.69565217 16.30434783],1
n4,1,0.0,41.111668,[412  87] ; [38 38],[390.52173913 108.47826087] ; [59.47826087 16.52173913],1
p10,1,1.1e-05,19.387366,[427  67] ; [49 25],[413.98591549  80.01408451] ; [62.01408451 11.98591549],1
p11,1,0.000155,14.31608,[400 100] ; [46 30],[387.15277778 112.84722222] ; [58.84722222 17.15277778],1
r4,1,0.000306,13.031427,[482  18] ; [66 10],[475.69444444  24.30555556] ; [72.30555556  3.69444444],1
v3,1,0.004662,8.006012,[209 277] ; [17 51],[198.2599278 287.7400722] ; [27.7400722 40.2599278],0
s7,1,0.005126,7.834294,[304 174] ; [35 40],[293.02350814 184.97649186] ; [45.97649186 29.02350814],0
p9,1,0.009286,6.766992,[439  54] ; [58 16],[432.13580247  60.86419753] ; [64.86419753  9.13580247],0
a4,1,0.012775,6.200034,[239 257] ; [25 51],[228.92307692 267.07692308] ; [35.07692308 40.92307692],0
u1,1,0.017561,5.639375,[112 388] ; [ 8 68],[104.16666667 395.83333333] ; [15.83333333 60.16666667],0
v4,1,0.019528,5.4536,[490  10] ; [71  5],[486.97916667  13.02083333] ; [74.02083333  1.97916667],0
p6,1,0.020575,5.362463,[208 286] ; [20 52],[198.99646643 295.00353357] ; [29.00353357 42.99646643],0
p12,1,0.028531,4.795668,[ 53 444] ; [ 2 73],[ 47.78846154 449.21153846] ; [ 7.21153846 67.78846154],0
s5,1,0.038004,4.304841,[221 265] ; [23 48],[212.89766607 273.10233393] ; [31.10233393 39.89766607],0
p8,1,0.049027,3.874429,[269 222] ; [31 42],[261.17021277 229.82978723] ; [38.82978723 34.17021277],0
a3,1,0.067774,3.336116,[370 127] ; [49 27],[363.42582897 133.57417103] ; [55.57417103 20.42582897],0
s8,1,0.078383,3.098106,[283 215] ; [35 41],[275.89547038 222.10452962] ; [42.10452962 33.89547038],0
p4,1,0.08016,3.061664,[326 171] ; [42 34],[319.19022688 177.80977312] ; [48.80977312 27.19022688],0
p5,1,0.094991,2.787684,[ 68 428] ; [ 5 69],[ 63.52280702 432.47719298] ; [ 9.47719298 64.52280702],0
u2,1,0.111613,2.531229,[72 56] ; [19  7],[75.63636364 52.36363636] ; [15.36363636 10.63636364],0
a5,1,0.114859,2.486054,[383 116] ; [52 24],[377.50434783 121.49565217] ; [57.49565217 18.50434783],0
p2,1,0.121109,2.402915,[420  76] ; [59 17],[415.35664336  80.64335664] ; [63.64335664 12.35664336],0
u3,1,0.12885,2.306306,[79 50] ; [20  6],[82.39354839 46.60645161] ; [16.60645161  9.39354839],0
b1,1,0.161901,1.956379,[182 318] ; [34 42],[187.5 312.5] ; [28.5 47.5],0
s2,1,0.162854,1.947519,[334 162] ; [45 31],[328.64335664 167.35664336] ; [50.35664336 25.64335664],0
d2,1,0.16312,1.945066,[256 243] ; [32 43],[250.36933798 248.63066202] ; [37.63066202 37.36933798],0
v1,1,0.171669,1.868307,[284 202] ; [37 37],[278.58214286 207.41785714] ; [42.41785714 31.58214286],0
p3,1,0.184008,1.764956,[270 228] ; [35 41],[264.61672474 233.38327526] ; [40.38327526 35.61672474],0
p7,1,0.211148,1.563538,[321 164] ; [41 29],[316.34234234 168.65765766] ; [45.65765766 24.34234234],0
a2,1,0.257261,1.283439,[136 364] ; [16 60],[131.94444444 368.05555556] ; [20.05555556 55.94444444],0
n2,1,0.259076,1.273687,[78 25] ; [24  4],[80.19847328 22.80152672] ; [21.80152672  6.19847328],0
a7,1,0.2624,1.256051,[371 127] ; [52 24],[366.99303136 131.00696864] ; [56.00696864 19.99303136],0
d5,1,0.388617,0.743265,[419  80] ; [60 15],[416.41289199  82.58710801] ; [62.58710801 12.41289199],0
d3,1,0.406628,0.688638,[356 143] ; [50 25],[352.95121951 146.04878049] ; [53.04878049 21.95121951],0
v2,1,0.448825,0.573617,[278 203] ; [36 32],[275.10746812 205.89253188] ; [38.89253188 29.10746812],0
n1,1,0.480168,0.498482,[44 58] ; [10 18],[42.36923077 59.63076923] ; [11.63076923 16.36923077],0
d4,1,0.50885,0.436432,[420  78] ; [61 14],[418.04188482  79.95811518] ; [62.95811518 12.04188482],0
r1,1,0.513656,0.426613,[426  72] ; [62 13],[424.12565445  73.87434555] ; [63.87434555 11.12565445],0
a8,1,0.551706,0.354271,[ 65 391] ; [ 8 61],[ 63.40571429 392.59428571] ; [ 9.59428571 59.40571429],0
a1,1,0.551951,0.353834,[ 28 472] ; [ 3 73],[ 26.90972222 473.09027778] ; [ 4.09027778 71.90972222],0
s1,1,0.571868,0.319567,[ 20 472] ; [ 2 72],[ 19.12367491 472.87632509] ; [ 2.87632509 71.12367491],0
d1,1,0.665631,0.186755,[309 191] ; [45 31],[307.29166667 192.70833333] ; [46.70833333 29.29166667],0
b4,1,0.677788,0.172627,[302 198] ; [44 32],[300.34722222 199.65277778] ; [45.65277778 30.34722222],0
