Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,97.418321,[ 29 141] ; [73 19],[ 66.18320611 103.81679389] ; [35.81679389 56.18320611],1
s6,1,0.0,38.321276,[ 74 101] ; [76 17],[97.94776119 77.05223881] ; [52.05223881 40.94776119],1
s2,1,0.0,35.507562,[ 51 123] ; [63 31],[74.01492537 99.98507463] ; [39.98507463 54.01492537],1
s3,1,0.0,33.036712,[ 67 106] ; [71 23],[89.41573034 83.58426966] ; [48.58426966 45.41573034],1
s5,1,5.8e-05,16.170153,[ 30 143] ; [36 54],[ 43.41444867 129.58555133] ; [22.58555133 67.41444867],1
p10,1,0.000109,14.973826,[113  61] ; [81 12],[126.42696629  47.57303371] ; [67.57303371 25.42696629],1
d5,1,0.000401,12.526216,[114  62] ; [80 14],[126.45925926  49.54074074] ; [67.54074074 26.45925926],1
r4,1,0.00044,12.355864,[130  47] ; [86  8],[141.07749077  35.92250923] ; [74.92250923 19.07749077],1
v2,1,0.000456,12.288704,[ 65 100] ; [55 33],[78.26086957 86.73913043] ; [41.73913043 46.26086957],1
v3,1,0.000588,11.814152,[ 48 125] ; [45 47],[ 60.71320755 112.28679245] ; [32.28679245 59.71320755],1
p3,1,0.000775,11.301341,[ 27 149] ; [31 63],[ 37.80740741 138.19259259] ; [20.19259259 73.80740741],1
d1,1,0.000928,10.966516,[ 70 107] ; [57 37],[82.94833948 94.05166052] ; [44.05166052 49.94833948],1
u3,1,0.000932,10.958867,[25 43] ; [17  5],[31.73333333 36.26666667] ; [10.26666667 11.73333333],1
r1,1,0.001325,10.30696,[115  61] ; [78 15],[126.27509294  49.72490706] ; [66.72490706 26.27509294],0
p6,1,0.002055,9.499391,[ 22 151] ; [26 67],[ 31.21804511 141.78195489] ; [16.78195489 76.21804511],0
n6,1,0.002675,9.016704,[135  41] ; [86  8],[144.05925926  31.94074074] ; [76.94074074 17.05925926],0
a5,1,0.004304,8.150739,[107  70] ; [73 21],[117.56457565  59.43542435] ; [62.43542435 31.56457565],0
r2,1,0.004625,8.020587,[154  22] ; [91  2],[160.29739777  15.70260223] ; [84.70260223  8.29739777],0
p7,1,0.00536,7.753805,[ 68 101] ; [52 37],[78.60465116 90.39534884] ; [41.39534884 47.60465116],0
r3,1,0.005708,7.640169,[144  30] ; [89  5],[151.2761194  22.7238806] ; [81.7238806 12.2761194],0
d4,1,0.005752,7.62636,[117  57] ; [78 16],[126.60447761  47.39552239] ; [68.39552239 25.60447761],0
p9,1,0.011522,6.382969,[120  49] ; [79 14],[128.36259542  40.63740458] ; [70.63740458 22.36259542],0
a3,1,0.01178,6.343731,[109  66] ; [72 21],[118.19029851  56.80970149] ; [62.80970149 30.19029851],0
d2,1,0.017878,5.608094,[ 66 107] ; [50 44],[75.16104869 97.83895131] ; [40.83895131 53.16104869],0
v4,1,0.026887,4.898075,[151  25] ; [89  5],[156.44444444  19.55555556] ; [83.55555556 10.44444444],0
b1,1,0.027419,4.864219,[ 64 113] ; [47 47],[ 72.49815498 104.50184502] ; [38.50184502 55.49815498],0
p11,1,0.030146,4.700926,[117  60] ; [74 20],[124.74907749  52.25092251] ; [66.25092251 27.74907749],0
v1,1,0.042371,4.12033,[ 70 104] ; [48 42],[77.77272727 96.22727273] ; [40.22727273 49.77272727],0
n4,1,0.042895,4.099538,[141  36] ; [84 10],[146.95571956  30.04428044] ; [78.04428044 15.95571956],0
u1,1,0.089701,2.879723,[ 19 158] ; [17 77],[ 23.51291513 153.48708487] ; [12.48708487 81.51291513],0
a4,1,0.142741,2.148157,[ 64 111] ; [43 51],[ 69.60966543 105.39033457] ; [37.39033457 56.60966543],0
p8,1,0.220759,1.499432,[ 50 123] ; [33 58],[ 54.39015152 118.60984848] ; [28.60984848 62.39015152],0
