Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,48.130892,[70 56] ; [14 98],[44.47058824 81.52941176] ; [39.52941176 72.47058824],1
r1,1,0.0,25.46294,[108  22] ; [60 53],[89.87654321 40.12345679] ; [78.12345679 34.87654321],1
v1,1,1e-06,23.739547,[75 52] ; [31 81],[56.32635983 70.67364017] ; [49.67364017 62.32635983],1
r4,1,0.001087,10.67357,[115  15] ; [82 32],[104.95901639  25.04098361] ; [92.04098361 21.95901639],0
d1,1,0.001902,9.64212,[85 45] ; [52 62],[72.99180328 57.00819672] ; [64.00819672 49.99180328],0
a5,1,0.002372,9.236438,[97 33] ; [64 50],[85.77868852 44.22131148] ; [75.22131148 38.77868852],0
a3,1,0.002591,9.075441,[96 34] ; [62 50],[84.87603306 45.12396694] ; [73.12396694 38.87603306],0
d4,1,0.003155,8.715672,[108  21] ; [77 37],[98.20987654 30.79012346] ; [86.79012346 27.20987654],0
p7,1,0.004487,8.075585,[85 44] ; [54 59],[74.09504132 54.90495868] ; [64.90495868 48.09504132],0
n4,1,0.005039,7.865461,[106  24] ; [75 39],[96.43442623 33.56557377] ; [84.56557377 29.43442623],0
p11,1,0.006026,7.542427,[112  18] ; [82 32],[103.36065574  26.63934426] ; [90.63934426 23.36065574],0
a4,1,0.007946,7.045578,[62 68] ; [35 78],[51.89300412 78.10699588] ; [45.10699588 67.89300412],0
s8,1,0.010969,6.470259,[37 93] ; [17 97],[ 28.7704918 101.2295082] ; [25.2295082 88.7704918],0
r2,1,0.013093,6.156471,[120   7] ; [95 17],[114.24686192  12.75313808] ; [100.75313808  11.24686192],0
r3,1,0.017435,5.652053,[123   6] ; [98 15],[117.80578512  11.19421488] ; [103.19421488   9.80578512],0
p3,1,0.029731,4.724803,[64 66] ; [40 73],[55.63786008 74.36213992] ; [48.36213992 64.63786008],0
d3,1,0.029995,4.709566,[90 40] ; [63 50],[81.85185185 48.14814815] ; [71.14814815 41.85185185],0
p10,1,0.033808,4.504387,[102  27] ; [75 37],[94.74273859 34.25726141] ; [82.25726141 29.74273859],0
p8,1,0.035209,4.434989,[70 59] ; [46 67],[61.83471074 67.16528926] ; [54.16528926 58.83471074],0
b5,1,0.036788,4.360181,[66 64] ; [73 41],[74.05737705 55.94262295] ; [64.94262295 49.05737705],0
d2,1,0.037114,4.345153,[68 61] ; [44 68],[59.95020747 69.04979253] ; [52.04979253 59.95020747],0
a2,1,0.06363,3.440158,[ 29 101] ; [15 99],[ 23.44262295 106.55737705] ; [20.55737705 93.44262295],0
p2,1,0.067392,3.345415,[109  21] ; [84 29],[103.25102881  26.74897119] ; [89.74897119 23.25102881],0
s5,1,0.071302,3.252796,[ 23 104] ; [ 11 100],[ 18.14285714 108.85714286] ; [15.85714286 95.14285714],0
n3,1,0.078543,3.094803,[23  5] ; [21 13],[19.87096774  8.12903226] ; [24.12903226  9.87096774],0
a1,1,0.080942,3.045894,[  6 124] ; [  1 113],[  3.7295082 126.2704918] ; [  3.2704918 110.7295082],0
p5,1,0.087431,2.92104,[ 10 120] ; [  3 108],[  7.01244813 122.98755187] ; [  5.98755187 105.01244813],0
p4,1,0.115019,2.483866,[68 60] ; [49 65],[61.88429752 66.11570248] ; [55.11570248 58.88429752],0
a6,1,0.120195,2.414774,[91 39] ; [69 45],[85.24590164 44.75409836] ; [74.75409836 39.24590164],0
d5,1,0.126093,2.339959,[101  29] ; [78 35],[95.76131687 34.23868313] ; [83.23868313 29.76131687],0
p9,1,0.15612,2.011409,[102  26] ; [79 31],[97.34453782 30.65546218] ; [83.65546218 26.34453782],0
a7,1,0.160156,1.972749,[92 37] ; [71 42],[86.88842975 42.11157025] ; [76.11157025 36.88842975],0
u1,1,0.179529,1.801516,[ 20 110] ; [ 11 103],[ 16.51639344 113.48360656] ; [14.48360656 99.51639344],0
v4,1,0.19656,1.667751,[123   7] ; [102  11],[120.37037037   9.62962963] ; [104.62962963   8.37037037],0
p12,1,0.215009,1.537373,[  6 124] ; [  2 111],[  4.27983539 125.72016461] ; [  3.72016461 109.27983539],0
s2,1,0.236251,1.402826,[ 27 102] ; [17 96],[ 23.45454545 105.54545455] ; [20.54545455 92.45454545],0
n1,1,0.267236,1.230882,[ 7 21] ; [13 21],[ 9.03225806 18.96774194] ; [10.96774194 23.03225806],0
u2,1,0.288457,1.12681,[12 21] ; [25 27],[14.36470588 18.63529412] ; [22.63529412 29.36470588],0
b2,1,0.315562,1.007252,[41 47] ; [25 40],[37.96078431 50.03921569] ; [28.03921569 36.96078431],0
b3,1,0.315562,1.007252,[41 47] ; [25 40],[37.96078431 50.03921569] ; [28.03921569 36.96078431],0
s1,1,0.384639,0.755821,[  3 127] ; [  1 112],[  2.1399177 127.8600823] ; [  1.8600823 111.1399177],0
p6,1,0.393787,0.727216,[38 90] ; [28 85],[35.05394191 92.94605809] ; [30.94605809 82.05394191],0
s3,1,0.507461,0.4393,[33 95] ; [25 88],[30.80497925 97.19502075] ; [27.19502075 85.80497925],0
s4,1,0.590773,0.289139,[  9 121] ; [ 10 104],[ 10.12295082 119.87704918] ; [  8.87704918 105.12295082],0
a8,1,0.746699,0.104326,[ 13 103] ; [13 90],[ 13.7716895 102.2283105] ; [12.2283105 90.7716895],0
b1,1,0.751229,0.100501,[47 83] ; [39 75],[45.81967213 84.18032787] ; [40.18032787 73.81967213],0
s7,1,0.848219,0.03663,[31 91] ; [27 84],[30.36909871 91.63090129] ; [27.63090129 83.36909871],0
u3,1,0.868352,0.027474,[15 19] ; [22 30],[14.62790698 19.37209302] ; [22.37209302 29.62790698],0
p1,1,0.888196,0.019765,[ 11 119] ; [  9 104],[ 10.69958848 119.30041152] ; [  9.30041152 103.69958848],0
b4,1,0.888855,0.019531,[73 57] ; [63 51],[72.45901639 57.54098361] ; [63.54098361 50.45901639],0
n2,1,0.92748,0.008284,[19  8] ; [25 10],[19.16129032  7.83870968] ; [24.83870968 10.16129032],0
n5,1,0.977438,0.0008,[93 36] ; [82 32],[92.90123457 36.09876543] ; [82.09876543 31.90123457],0
