Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000105,15.051612,[24  5] ; [40 56],[14.848 14.152] ; [49.152 46.848],1
p8,1,0.003028,8.790408,[16 13] ; [25 72],[ 9.43650794 19.56349206] ; [31.56349206 65.43650794],0
r1,1,0.01134,6.411208,[21  8] ; [88  9],[25.08730159  3.91269841] ; [83.91269841 13.08730159],0
p1,1,0.016982,5.69827,[ 5 24] ; [ 4 92],[ 2.088 26.912] ; [ 6.912 89.088],0
a5,1,0.023327,5.144015,[13 16] ; [66 31],[18.18253968 10.81746032] ; [60.81746032 36.18253968],0
b3,1,0.026757,4.906398,[10 12] ; [12 46],[ 6.05 15.95] ; [15.95 42.05],0
b2,1,0.026757,4.906398,[10 12] ; [12 46],[ 6.05 15.95] ; [15.95 42.05],0
a6,1,0.030902,4.658372,[13 16] ; [65 32],[17.95238095 11.04761905] ; [60.04761905 36.95238095],0
p4,1,0.042164,4.128627,[18 11] ; [39 57],[13.224 15.776] ; [43.776 52.224],0
r2,1,0.069079,3.304778,[27  2] ; [96  1],[28.30952381  0.69047619] ; [94.69047619  2.30952381],0
v3,1,0.07455,3.17989,[ 6 23] ; [36 57],[ 9.98360656 19.01639344] ; [32.01639344 60.98360656],0
p2,1,0.094793,2.79104,[22  7] ; [57 40],[18.18253968 10.81746032] ; [60.81746032 36.18253968],0
d5,1,0.101229,2.686077,[18 11] ; [75 22],[21.4047619  7.5952381] ; [71.5952381 25.4047619],0
d3,1,0.10701,2.597833,[21  8] ; [54 43],[17.26190476 11.73809524] ; [57.73809524 39.26190476],0
b4,1,0.10761,2.58898,[15 14] ; [66 31],[18.64285714 10.35714286] ; [62.35714286 34.64285714],0
n1,1,0.130663,2.284615,[4 2] ; [ 9 18],[2.36363636 3.63636364] ; [10.63636364 16.36363636],0
s6,1,0.215282,1.535545,[17 11] ; [46 51],[14.112 13.888] ; [48.888 48.112],0
a3,1,0.229716,1.442618,[14 15] ; [59 38],[16.8015873 12.1984127] ; [56.1984127 40.8015873],0
a2,1,0.249983,1.323401,[ 3 26] ; [19 78],[ 5.06349206 23.93650794] ; [16.93650794 80.06349206],0
s8,1,0.250418,1.320969,[10 18] ; [24 73],[ 7.616 20.384] ; [26.384 70.616],0
s3,1,0.267573,1.229148,[17 12] ; [45 51],[14.384 14.616] ; [47.616 48.384],0
s2,1,0.274672,1.193266,[13 16] ; [32 63],[10.52419355 18.47580645] ; [34.47580645 60.52419355],0
s7,1,0.300381,1.0725,[11 17] ; [26 64],[ 8.77966102 19.22033898] ; [28.22033898 61.77966102],0
p5,1,0.35722,0.847643,[ 2 27] ; [ 3 94],[ 1.15079365 27.84920635] ; [ 3.84920635 93.15079365],0
p3,1,0.366623,0.815079,[12 17] ; [31 65],[ 9.976 19.024] ; [33.024 62.976],0
u3,1,0.399381,0.710189,[8 7] ; [25 13],[9.33962264 5.66037736] ; [23.66037736 14.33962264],0
u2,1,0.457942,0.550919,[9 6] ; [18 19],[7.78846154 7.21153846] ; [19.21153846 17.78846154],0
b1,1,0.479044,0.50104,[18 11] ; [53 44],[16.34126984 12.65873016] ; [54.65873016 42.34126984],0
n6,1,0.481165,0.496222,[22  7] ; [67 30],[20.48412698  8.51587302] ; [68.51587302 28.48412698],0
s1,1,0.511092,0.431831,[ 1 26] ; [ 7 90],[ 1.74193548 25.25806452] ; [ 6.25806452 90.74193548],0
d4,1,0.518235,0.417405,[20  9] ; [72 24],[21.344  7.656] ; [70.656 25.344],0
a8,1,0.523237,0.407508,[ 4 23] ; [ 9 78],[ 3.07894737 23.92105263] ; [ 9.92105263 77.07894737],0
p11,1,0.541229,0.373267,[18 11] ; [54 43],[16.57142857 12.42857143] ; [55.42857143 41.57142857],0
a7,1,0.549432,0.358336,[18 11] ; [66 31],[19.33333333  9.66666667] ; [64.66666667 32.33333333],0
v4,1,0.558113,0.342981,[28  1] ; [89  6],[27.36290323  1.63709677] ; [89.63709677  5.36290323],0
v1,1,0.604796,0.267823,[12 17] ; [35 62],[10.81746032 18.18253968] ; [36.18253968 60.81746032],0
d1,1,0.634191,0.22642,[12 17] ; [45 52],[13.11904762 15.88095238] ; [43.88095238 53.11904762],0
n4,1,0.654945,0.199723,[21  8] ; [66 31],[20.02380952  8.97619048] ; [66.97619048 30.02380952],0
r3,1,0.667424,0.184631,[28  1] ; [95  2],[28.30952381  0.69047619] ; [94.69047619  2.30952381],0
s5,1,0.669822,0.18181,[ 6 21] ; [18 79],[ 5.22580645 21.77419355] ; [18.77419355 78.22580645],0
a4,1,0.700602,0.147846,[ 9 19] ; [35 62],[ 9.856 18.144] ; [34.144 62.856],0
a1,1,0.704988,0.143335,[ 1 28] ; [ 5 92],[ 1.38095238 27.61904762] ; [ 4.61904762 92.38095238],0
v2,1,0.70529,0.143027,[13 16] ; [38 55],[12.12295082 16.87704918] ; [38.87704918 54.12295082],0
s4,1,0.75347,0.098638,[ 3 24] ; [13 84],[ 3.48387097 23.51612903] ; [12.51612903 84.48387097],0
u1,1,0.818226,0.052821,[ 5 24] ; [15 82],[ 4.6031746 24.3968254] ; [15.3968254 81.6031746],0
d2,1,0.832387,0.044792,[14 15] ; [49 48],[14.5 14.5] ; [48.5 48.5],0
b5,1,0.854573,0.033594,[17 12] ; [55 42],[16.57142857 12.42857143] ; [55.42857143 41.57142857],0
n5,1,0.884212,0.021209,[16 13] ; [55 42],[16.34126984 12.65873016] ; [54.65873016 42.34126984],0
p10,1,0.911745,0.012285,[ 7 21] ; [25 71],[ 7.22580645 20.77419355] ; [24.77419355 71.22580645],0
