Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,47.272067,[247  12] ; [4 6],[241.66914498  17.33085502] ; [9.33085502 0.66914498],1
r2,1,2e-06,22.618048,[251   6] ; [7 3],[248.33707865   8.66292135] ; [9.66292135 0.33707865],1
r3,1,8e-06,20.044332,[252   7] ; [7 3],[249.37174721   9.62825279] ; [9.62825279 0.37174721],1
s1,1,0.002979,8.82027,[  7 250] ; [2 8],[  8.66292135 248.33707865] ; [0.33707865 9.66292135],0
p11,1,0.004067,8.253498,[219  40] ; [5 5],[215.67286245  43.32713755] ; [8.32713755 1.67286245],0
s4,1,0.004583,8.036864,[ 40 215] ; [5 5],[ 43.30188679 211.69811321] ; [1.69811321 8.30188679],0
r1,1,0.006797,7.325735,[216  43] ; [5 5],[212.78438662  46.21561338] ; [8.21561338 1.78438662],0
a7,1,0.010327,6.577671,[196  62] ; [4 6],[192.53731343  65.46268657] ; [7.46268657 2.53731343],0
p9,1,0.01753,5.642509,[237  21] ; [7 3],[234.89552239  23.10447761] ; [9.10447761 0.89552239],0
b1,1,0.021764,5.264521,[112 147] ; [8 2],[115.53903346 143.46096654] ; [4.46096654 5.53903346],0
p2,1,0.021973,5.247934,[236  22] ; [7 3],[233.93283582  24.06716418] ; [9.06716418 0.93283582],0
n5,1,0.023849,5.105582,[221  36] ; [6 4],[218.49812734  38.50187266] ; [8.50187266 1.49812734],0
p10,1,0.055479,3.667617,[230  27] ; [7 3],[228.12359551  28.87640449] ; [8.87640449 1.12359551],0
d1,1,0.065262,3.398342,[176  83] ; [4 6],[173.30855019  85.69144981] ; [6.69144981 3.30855019],0
d5,1,0.082779,3.00947,[228  30] ; [7 3],[226.23134328  31.76865672] ; [8.76865672 1.23134328],0
d4,1,0.117388,2.451831,[225  33] ; [7 3],[223.34328358  34.65671642] ; [8.65671642 1.34328358],0
n4,1,0.172738,1.859015,[221  37] ; [7 3],[219.49253731  38.50746269] ; [8.50746269 1.49253731],0
s5,1,0.196089,1.67127,[109 139] ; [2 7],[107.11284047 140.88715953] ; [3.88715953 5.11284047],0
b4,1,0.21037,1.568877,[155 104] ; [4 6],[153.08921933 105.91078067] ; [5.91078067 4.08921933],0
p8,1,0.212243,1.556061,[176  80] ; [5 5],[174.19548872  81.80451128] ; [6.80451128 3.19548872],0
b2,1,0.266257,1.235931,[76 93] ; [2 6],[74.47457627 94.52542373] ; [3.52542373 4.47457627],0
b3,1,0.266257,1.235931,[76 93] ; [2 6],[74.47457627 94.52542373] ; [3.52542373 4.47457627],0
s8,1,0.293224,1.104761,[146 111] ; [4 6],[144.38202247 112.61797753] ; [5.61797753 4.38202247],0
n2,1,0.324127,0.972222,[28  4] ; [2 1],[27.42857143  4.57142857] ; [2.57142857 0.42857143],0
a3,1,0.3595,0.839639,[200  57] ; [9 1],[201.17228464  55.82771536] ; [7.82771536 2.17228464],0
n6,1,0.371066,0.800093,[229  28] ; [8 2],[228.12359551  28.87640449] ; [8.87640449 1.12359551],0
v2,1,0.394992,0.723521,[183  70] ; [6 4],[181.81368821  71.18631179] ; [7.18631179 2.81368821],0
a5,1,0.431783,0.618022,[207  52] ; [9 1],[207.97026022  51.02973978] ; [8.02973978 1.97026022],0
p5,1,0.443466,0.587299,[ 51 207] ; [1 9],[ 50.05970149 207.94029851] ; [1.94029851 8.05970149],0
a6,1,0.474714,0.510981,[182  76] ; [6 4],[180.98507463  77.01492537] ; [7.01492537 2.98507463],0
b5,1,0.59892,0.276627,[160  99] ; [7 3],[160.79182156  98.20817844] ; [6.20817844 3.79182156],0
d2,1,0.641526,0.216752,[136 123] ; [6 4],[136.72118959 122.27881041] ; [5.27881041 4.72118959],0
s7,1,0.663662,0.189106,[145  99] ; [6 3],[145.6284585  98.3715415] ; [5.3715415 3.6284585],0
a8,1,0.671289,0.180099,[ 34 195] ; [1 9],[ 33.53556485 195.46443515] ; [1.46443515 8.53556485],0
s6,1,0.677856,0.172549,[186  69] ; [6 3],[185.45454545  69.54545455] ; [6.54545455 2.45454545],0
s3,1,0.688087,0.161164,[145 112] ; [5 5],[144.38202247 112.61797753] ; [5.61797753 4.38202247],0
v3,1,0.747781,0.103405,[139 113] ; [5 5],[138.50381679 113.49618321] ; [5.49618321 4.50381679],0
p12,1,0.791503,0.069886,[ 33 224] ; [1 9],[ 32.72659176 224.27340824] ; [1.27340824 8.72659176],0
s2,1,0.7958,0.06697,[143 113] ; [6 4],[143.39849624 112.60150376] ; [5.60150376 4.39849624],0
n1,1,0.805293,0.060764,[19 13] ; [2 1],[19.2 12.8] ; [1.8 1.2],0
d3,1,0.857349,0.03231,[188  71] ; [7 3],[187.75092937  71.24907063] ; [7.24907063 2.75092937],0
a2,1,0.921877,0.009618,[ 74 185] ; [3 7],[ 74.13754647 184.86245353] ; [2.86245353 7.13754647],0
p4,1,0.931801,0.007324,[210  49] ; [8 2],[209.89591078  49.10408922] ; [8.10408922 1.89591078],0
p7,1,0.933669,0.006927,[202  54] ; [8 2],[202.10526316  53.89473684] ; [7.89473684 2.10526316],0
p6,1,0.941121,0.005455,[129 123] ; [5 5],[128.88549618 123.11450382] ; [5.11450382 4.88549618],0
a4,1,0.980811,0.000579,[128 130] ; [5 5],[128.03731343 129.96268657] ; [4.96268657 5.03731343],0
