Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.001499,10.080169,[ 4 46] ; [6 8],[ 7.8125 42.1875] ; [ 2.1875 11.8125],0
p9,1,0.004775,7.962632,[25 24] ; [13  1],[29.55555556 19.44444444] ; [8.44444444 5.55555556],0
s5,1,0.006293,7.464458,[10 40] ; [8 6],[14.0625 35.9375] ; [ 3.9375 10.0625],0
p8,1,0.006293,7.464458,[10 40] ; [8 6],[14.0625 35.9375] ; [ 3.9375 10.0625],0
s6,1,0.015218,5.891008,[29 21] ; [13  1],[32.8125 17.1875] ; [9.1875 4.8125],0
p7,1,0.016721,5.725415,[11 36] ; [8 6],[14.63934426 32.36065574] ; [4.36065574 9.63934426],0
s7,1,0.027516,4.85812,[19 26] ; [10  3],[22.5 22.5] ; [6.5 6.5],0
p12,1,0.039672,4.231837,[ 4 46] ; [ 4 10],[ 6.25 43.75] ; [ 1.75 12.25],0
p4,1,0.046344,3.969057,[12 36] ; [7 6],[14.95081967 33.04918033] ; [4.04918033 8.95081967],0
n4,1,0.062702,3.464445,[34 16] ; [13  1],[36.71875 13.28125] ; [10.28125  3.71875],0
p10,1,0.087293,2.923597,[26 23] ; [11  3],[28.77777778 20.22222222] ; [8.22222222 5.77777778],0
a6,1,0.097205,2.75081,[30 20] ; [11  2],[32.53968254 17.46031746] ; [8.46031746 4.53968254],0
s2,1,0.106646,2.603237,[20 30] ; [9 5],[22.65625 27.34375] ; [6.34375 7.65625],0
r4,1,0.131408,2.275788,[37 13] ; [13  1],[39.0625 10.9375] ; [10.9375  3.0625],0
v2,1,0.193031,1.694332,[28 21] ; [10  3],[30.03225806 18.96774194] ; [7.96774194 5.03225806],0
s8,1,0.241325,1.372839,[18 32] ; [7 6],[19.84126984 30.15873016] ; [5.15873016 7.84126984],0
p11,1,0.243159,1.362185,[27 23] ; [10  4],[28.90625 21.09375] ; [8.09375 5.90625],0
r3,1,0.259715,1.270277,[40 10] ; [13  1],[41.40625  8.59375] ; [11.59375  2.40625],0
d5,1,0.271028,1.211538,[35 15] ; [7 6],[33.33333333 16.66666667] ; [8.66666667 4.33333333],0
b4,1,0.362684,0.828577,[29 21] ; [10  4],[30.46875 19.53125] ; [8.53125 5.46875],0
a5,1,0.36973,0.804571,[33 17] ; [11  3],[34.375 15.625] ; [9.625 4.375],0
d4,1,0.375593,0.785077,[37 13] ; [8 5],[35.71428571 14.28571429] ; [9.28571429 3.71428571],0
s4,1,0.386476,0.75,[ 6 43] ; [ 3 11],[ 7. 42.] ; [ 2. 12.],0
v1,1,0.418492,0.654545,[22 27] ; [8 6],[23.33333333 25.66666667] ; [6.66666667 7.33333333],0
a1,1,0.492893,0.470204,[ 7 43] ; [ 1 13],[ 6.25 43.75] ; [ 1.75 12.25],0
u1,1,0.498645,0.45782,[ 7 43] ; [ 3 11],[ 7.8125 42.1875] ; [ 2.1875 11.8125],0
u3,1,0.516407,0.421062,[9 5] ; [4 1],[9.57894737 4.42105263] ; [3.42105263 1.57894737],0
n1,1,0.540818,0.374026,[ 4 10] ; [1 1],[4.375 9.625] ; [0.625 1.375],0
a3,1,0.576566,0.31182,[36 14] ; [9 5],[35.15625 14.84375] ; [9.84375 4.15625],0
u2,1,0.636982,0.222711,[10  4] ; [3 2],[9.57894737 4.42105263] ; [3.42105263 1.57894737],0
n2,1,0.64315,0.214646,[10  5] ; [1 1],[9.70588235 5.29411765] ; [1.29411765 0.70588235],0
s1,1,0.649739,0.20623,[ 5 45] ; [ 2 12],[ 5.46875 44.53125] ; [ 1.53125 12.46875],0
p1,1,0.649739,0.20623,[ 5 45] ; [ 2 12],[ 5.46875 44.53125] ; [ 1.53125 12.46875],0
b1,1,0.6721,0.179156,[21 29] ; [5 9],[20.3125 29.6875] ; [5.6875 8.3125],0
s3,1,0.688052,0.161203,[20 30] ; [6 7],[20.63492063 29.36507937] ; [5.36507937 7.63492063],0
b3,1,0.691977,0.156953,[13 19] ; [3 6],[12.48780488 19.51219512] ; [3.51219512 5.48780488],0
b2,1,0.691977,0.156953,[13 19] ; [3 6],[12.48780488 19.51219512] ; [3.51219512 5.48780488],0
a7,1,0.702189,0.146205,[33 17] ; [10  4],[33.59375 16.40625] ; [9.40625 4.59375],0
a2,1,0.771427,0.084396,[ 9 41] ; [ 3 11],[ 9.375 40.625] ; [ 2.625 11.375],0
d1,1,0.790938,0.070275,[23 27] ; [7 7],[23.4375 26.5625] ; [6.5625 7.4375],0
d2,1,0.80482,0.061065,[25 25] ; [6 7],[24.6031746 25.3968254] ; [6.3968254 6.6031746],0
d3,1,0.817421,0.053298,[29 21] ; [8 5],[29.36507937 20.63492063] ; [7.63492063 5.36507937],0
b5,1,0.834604,0.043597,[27 23] ; [8 6],[27.34375 22.65625] ; [7.65625 6.34375],0
r1,1,0.840889,0.040303,[38 12] ; [11  3],[38.28125 11.71875] ; [10.71875  3.28125],0
a8,1,0.892297,0.018333,[ 4 41] ; [ 1 12],[ 3.87931034 41.12068966] ; [ 1.12068966 11.87931034],0
a4,1,0.904984,0.014249,[17 33] ; [5 9],[17.1875 32.8125] ; [4.8125 9.1875],0
n5,1,0.917638,0.010693,[35 15] ; [10  4],[35.15625 14.84375] ; [9.84375 4.15625],0
p3,1,0.932318,0.007213,[16 34] ; [4 9],[15.87301587 34.12698413] ; [4.12698413 8.87301587],0
