Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,260.500445,[290  40] ; [ 70 223],[190.69020867 139.30979133] ; [169.30979133 123.69020867],1
s7,1,0.0,135.25002,[246  75] ; [ 82 198],[175.18801997 145.81198003] ; [152.81198003 127.18801997],1
s6,1,0.0,118.817484,[290  37] ; [140 150],[227.89303079  99.10696921] ; [202.10696921  87.89303079],1
s8,1,0.0,86.283205,[220 113] ; [ 85 209],[161.98564593 171.01435407] ; [143.01435407 150.98564593],1
s5,1,0.0,56.415629,[157 161] ; [ 58 230],[112.82178218 205.17821782] ; [102.17821782 185.82178218],1
s4,1,2.5e-05,17.77612,[ 66 262] ; [ 24 269],[ 47.53623188 280.46376812] ; [ 42.46376812 250.53623188],1
a3,1,0.000135,14.567819,[265  67] ; [195  99],[243.96166134  88.03833866] ; [216.03833866  77.96166134],1
p4,1,0.000237,13.509679,[235  97] ; [166 127],[213.0112 118.9888] ; [187.9888 105.0112],1
p6,1,0.000412,12.477462,[158 171] ; [ 99 192],[136.37580645 192.62419355] ; [120.62419355 170.37580645],1
u1,1,0.000843,11.144246,[ 87 247] ; [ 45 251],[ 69.98095238 264.01904762] ; [ 62.01904762 233.98095238],1
d4,1,0.001825,9.717428,[290  42] ; [230  65],[275.34290271  56.65709729] ; [244.65709729  50.34290271],0
d1,1,0.00212,9.442551,[227 107] ; [166 130],[208.35238095 125.64761905] ; [184.64761905 111.35238095],0
a2,1,0.003495,8.5294,[103 231] ; [ 61 235],[ 86.94603175 247.05396825] ; [ 77.05396825 218.94603175],0
d2,1,0.003907,8.32653,[193 140] ; [136 157],[175.01118211 157.98881789] ; [153.98881789 139.01118211],0
p10,1,0.004567,8.043543,[295  38] ; [234  57],[282.30288462  50.69711538] ; [246.69711538  44.30288462],0
u4,1,0.005118,7.837428,[ 14 320] ; [  2 294],[  8.48253968 325.51746032] ; [  7.51746032 288.48253968],0
r4,1,0.00551,7.704025,[316  18] ; [262  34],[306.43174603  27.56825397] ; [271.56825397  24.43174603],0
p12,1,0.008096,7.012102,[ 41 291] ; [ 18 275],[ 31.3408 300.6592] ; [ 27.6592 265.3408],0
p9,1,0.008674,6.888819,[297  33] ; [241  50],[285.89371981  44.10628019] ; [252.10628019  38.89371981],0
r1,1,0.009005,6.821746,[284  50] ; [226  68],[271.24203822  62.75796178] ; [238.75796178  55.24203822],0
a4,1,0.01294,6.177352,[178 155] ; [127 165],[162.504 170.496] ; [142.496 149.504],0
s1,1,0.013547,6.096265,[ 18 313] ; [  5 288],[ 12.20032051 318.79967949] ; [ 10.79967949 282.20032051],0
v1,1,0.019062,5.495817,[197 128] ; [148 141],[182.61400651 142.38599349] ; [162.38599349 126.61400651],0
v3,1,0.033903,4.49959,[154 169] ; [114 177],[140.98371336 182.01628664] ; [127.01628664 163.98371336],0
n5,1,0.035596,4.416365,[306  28] ; [254  40],[297.8343949  36.1656051] ; [262.1656051  31.8343949],0
p3,1,0.037283,4.337451,[193 139] ; [147 148],[180.03189793 151.96810207] ; [159.96810207 135.03189793],0
p2,1,0.03832,4.290778,[290  42] ; [240  55],[280.63795853  51.36204147] ; [249.36204147  45.63795853],0
p7,1,0.04702,3.944685,[224 100] ; [179 112],[212.31219512 111.68780488] ; [190.68780488 100.31219512],0
r2,1,0.05869,3.574029,[321  11] ; [270  19],[315.96135266  16.03864734] ; [275.03864734  13.96135266],0
a5,1,0.063688,3.43864,[265  68] ; [217  79],[255.17647059  77.82352941] ; [226.82352941  69.17647059],0
d5,1,0.065998,3.379859,[285  48] ; [237  59],[276.35294118  56.64705882] ; [245.64705882  50.35294118],0
a6,1,0.067904,3.332967,[214 118] ; [211  85],[224.68152866 107.31847134] ; [200.31847134  95.68152866],0
d3,1,0.091089,2.855017,[238  95] ; [193 103],[228.17647059 104.82352941] ; [202.82352941  93.17647059],0
v4,1,0.095622,2.77708,[323  11] ; [278  18],[318.62539683  15.37460317] ; [282.37460317  13.62539683],0
u3,1,0.11215,2.523664,[41 28] ; [47 53],[35.92899408 33.07100592] ; [52.07100592 47.92899408],0
p8,1,0.160851,1.966208,[191 138] ; [151 137],[182.363047 146.636953] ; [159.636953 128.363047],0
p5,1,0.163606,1.940575,[ 53 276] ; [ 36 259],[ 46.92467949 282.07532051] ; [ 42.07532051 252.92467949],0
a1,1,0.209204,1.576929,[ 21 313] ; [ 12 284],[ 17.4952381 316.5047619] ; [ 15.5047619 280.4952381],0
v2,1,0.22964,1.443089,[194 129] ; [158 128],[186.69293924 136.30706076] ; [165.30706076 120.69293924],0
