Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.003403,8.577917,[26 26] ; [ 3 19],[20.37837838 31.62162162] ; [ 8.62162162 13.37837838],0
s4,1,0.005426,7.731818,[ 4 51] ; [ 7 15],[ 7.85714286 47.14285714] ; [ 3.14285714 18.85714286],0
r3,1,0.029509,4.737662,[54  1] ; [18  3],[52.10526316  2.89473684] ; [19.89473684  1.10526316],0
a4,1,0.035667,4.412972,[21 34] ; [ 3 19],[17.14285714 37.85714286] ; [ 6.85714286 15.14285714],0
a6,1,0.035939,4.4,[39 16] ; [10 12],[35. 20.] ; [14.  8.],0
r4,1,0.03664,4.36706,[45 10] ; [13  9],[41.42857143 13.57142857] ; [16.57142857  5.42857143],0
a3,1,0.03664,4.36706,[45 10] ; [13  9],[41.42857143 13.57142857] ; [16.57142857  5.42857143],0
a7,1,0.037713,4.317923,[41 14] ; [11 11],[37.14285714 17.85714286] ; [14.85714286  7.14285714],0
v3,1,0.056435,3.639169,[25 27] ; [ 5 16],[21.36986301 30.63013699] ; [ 8.63013699 12.36986301],0
r2,1,0.096037,2.770147,[49  5] ; [16  5],[46.8  7.2] ; [18.2  2.8],0
p6,1,0.114564,2.490101,[11 40] ; [ 8 12],[13.64788732 37.35211268] ; [ 5.35211268 14.64788732],0
p4,1,0.147772,2.095101,[29 24] ; [ 8 14],[26.14666667 26.85333333] ; [10.85333333 11.14666667],0
d4,1,0.190841,1.711111,[47  8] ; [16  6],[45. 10.] ; [18.  4.],0
r1,1,0.287056,1.133377,[43 11] ; [15  7],[41.21052632 12.78947368] ; [16.78947368  5.21052632],0
u2,1,0.313267,1.016852,[7 3] ; [8 1],[7.89473684 2.10526316] ; [7.10526316 1.89473684],0
d2,1,0.339438,0.912553,[24 31] ; [ 7 15],[22.14285714 32.85714286] ; [ 8.85714286 13.14285714],0
n5,1,0.343071,0.898922,[23 31] ; [12 10],[24.86842105 29.13157895] ; [10.13157895 11.86842105],0
b2,1,0.390729,0.736671,[11 21] ; [2 8],[ 9.9047619 22.0952381] ; [3.0952381 6.9047619],0
b3,1,0.390729,0.736671,[11 21] ; [2 8],[ 9.9047619 22.0952381] ; [3.0952381 6.9047619],0
p2,1,0.418183,0.655416,[36 17] ; [17  5],[37.45333333 15.54666667] ; [15.54666667  6.45333333],0
s2,1,0.423108,0.641667,[22 33] ; [11 11],[23.57142857 31.42857143] ; [ 9.42857143 12.57142857],0
b1,1,0.427529,0.629527,[27 28] ; [13  9],[28.57142857 26.42857143] ; [11.42857143 10.57142857],0
p10,1,0.447533,0.576894,[32 21] ; [14  6],[33.39726027 19.60273973] ; [12.60273973  7.39726027],0
n4,1,0.470726,0.52027,[30 25] ; [10 12],[28.57142857 26.42857143] ; [11.42857143 10.57142857],0
u1,1,0.501444,0.451878,[ 5 50] ; [ 1 21],[ 4.28571429 50.71428571] ; [ 1.71428571 20.28571429],0
p1,1,0.501444,0.451878,[ 5 50] ; [ 1 21],[ 4.28571429 50.71428571] ; [ 1.71428571 20.28571429],0
d1,1,0.513658,0.426607,[32 23] ; [11 11],[30.71428571 24.28571429] ; [12.28571429  9.71428571],0
u3,1,0.514584,0.424735,[7 3] ; [5 4],[6.31578947 3.68421053] ; [5.68421053 3.31578947],0
b4,1,0.515662,0.422561,[28 27] ; [13  9],[29.28571429 25.71428571] ; [11.71428571 10.28571429],0
d5,1,0.536632,0.381818,[48  7] ; [18  4],[47.14285714  7.85714286] ; [18.85714286  3.14285714],0
n1,1,0.586214,0.296296,[ 5 10] ; [4 5],[5.625 9.375] ; [3.375 5.625],0
n2,1,0.591838,0.287483,[13  4] ; [6 3],[12.42307692  4.57692308] ; [6.57692308 2.42307692],0
a8,1,0.598521,0.277232,[ 4 44] ; [ 1 20],[ 3.47826087 44.52173913] ; [ 1.52173913 19.47826087],0
p7,1,0.62845,0.234168,[29 25] ; [12  8],[29.91891892 24.08108108] ; [11.08108108  8.91891892],0
s8,1,0.640626,0.217925,[18 37] ; [ 6 16],[17.14285714 37.85714286] ; [ 6.85714286 15.14285714],0
d3,1,0.644247,0.213231,[38 17] ; [14  8],[37.14285714 17.85714286] ; [14.85714286  7.14285714],0
p5,1,0.648089,0.208318,[ 4 50] ; [ 1 21],[ 3.55263158 50.44736842] ; [ 1.44736842 20.55263158],0
s6,1,0.648213,0.208161,[32 23] ; [11 10],[31.11842105 23.88157895] ; [11.88157895  9.11842105],0
s3,1,0.65945,0.194193,[24 30] ; [11 11],[24.86842105 29.13157895] ; [10.13157895 11.86842105],0
p8,1,0.684946,0.164611,[24 29] ; [ 8 12],[23.23287671 29.76712329] ; [ 8.76712329 11.23287671],0
v4,1,0.69912,0.149389,[48  7] ; [19  2],[48.48684211  6.51315789] ; [18.51315789  2.48684211],0
b5,1,0.770831,0.084848,[32 23] ; [12 10],[31.42857143 23.57142857] ; [12.57142857  9.42857143],0
s7,1,0.831088,0.0455,[21 32] ; [ 7 12],[20.61111111 32.38888889] ; [ 7.38888889 11.61111111],0
p9,1,0.902673,0.014954,[37 17] ; [14  6],[37.21621622 16.78378378] ; [13.78378378  6.21621622],0
v1,1,0.935984,0.006451,[30 24] ; [12 10],[29.84210526 24.15789474] ; [12.15789474  9.84210526],0
n3,1,0.940006,0.005664,[13  4] ; [7 2],[13.07692308  3.92307692] ; [6.92307692 2.07692308],0
s5,1,0.946551,0.004494,[12 40] ; [ 5 16],[12.10958904 39.89041096] ; [ 4.89041096 16.10958904],0
p11,1,1.0,0.0,[35 20] ; [14  8],[35. 20.] ; [14.  8.],0
