Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,85.213985,[ 73 170] ; [127  39],[118.82640587 124.17359413] ; [81.17359413 84.82640587],1
p8,1,0.0,43.516613,[ 74 168] ; [105  60],[106.43243243 135.56756757] ; [72.56756757 92.43243243],1
p6,1,0.0,35.879198,[ 44 200] ; [75 90],[ 70.99266504 173.00733496] ; [ 48.00733496 116.99266504],1
p7,1,0.0,31.936575,[106 132] ; [121  45],[133.72772277 104.27227723] ; [93.27227723 72.72772277],1
p5,1,0.0,28.786241,[  4 241] ; [ 26 140],[ 17.88321168 227.11678832] ; [ 12.11678832 153.88321168],1
p1,1,2e-06,22.444316,[  6 238] ; [ 25 141],[ 18.44878049 225.55121951] ; [ 12.55121951 153.44878049],1
s7,1,0.000372,12.667267,[ 85 155] ; [83 72],[102.07594937 137.92405063] ; [65.92405063 89.07594937],1
s5,1,0.000714,11.453155,[ 54 186] ; [60 97],[ 68.91687657 171.08312343] ; [ 45.08312343 111.91687657],1
s6,1,0.000971,10.881383,[128 117] ; [110  50],[143.97530864 101.02469136] ; [94.02469136 65.97530864],1
s8,1,0.001446,10.146425,[ 68 179] ; [70 94],[ 82.93430657 164.06569343] ; [ 55.06569343 108.93430657],0
n4,1,0.001699,9.849451,[157  89] ; [130  36],[171.36407767  74.63592233] ; [115.63592233  50.36407767],0
a5,1,0.002716,8.989139,[151  96] ; [125  41],[165.0653753  81.9346247] ; [110.9346247  55.0653753],0
p9,1,0.002808,8.928107,[168  72] ; [137  28],[180.74074074  59.25925926] ; [124.25925926  40.74074074],0
u1,1,0.003027,8.79119,[ 26 221] ; [ 35 131],[ 36.48184019 210.51815981] ; [ 24.51815981 141.48184019],0
p2,1,0.004531,8.057576,[172  73] ; [137  29],[184.19708029  60.80291971] ; [124.80291971  41.19708029],0
s3,1,0.006813,7.321539,[115 128] ; [100  64],[128.36609337 114.63390663] ; [86.63390663 77.36609337],0
p10,1,0.006998,7.273496,[163  79] ; [132  34],[174.9754902  67.0245098] ; [120.0245098  45.9754902],0
r4,1,0.012733,6.205845,[209  38] ; [154  12],[217.0968523  29.9031477] ; [145.9031477  20.0968523],0
p11,1,0.020513,5.367731,[166  81] ; [129  37],[176.42857143  70.57142857] ; [118.57142857  47.42857143],0
s2,1,0.039372,4.244727,[ 98 147] ; [83 82],[108.15853659 136.84146341] ; [72.84146341 92.15853659],0
r1,1,0.041842,4.141603,[179  68] ; [134  31],[187.64805825  59.35194175] ; [125.35194175  39.64805825],0
n6,1,0.053367,3.732395,[187  60] ; [138  27],[194.84223301  52.15776699] ; [130.15776699  34.84223301],0
a3,1,0.064294,3.423001,[157  90] ; [120  46],[165.66343826  81.33656174] ; [111.33656174  54.66343826],0
v2,1,0.101114,2.687879,[ 89 143] ; [76 87],[ 96.91139241 135.08860759] ; [68.08860759 94.91139241],0
p12,1,0.104968,2.628397,[  9 236] ; [ 12 153],[ 12.54878049 232.45121951] ; [  8.45121951 156.54878049],0
b5,1,0.10557,2.619316,[142 105] ; [82 84],[133.96610169 113.03389831] ; [90.03389831 75.96610169],0
n5,1,0.113113,2.510182,[152  92] ; [116  50],[159.49268293  84.50731707] ; [108.50731707  57.49268293],0
a2,1,0.119903,2.418586,[ 44 203] ; [ 40 126],[ 50.23728814 196.76271186] ; [ 33.76271186 132.23728814],0
a4,1,0.158352,1.989898,[ 94 152] ; [75 91],[100.90776699 145.09223301] ; [68.09223301 97.90776699],0
d2,1,0.160527,1.969256,[107 137] ; [84 81],[113.94621027 130.05378973] ; [77.05378973 87.94621027],0
v4,1,0.191943,1.702637,[225  20] ; [157   8],[228.26829268  16.73170732] ; [153.73170732  11.26829268],0
v3,1,0.208889,1.579108,[ 60 177] ; [ 50 111],[ 65.50251256 171.49748744] ; [ 44.49748744 116.50251256],0
n3,1,0.267238,1.230868,[56 30] ; [30 10],[58.6984127 27.3015873] ; [27.3015873 12.6984127],0
r3,1,0.29268,1.107253,[224  22] ; [154  10],[226.8  19.2] ; [151.2  12.8],0
b1,1,0.315194,1.008785,[ 92 155] ; [70 96],[ 96.88619855 150.11380145] ; [ 65.11380145 100.88619855],0
u2,1,0.333623,0.934784,[42 46] ; [26 20],[44.65671642 43.34328358] ; [23.34328358 22.65671642],0
n2,1,0.349847,0.874012,[63 26] ; [25 15],[60.71317829 28.28682171] ; [27.28682171 12.71317829],0
b4,1,0.357014,0.848371,[136 111] ; [99 67],[140.54479419 106.45520581] ; [94.45520581 71.54479419],0
a1,1,0.359168,0.8408,[ 10 237] ; [ 10 156],[ 11.96125908 235.03874092] ; [  8.03874092 157.96125908],0
b2,1,0.40906,0.681532,[36 90] ; [34 67],[38.85462555 87.14537445] ; [31.14537445 69.85462555],0
b3,1,0.40906,0.681532,[36 90] ; [34 67],[38.85462555 87.14537445] ; [31.14537445 69.85462555],0
d1,1,0.424307,0.638356,[130 117] ; [94 72],[133.96610169 113.03389831] ; [90.03389831 75.96610169],0
n1,1,0.429424,0.62438,[32 54] ; [12 28],[30.03174603 55.96825397] ; [13.96825397 26.03174603],0
s4,1,0.435974,0.606856,[ 44 199] ; [ 35 130],[ 47.05147059 195.94852941] ; [ 31.94852941 133.05147059],0
a8,1,0.538275,0.378747,[ 24 207] ; [ 13 140],[ 22.2578125 208.7421875] ; [ 14.7421875 138.2578125],0
d4,1,0.55328,0.351474,[188  56] ; [132  34],[190.43902439  53.56097561] ; [129.56097561  36.43902439],0
d3,1,0.589193,0.291607,[165  79] ; [108  58],[162.46829268  81.53170732] ; [110.53170732  55.46829268],0
a7,1,0.638662,0.220496,[175  70] ; [115  51],[172.87104623  72.12895377] ; [117.12895377  48.87104623],0
a6,1,0.69594,0.15273,[169  77] ; [111  55],[167.18446602  78.81553398] ; [112.81553398  53.18446602],0
u3,1,0.793767,0.068341,[48 40] ; [24 22],[47.28358209 40.71641791] ; [24.71641791 21.28358209],0
u4,1,0.807818,0.059167,[  2 245] ; [  1 165],[  1.79418886 245.20581114] ; [  1.20581114 164.79418886],0
s1,1,0.873849,0.025209,[ 11 231] ; [  7 159],[ 10.67647059 231.32352941] ; [  7.32352941 158.67647059],0
d5,1,0.88055,0.022582,[189  56] ; [127  39],[188.36982968  56.63017032] ; [127.63017032  38.36982968],0
