Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,25.624269,[80 67] ; [ 9 49],[63.8195122 83.1804878] ; [25.1804878 32.8195122],1
d2,1,1e-06,24.693997,[93 53] ; [15 44],[76.91707317 69.08292683] ; [31.08292683 27.91707317],1
a3,1,1e-06,23.632894,[113  34] ; [24 34],[98.23902439 48.76097561] ; [38.76097561 19.23902439],1
d1,1,7.4e-05,15.695518,[99 48] ; [22 37],[86.34466019 60.65533981] ; [34.65533981 24.34466019],1
u1,1,0.000557,11.913697,[ 35 112] ; [ 2 57],[ 26.40291262 120.59708738] ; [10.59708738 48.40291262],1
n4,1,0.000835,11.162038,[118  29] ; [34 25],[108.46601942  38.53398058] ; [43.53398058 15.46601942],1
r2,1,0.006715,7.34766,[142   5] ; [51  8],[137.72330097   9.27669903] ; [55.27669903  3.72330097],0
p11,1,0.007785,7.08238,[110  37] ; [33 26],[102.04368932  44.95631068] ; [40.95631068 18.04368932],0
a6,1,0.009674,6.694046,[105  42] ; [31 28],[97.04854369 49.95145631] ; [38.95145631 20.04854369],0
n2,1,0.012376,6.256254,[38  8] ; [10  9],[33.96923077 12.03076923] ; [14.03076923  4.96923077],0
d4,1,0.015723,5.83359,[124  23] ; [41 18],[117.74271845  29.25728155] ; [47.25728155 11.74271845],0
d5,1,0.022368,5.216929,[123  24] ; [41 18],[117.02912621  29.97087379] ; [46.97087379 12.02912621],0
r1,1,0.033078,4.54176,[121  25] ; [41 18],[115.37560976  30.62439024] ; [46.62439024 12.37560976],0
n5,1,0.035945,4.399726,[109  38] ; [35 24],[102.75728155  44.24271845] ; [41.24271845 17.75728155],0
v2,1,0.038289,4.292118,[82 59] ; [22 31],[75.58762887 65.41237113] ; [28.41237113 24.58762887],0
p4,1,0.05492,3.684513,[81 65] ; [24 35],[74.7804878 71.2195122] ; [30.2195122 28.7804878],0
r4,1,0.064922,3.406962,[135  12] ; [49 10],[131.30097087  15.69902913] ; [52.69902913  6.30097087],0
v4,1,0.067084,3.352973,[140   7] ; [52  7],[137.00970874   9.99029126] ; [54.99029126  4.00970874],0
s7,1,0.067195,3.350242,[80 62] ; [23 32],[74.24365482 67.75634518] ; [28.75634518 26.24365482],0
v1,1,0.072832,3.218012,[77 62] ; [24 34],[71.26395939 67.73604061] ; [29.73604061 28.26395939],0
s2,1,0.090179,2.871168,[98 48] ; [31 26],[92.77832512 53.22167488] ; [36.22167488 20.77832512],0
r3,1,0.108765,2.572075,[139   8] ; [52  7],[136.2961165  10.7038835] ; [54.7038835  4.2961165],0
p10,1,0.156051,2.012085,[110  36] ; [38 20],[105.92156863  40.07843137] ; [42.07843137 15.92156863],0
p9,1,0.182414,1.777846,[122  24] ; [43 14],[118.66995074  27.33004926] ; [46.33004926 10.66995074],0
b4,1,0.241802,1.370056,[92 55] ; [42 17],[95.62135922 51.37864078] ; [38.37864078 20.62135922],0
u3,1,0.27684,1.182536,[19 15] ; [24 11],[21.1884058 12.8115942] ; [21.8115942 13.1884058],0
s4,1,0.286502,1.135985,[ 27 117] ; [15 44],[ 29.79310345 114.20689655] ; [12.20689655 46.79310345],0
v3,1,0.287667,1.130509,[56 85] ; [17 37],[52.78461538 88.21538462] ; [20.21538462 33.78461538],0
p3,1,0.330724,0.94606,[58 89] ; [19 40],[54.94660194 92.05339806] ; [22.05339806 36.94660194],0
