Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,38.928308,[159  82] ; [20 58],[135.23197492 105.76802508] ; [43.76802508 34.23197492],1
v4,1,0.0,35.252093,[232  11] ; [57 22],[218.09627329  24.90372671] ; [70.90372671  8.09627329],1
p4,1,0.0,34.122467,[147  97] ; [17 60],[124.66043614 119.33956386] ; [39.33956386 37.66043614],1
p8,1,0.0,32.085174,[127 113] ; [13 66],[105.32915361 134.67084639] ; [34.67084639 44.32915361],1
p9,1,0.0,31.378595,[203  38] ; [41 36],[184.91823899  56.08176101] ; [59.08176101 17.91823899],1
p11,1,0.0,30.080901,[198  47] ; [39 40],[179.21296296  65.78703704] ; [57.78703704 21.21296296],1
r3,1,0.0,28.943828,[227  14] ; [57 22],[213.8875  27.1125] ; [70.1125  8.8875],1
r4,1,0.0,26.519287,[219  26] ; [51 28],[204.16666667  40.83333333] ; [65.83333333 13.16666667],1
p10,1,2e-06,22.871357,[196  47] ; [41 36],[179.971875  63.028125] ; [57.028125 19.971875],1
p6,1,2.6e-05,17.684976,[ 89 153] ; [ 9 69],[ 74.1125 167.8875] ; [23.8875 54.1125],1
s6,1,4.8e-05,16.54406,[158  80] ; [32 47],[142.64984227  95.35015773] ; [47.35015773 31.64984227],1
s2,1,5.5e-05,16.271352,[123 121] ; [19 59],[107.60248447 136.39751553] ; [34.39751553 43.60248447],1
s3,1,9.1e-05,15.315995,[146  95] ; [27 50],[131.11006289 109.88993711] ; [41.88993711 35.11006289],1
s7,1,0.000565,11.887845,[123 109] ; [23 53],[109.97402597 122.02597403] ; [36.02597403 39.97402597],1
a1,1,0.001528,10.044901,[  8 237] ; [10 69],[ 13.61111111 231.38888889] ; [ 4.38888889 74.61111111],0
d5,1,0.001977,9.570976,[201  44] ; [51 27],[191.14551084  53.85448916] ; [60.85448916 17.14551084],0
p3,1,0.002218,9.359829,[119 125] ; [23 56],[107.26934985 136.73065015] ; [34.73065015 44.26934985],0
n6,1,0.002973,8.823887,[213  31] ; [57 21],[204.59627329  39.40372671] ; [65.40372671 12.59627329],0
r1,1,0.019728,5.435848,[193  52] ; [52 27],[185.26234568  59.73765432] ; [59.73765432 19.26234568],0
s5,1,0.025729,4.974127,[ 72 164] ; [13 62],[ 64.50160772 171.49839228] ; [20.49839228 54.50160772],0
r2,1,0.030717,4.668694,[223  18] ; [64 12],[218.19242902  22.80757098] ; [68.80757098  7.19242902],0
