Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000424,12.424783,[3 2] ; [ 3 43],[0.58823529 4.41176471] ; [ 5.41176471 40.58823529],1
r4,1,0.005564,7.686386,[4 1] ; [10 36],[1.37254902 3.62745098] ; [12.62745098 33.37254902],0
u3,1,0.048683,3.88624,[2 1] ; [ 5 24],[0.65625 2.34375] ; [ 6.34375 22.65625],0
a5,1,0.063266,3.449627,[4 1] ; [17 29],[2.05882353 2.94117647] ; [18.94117647 27.05882353],0
p3,1,0.085933,2.948959,[3 2] ; [11 35],[1.37254902 3.62745098] ; [12.62745098 33.37254902],0
p10,1,0.157299,2.0,[4 1] ; [21 24],[2.5 2.5] ; [22.5 22.5],0
p12,1,0.157751,1.995652,[1 4] ; [ 2 44],[0.29411765 4.70588235] ; [ 2.70588235 43.29411765],0
a1,1,0.157751,1.995652,[1 4] ; [ 2 44],[0.29411765 4.70588235] ; [ 2.70588235 43.29411765],0
p8,1,0.182899,1.773913,[3 2] ; [14 32],[1.66666667 3.33333333] ; [15.33333333 30.66666667],0
r1,1,0.223521,1.481621,[3 2] ; [15 31],[1.76470588 3.23529412] ; [16.23529412 29.76470588],0
a8,1,0.264859,1.243182,[2 3] ; [ 8 35],[1.04166667 3.95833333] ; [ 8.95833333 34.04166667],0
p4,1,0.268019,1.226859,[3 2] ; [16 30],[1.8627451 3.1372549] ; [17.1372549 28.8627451],0
p11,1,0.271365,1.209834,[4 1] ; [25 21],[2.84313725 2.15686275] ; [26.15686275 19.84313725],0
p9,1,0.275758,1.187879,[4 1] ; [24 20],[2.85714286 2.14285714] ; [25.14285714 18.85714286],0
p1,1,0.287038,1.133464,[1 4] ; [ 3 43],[0.39215686 4.60784314] ; [ 3.60784314 42.39215686],0
p7,1,0.367845,0.810932,[3 2] ; [18 28],[2.05882353 2.94117647] ; [18.94117647 27.05882353],0
a6,1,0.422761,0.642626,[3 2] ; [19 27],[2.15686275 2.84313725] ; [19.84313725 26.15686275],0
d2,1,0.4331,0.614496,[2 3] ; [11 35],[1.2745098 3.7254902] ; [11.7254902 34.2745098],0
r3,1,0.505448,0.443478,[4 1] ; [30 16],[3.33333333 1.66666667] ; [30.66666667 15.33333333],0
b4,1,0.563895,0.333005,[4 1] ; [31 15],[3.43137255 1.56862745] ; [31.56862745 14.43137255],0
s3,1,0.607011,0.26455,[1 4] ; [14 31],[1.5 3.5] ; [13.5 31.5],0
u2,1,0.621498,0.243768,[2 1] ; [15 14],[1.59375 1.40625] ; [15.40625 13.59375],0
a7,1,0.739156,0.11087,[2 3] ; [22 24],[2.35294118 2.64705882] ; [21.64705882 24.35294118],0
d5,1,0.739156,0.11087,[3 2] ; [24 22],[2.64705882 2.35294118] ; [24.35294118 21.64705882],0
v3,1,0.780033,0.077995,[1 4] ; [ 7 39],[0.78431373 4.21568627] ; [ 7.21568627 38.78431373],0
p6,1,0.797046,0.066138,[1 4] ; [ 7 38],[0.8 4.2] ; [ 7.2 37.8],0
b1,1,0.809381,0.058189,[3 2] ; [25 21],[2.74509804 2.25490196] ; [25.25490196 20.74509804],0
d3,1,0.809381,0.058189,[2 3] ; [21 25],[2.25490196 2.74509804] ; [20.74509804 25.25490196],0
s8,1,0.844686,0.038378,[1 4] ; [11 35],[1.17647059 3.82352941] ; [10.82352941 35.17647059],0
b2,1,0.862895,0.029822,[1 2] ; [ 8 20],[0.87096774 2.12903226] ; [ 8.12903226 19.87096774],0
b3,1,0.862895,0.029822,[1 2] ; [ 8 20],[0.87096774 2.12903226] ; [ 8.12903226 19.87096774],0
n5,1,0.893655,0.01787,[3 2] ; [29 17],[3.1372549 1.8627451] ; [28.8627451 17.1372549],0
a3,1,0.922632,0.009432,[2 3] ; [17 28],[1.9 3.1] ; [17.1 27.9],0
d1,1,0.92845,0.008063,[1 4] ; [10 36],[1.07843137 3.92156863] ; [ 9.92156863 36.07843137],0
s2,1,0.92845,0.008063,[1 4] ; [10 36],[1.07843137 3.92156863] ; [ 9.92156863 36.07843137],0
n4,1,0.955117,0.003168,[3 2] ; [27 19],[2.94117647 2.05882353] ; [27.05882353 18.94117647],0
v4,1,0.955117,0.003168,[3 2] ; [27 19],[2.94117647 2.05882353] ; [27.05882353 18.94117647],0
p2,1,0.969829,0.001431,[3 2] ; [28 18],[3.03921569 1.96078431] ; [27.96078431 18.03921569],0
b5,1,0.969829,0.001431,[3 2] ; [28 18],[3.03921569 1.96078431] ; [27.96078431 18.03921569],0
d4,1,0.969829,0.001431,[3 2] ; [28 18],[3.03921569 1.96078431] ; [27.96078431 18.03921569],0
a4,1,0.981446,0.000541,[1 4] ; [ 9 37],[0.98039216 4.01960784] ; [ 9.01960784 36.98039216],0
s7,1,1.0,0.0,[1 4] ; [ 8 32],[1. 4.] ; [ 8. 32.],0
