Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.001268,10.388285,[2 7] ; [29  8],[6.06521739 2.93478261] ; [24.93478261 12.06521739],0
d5,1,0.001993,9.555909,[3 6] ; [31  6],[6.65217391 2.34782609] ; [27.34782609  9.65217391],0
d1,1,0.002183,9.389143,[1 8] ; [25 12],[5.08695652 3.91304348] ; [20.91304348 16.08695652],0
u3,1,0.008041,7.024306,[1 5] ; [7 1],[3.42857143 2.57142857] ; [4.57142857 3.42857143],0
a3,1,0.00844,6.937741,[3 6] ; [29  8],[6.26086957 2.73913043] ; [25.73913043 11.26086957],0
a6,1,0.025137,5.014414,[3 6] ; [27 10],[5.86956522 3.13043478] ; [24.13043478 12.86956522],0
a7,1,0.067818,3.335049,[4 5] ; [28  9],[6.26086957 2.73913043] ; [25.73913043 11.26086957],0
p1,1,0.107382,2.592333,[4 5] ; [ 7 30],[2.15217391 6.84782609] ; [ 8.84782609 28.15217391],0
a4,1,0.125034,2.353101,[1 8] ; [14 23],[2.93478261 6.06521739] ; [12.06521739 24.93478261],0
d2,1,0.158178,1.991557,[3 6] ; [22 15],[4.89130435 4.10869565] ; [20.10869565 16.89130435],0
b4,1,0.197428,1.6613,[4 5] ; [25 12],[5.67391304 3.32608696] ; [23.32608696 13.67391304],0
b5,1,0.207079,1.591728,[3 6] ; [21 16],[4.69565217 4.30434783] ; [19.30434783 17.69565217],0
v1,1,0.262193,1.257143,[3 6] ; [19 16],[4.5 4.5] ; [17.5 17.5],0
s2,1,0.264847,1.243243,[3 6] ; [20 17],[4.5 4.5] ; [18.5 18.5],0
u2,1,0.280087,1.166667,[2 4] ; [5 3],[3. 3.] ; [4. 4.],0
a5,1,0.308457,1.037269,[5 4] ; [27 10],[6.26086957 2.73913043] ; [25.73913043 11.26086957],0
r3,1,0.361946,0.831131,[7 2] ; [33  4],[7.82608696 1.17391304] ; [32.17391304  4.82608696],0
n4,1,0.361946,0.831131,[7 2] ; [33  4],[7.82608696 1.17391304] ; [32.17391304  4.82608696],0
v2,1,0.377699,0.778178,[2 7] ; [14 23],[3.13043478 5.86956522] ; [12.86956522 24.13043478],0
n1,1,0.393153,0.729167,[3 1] ; [5 5],[2.28571429 1.71428571] ; [5.71428571 4.28571429],0
s8,1,0.395693,0.721377,[3 5] ; [20 17],[4.08888889 3.91111111] ; [18.91111111 18.08888889],0
p12,1,0.456057,0.555556,[1 8] ; [ 8 28],[1.8 7.2] ; [ 7.2 28.8],0
p11,1,0.475934,0.508166,[8 1] ; [29  8],[7.23913043 1.76086957] ; [29.76086957  7.23913043],0
r4,1,0.475934,0.508166,[8 1] ; [29  8],[7.23913043 1.76086957] ; [29.76086957  7.23913043],0
b2,1,0.522003,0.409935,[3 2] ; [12 15],[2.34375 2.65625] ; [12.65625 14.34375],0
b3,1,0.522003,0.409935,[3 2] ; [12 15],[2.34375 2.65625] ; [12.65625 14.34375],0
p3,1,0.580941,0.304716,[6 3] ; [28  9],[6.65217391 2.34782609] ; [27.34782609  9.65217391],0
n2,1,0.596701,0.28,[3 1] ; [6 4],[2.57142857 1.42857143] ; [6.42857143 3.57142857],0
p7,1,0.647141,0.209524,[6 3] ; [26  9],[6.54545455 2.45454545] ; [25.45454545  9.54545455],0
p8,1,0.680519,0.169542,[6 2] ; [25 12],[5.51111111 2.48888889] ; [25.48888889 11.51111111],0
s4,1,0.70216,0.146234,[1 8] ; [ 6 31],[1.36956522 7.63043478] ; [ 5.63043478 31.36956522],0
b1,1,0.715693,0.132656,[4 5] ; [14 23],[3.52173913 5.47826087] ; [14.47826087 22.52173913],0
s3,1,0.715693,0.132656,[5 4] ; [23 14],[5.47826087 3.52173913] ; [22.52173913 14.47826087],0
a8,1,0.725238,0.123529,[1 7] ; [ 6 28],[1.33333333 6.66666667] ; [ 5.66666667 28.33333333],0
a1,1,0.774304,0.082225,[1 8] ; [ 3 34],[0.7826087 8.2173913] ; [ 3.2173913 33.7826087],0
p2,1,0.79339,0.068598,[8 1] ; [33  3],[8.2 0.8] ; [32.8  3.2],0
p10,1,0.826444,0.048077,[8 1] ; [31  5],[7.8 1.2] ; [31.2  4.8],0
r1,1,0.833108,0.044402,[6 3] ; [26 11],[6.26086957 2.73913043] ; [25.73913043 11.26086957],0
s6,1,0.8531,0.034286,[6 1] ; [29  6],[5.83333333 1.16666667] ; [29.16666667  5.83333333],0
s7,1,0.863361,0.029617,[5 3] ; [23 12],[5.20930233 2.79069767] ; [22.79069767 12.20930233],0
s5,1,0.88087,0.02246,[4 4] ; [18 16],[4.19047619 3.80952381] ; [17.80952381 16.19047619],0
p6,1,0.945598,0.004656,[5 4] ; [19 16],[4.90909091 4.09090909] ; [19.09090909 15.90909091],0
p4,1,0.968749,0.001535,[7 2] ; [29  8],[7.04347826 1.95652174] ; [28.95652174  8.04347826],0
s1,1,0.97929,0.000674,[1 8] ; [ 4 33],[0.97826087 8.02173913] ; [ 4.02173913 32.97826087],0
n6,1,1.0,0.0,[8 1] ; [32  4],[8. 1.] ; [32.  4.],0
r2,1,1.0,0.0,[8 1] ; [32  4],[8. 1.] ; [32.  4.],0
