Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,9e-06,19.693552,[354 246] ; [37 67],[333.23863636 266.76136364] ; [57.76136364 46.23863636],1
n5,1,0.000428,12.406713,[488 118] ; [67 36],[474.37235543 131.62764457] ; [80.62764457 22.37235543],1
p3,1,0.001974,9.573496,[333 274] ; [40 64],[318.44022504 288.55977496] ; [54.55977496 49.44022504],0
n4,1,0.004372,8.122586,[491 118] ; [71 33],[480.02524544 128.97475456] ; [81.97475456 22.02524544],0
p4,1,0.007505,7.147904,[392 214] ; [53 51],[379.81690141 226.18309859] ; [65.18309859 38.81690141],0
p2,1,0.009214,6.780888,[530  76] ; [81 23],[521.50140845  84.49859155] ; [89.49859155 14.50140845],0
b1,1,0.016764,5.720919,[207 402] ; [48 56],[217.80504909 391.19495091] ; [37.19495091 66.80504909],0
n6,1,0.027579,4.854198,[535  71] ; [82 20],[528.11016949  77.88983051] ; [88.88983051 13.11016949],0
s4,1,0.034815,4.454202,[ 99 503] ; [26 78],[106.58640227 495.41359773] ; [18.41359773 85.58640227],0
s2,1,0.040926,4.179094,[318 286] ; [66 38],[327.59322034 276.40677966] ; [56.40677966 47.59322034],0
p12,1,0.042153,4.129062,[ 61 545] ; [  4 100],[ 55.47887324 550.52112676] ; [ 9.52112676 94.47887324],0
p7,1,0.045764,3.990266,[411 183] ; [61 42],[402.24964132 191.75035868] ; [69.75035868 33.24964132],0
s1,1,0.048057,3.907998,[ 14 588] ; [ 6 97],[ 17.07801418 584.92198582] ; [  2.92198582 100.07801418],0
p5,1,0.056504,3.637136,[ 81 523] ; [ 7 97],[ 75.07344633 528.92655367] ; [12.92655367 91.07344633],0
v4,1,0.091837,2.841868,[585  20] ; [97  7],[581.96050776  23.03949224] ; [100.03949224   3.96050776],0
s5,1,0.104061,2.64218,[207 382] ; [42 54],[214.10364964 374.89635036] ; [34.89635036 61.10364964],0
b5,1,0.114846,2.486234,[354 255] ; [69 35],[361.30014025 247.69985975] ; [61.69985975 42.30014025],0
p9,1,0.123432,2.37322,[578  30] ; [95  9],[574.69662921  33.30337079] ; [98.30337079  5.69662921],0
u2,1,0.138492,2.194632,[101  61] ; [16 17],[97.2 64.8] ; [19.8 13.2],0
v1,1,0.165854,1.920025,[337 251] ; [52 52],[330.53757225 257.46242775] ; [58.46242775 45.53757225],0
a5,1,0.177142,1.821443,[465 144] ; [73 31],[459.5259467 149.4740533] ; [78.4740533 25.5259467],0
r4,1,0.204197,1.612098,[571  38] ; [94 10],[568.00140252  40.99859748] ; [96.99859748  7.00140252],0
b3,1,0.234723,1.412012,[151 224] ; [14 31],[147.32142857 227.67857143] ; [17.67857143 27.32142857],0
b2,1,0.234723,1.412012,[151 224] ; [14 31],[147.32142857 227.67857143] ; [17.67857143 27.32142857],0
a3,1,0.241528,1.371654,[447 161] ; [70 33],[442.10407876 165.89592124] ; [74.89592124 28.10407876],0
d2,1,0.256166,1.289358,[284 322] ; [55 49],[289.34366197 316.65633803] ; [49.65633803 54.34366197],0
b4,1,0.273695,1.198136,[357 252] ; [55 49],[351.90462833 257.09537167] ; [60.09537167 43.90462833],0
p1,1,0.300174,1.073421,[ 54 553] ; [ 6 97],[ 51.29577465 555.70422535] ; [ 8.70422535 94.29577465],0
v3,1,0.311335,1.025005,[247 338] ; [38 65],[242.33284884 342.66715116] ; [42.66715116 60.33284884],0
s6,1,0.335114,0.929036,[415 182] ; [75 26],[419.0974212 177.9025788] ; [70.9025788 30.0974212],0
a6,1,0.343862,0.895981,[425 182] ; [68 36],[420.88748242 186.11251758] ; [72.11251758 31.88748242],0
a8,1,0.381864,0.764694,[ 80 481] ; [10 82],[ 77.32006126 483.67993874] ; [12.67993874 79.32006126],0
v2,1,0.443968,0.586006,[349 232] ; [56 44],[345.52863436 235.47136564] ; [59.47136564 40.52863436],0
n1,1,0.519578,0.414731,[39 65] ; [10 22],[37.47058824 66.52941176] ; [11.52941176 20.47058824],0
d1,1,0.533898,0.386967,[371 238] ; [60 44],[368.13323983 240.86676017] ; [62.86676017 41.13323983],0
n3,1,0.560216,0.339331,[80 24] ; [23  9],[78.76470588 25.23529412] ; [24.23529412  7.76470588],0
s7,1,0.570945,0.321104,[302 284] ; [53 44],[304.58272328 281.41727672] ; [50.41727672 46.58272328],0
r2,1,0.586888,0.295231,[572  31] ; [99  4],[573.10623229  29.89376771] ; [97.89376771  5.10623229],0
d4,1,0.619698,0.246292,[508  99] ; [85 19],[506.26019691 100.73980309] ; [86.73980309 17.26019691],0
p6,1,0.621074,0.244361,[227 373] ; [42 62],[229.26136364 370.73863636] ; [39.73863636 64.26136364],0
r1,1,0.649688,0.206294,[495 111] ; [83 21],[493.33521127 112.66478873] ; [84.66478873 19.33521127],0
a7,1,0.661955,0.191157,[448 160] ; [78 25],[449.80028129 158.19971871] ; [76.19971871 26.80028129],0
u1,1,0.744229,0.106444,[109 500] ; [20 84],[110.18373072 498.81626928] ; [18.81626928 85.18373072],0
d5,1,0.751066,0.100637,[499 108] ; [86 17],[500.13380282 106.86619718] ; [84.86619718 18.13380282],0
u3,1,0.751998,0.09986,[96 66] ; [18 14],[95.19587629 66.80412371] ; [18.80412371 13.19587629],0
a4,1,0.76441,0.089817,[271 337] ; [48 56],[272.40449438 335.59550562] ; [46.59550562 57.40449438],0
a2,1,0.764461,0.089777,[144 465] ; [26 78],[145.20336606 463.79663394] ; [24.79663394 79.20336606],0
s8,1,0.799215,0.064701,[289 317] ; [51 53],[290.1971831 315.8028169] ; [49.8028169 54.1971831],0
n2,1,0.801957,0.062908,[81 24] ; [24  8],[80.47445255 24.52554745] ; [24.52554745  7.47445255],0
d3,1,0.888586,0.019626,[425 183] ; [72 30],[425.6 182.4] ; [71.4 30.6],0
s3,1,0.917305,0.01078,[350 251] ; [60 44],[349.5177305 251.4822695] ; [60.4822695 43.5177305],0
a1,1,0.924949,0.008874,[ 28 581] ; [ 5 99],[ 28.18653576 580.81346424] ; [ 4.81346424 99.18653576],0
