Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,56.960751,[115  21] ; [24 49],[90.44976077 45.55023923] ; [48.55023923 24.44976077],1
n6,1,1e-06,23.345103,[116  20] ; [40 33],[101.51196172  34.48803828] ; [54.48803828 18.51196172],1
s8,1,0.001737,9.808352,[46 90] ; [10 63],[36.44019139 99.55980861] ; [19.55980861 53.44019139],0
d2,1,0.002468,9.164389,[73 60] ; [24 49],[62.62621359 70.37378641] ; [34.37378641 38.62621359],0
s7,1,0.00427,8.165124,[48 82] ; [12 57],[39.1959799 90.8040201] ; [20.8040201 48.1959799],0
a4,1,0.006749,7.338633,[65 70] ; [21 52],[55.81730769 79.18269231] ; [30.18269231 42.81730769],0
a8,1,0.022528,5.204575,[ 13 114] ; [ 1 68],[  9.07142857 117.92857143] ; [ 4.92857143 64.07142857],0
p10,1,0.028449,4.800627,[88 46] ; [36 36],[80.66019417 53.33980583] ; [43.33980583 28.66019417],0
r3,1,0.03048,4.681995,[106  29] ; [66  7],[111.63461538  23.36538462] ; [60.36538462 12.63461538],0
p11,1,0.030814,4.663271,[88 48] ; [36 37],[80.68899522 55.31100478] ; [43.31100478 29.68899522],0
a2,1,0.042328,4.122043,[ 28 108] ; [ 7 66],[ 22.77511962 113.22488038] ; [12.22488038 60.77511962],0
p9,1,0.043222,4.08668,[92 41] ; [39 32],[85.40686275 47.59313725] ; [45.59313725 25.40686275],0
a1,1,0.046545,3.961765,[ 11 125] ; [ 1 72],[  7.80861244 128.19138756] ; [ 4.19138756 68.80861244],0
a5,1,0.048724,3.884845,[88 48] ; [37 36],[81.33971292 54.66028708] ; [43.66028708 29.33971292],0
p1,1,0.070372,3.27433,[ 16 120] ; [ 3 69],[ 12.42307692 123.57692308] ; [ 6.57692308 65.42307692],0
s3,1,0.098763,2.7254,[61 74] ; [24 48],[55.43478261 79.56521739] ; [29.56521739 42.43478261],0
u1,1,0.107377,2.5924,[ 22 114] ; [ 6 67],[ 18.22009569 117.77990431] ; [ 9.77990431 63.22009569],0
p6,1,0.119572,2.422912,[ 19 116] ; [ 5 68],[ 15.57692308 119.42307692] ; [ 8.42307692 64.57692308],0
v3,1,0.139214,2.186631,[35 96] ; [12 57],[ 30.785 100.215] ; [16.215 52.785],0
p3,1,0.150752,2.064629,[36 99] ; [13 60],[ 31.80288462 103.19711538] ; [17.19711538 55.80288462],0
s4,1,0.168406,1.897073,[ 21 114] ; [17 56],[ 24.66346154 110.33653846] ; [13.33653846 59.66346154],0
v2,1,0.17142,1.870479,[39 88] ; [29 43],[43.39698492 83.60301508] ; [24.60301508 47.39698492],0
s6,1,0.171487,1.869894,[67 68] ; [29 44],[62.30769231 72.69230769] ; [33.69230769 39.30769231],0
n1,1,0.18693,1.741646,[26 29] ; [ 9 19],[23.19277108 31.80722892] ; [11.80722892 16.19277108],0
a7,1,0.192333,1.699657,[84 51] ; [52 21],[88.26923077 46.73076923] ; [47.73076923 25.26923077],0
p4,1,0.231256,1.433118,[48 87] ; [20 53],[44.13461538 90.86538462] ; [23.86538462 49.13461538],0
d1,1,0.242889,1.363746,[73 63] ; [33 40],[68.97607656 67.02392344] ; [37.02392344 35.97607656],0
d4,1,0.273722,1.198,[100  35] ; [59 14],[103.19711538  31.80288462] ; [55.80288462 17.19711538],0
b3,1,0.282695,1.154088,[28 45] ; [11 28],[25.41964286 47.58035714] ; [13.58035714 25.41964286],0
b2,1,0.282695,1.154088,[28 45] ; [11 28],[25.41964286 47.58035714] ; [13.58035714 25.41964286],0
s2,1,0.306593,1.045295,[46 88] ; [20 53],[42.72463768 91.27536232] ; [23.27536232 49.72463768],0
a6,1,0.308022,1.03914,[88 48] ; [42 31],[84.59330144 51.40669856] ; [45.40669856 27.59330144],0
b1,1,0.32299,0.976801,[58 78] ; [26 47],[54.66028708 81.33971292] ; [29.33971292 43.66028708],0
n2,1,0.324333,0.971394,[38 19] ; [15 12],[35.96428571 21.03571429] ; [17.03571429  9.96428571],0
p8,1,0.356728,0.849381,[ 30 106] ; [12 60],[ 27.46153846 108.53846154] ; [14.53846154 57.46153846],0
u3,1,0.373994,0.790352,[22 29] ; [15 13],[23.88607595 27.11392405] ; [13.11392405 14.88607595],0
s1,1,0.443178,0.58804,[  9 125] ; [ 3 70],[  7.76811594 126.23188406] ; [ 4.23188406 68.76811594],0
p2,1,0.452369,0.564709,[80 56] ; [39 34],[77.4354067 58.5645933] ; [41.5645933 31.4354067],0
r1,1,0.627883,0.234942,[88 48] ; [49 23],[89.57692308 46.42307692] ; [47.42307692 24.57692308],0
r4,1,0.683456,0.166261,[97 39] ; [54 19],[98.25837321 37.74162679] ; [52.74162679 20.25837321],0
d3,1,0.700436,0.148019,[82 54] ; [46 27],[83.29186603 52.70813397] ; [44.70813397 28.29186603],0
b4,1,0.726454,0.122392,[89 47] ; [46 27],[87.84688995 48.15311005] ; [47.15311005 25.84688995],0
d5,1,0.767103,0.087715,[98 38] ; [54 19],[98.90909091 37.09090909] ; [53.09090909 19.90909091],0
u2,1,0.778174,0.079355,[22 29] ; [13 15],[22.59493671 28.40506329] ; [12.40506329 15.59493671],0
r2,1,0.814744,0.054901,[116  19] ; [61 11],[115.43478261  19.56521739] ; [61.56521739 10.43478261],0
a3,1,0.851226,0.035177,[85 50] ; [45 28],[84.375 50.625] ; [45.625 27.375],0
s5,1,0.857978,0.032023,[ 28 103] ; [14 55],[ 27.51 103.49] ; [14.49 54.51],0
b5,1,0.868601,0.027369,[78 58] ; [41 32],[77.4354067 58.5645933] ; [41.5645933 31.4354067],0
