Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000293,13.11297,[56  3] ; [3 3],[53.55384615  5.44615385] ; [5.44615385 0.55384615],1
r2,1,0.0013,10.342899,[56  2] ; [3 2],[54.31746032  3.68253968] ; [4.68253968 0.31746032],0
r4,1,0.001401,10.203958,[51  8] ; [2 4],[48.10769231 10.89230769] ; [4.89230769 1.10769231],0
s2,1,0.00717,7.229921,[42 17] ; [1 5],[39.03076923 19.96923077] ; [3.96923077 2.03076923],0
s3,1,0.013289,6.130268,[46 12] ; [2 4],[43.5 14.5] ; [4.5 1.5],0
r1,1,0.017783,5.617384,[46 13] ; [2 4],[43.56923077 15.43076923] ; [4.43076923 1.56923077],0
p4,1,0.055178,3.676688,[34 25] ; [1 5],[31.76923077 27.23076923] ; [3.23076923 2.76923077],0
n4,1,0.057608,3.604931,[48 10] ; [3 3],[46.21875 11.78125] ; [4.78125 1.21875],0
p1,1,0.061285,3.502268,[ 5 54] ; [2 4],[ 6.35384615 52.64615385] ; [0.64615385 5.35384615],0
n5,1,0.063562,3.441911,[41 17] ; [2 4],[38.96875 19.03125] ; [4.03125 1.96875],0
s6,1,0.07507,3.16853,[48 11] ; [3 3],[46.29230769 12.70769231] ; [4.70769231 1.29230769],0
n6,1,0.080023,3.064433,[47 11] ; [3 3],[45.3125 12.6875] ; [4.6875 1.3125],0
a7,1,0.092569,2.829128,[40 19] ; [2 4],[38.12307692 20.87692308] ; [3.87692308 2.12307692],0
p9,1,0.102554,2.665369,[33 24] ; [1 4],[31.25806452 25.74193548] ; [2.74193548 2.25806452],0
d4,1,0.105043,2.627258,[52  6] ; [4 2],[50.75  7.25] ; [5.25 0.75],0
p7,1,0.172919,1.857456,[26 31] ; [1 5],[24.42857143 32.57142857] ; [2.57142857 3.42857143],0
p6,1,0.237552,1.39506,[24 34] ; [1 5],[22.65625 35.34375] ; [2.34375 3.65625],0
p3,1,0.249407,1.326624,[24 35] ; [1 5],[22.69230769 36.30769231] ; [2.30769231 3.69230769],0
a5,1,0.284052,1.147599,[42 17] ; [3 3],[40.84615385 18.15384615] ; [4.15384615 1.84615385],0
d3,1,0.297941,1.083386,[41 17] ; [3 3],[39.875 18.125] ; [4.125 1.875],0
b5,1,0.330714,0.946098,[41 18] ; [3 3],[39.93846154 19.06153846] ; [4.06153846 1.93846154],0
s5,1,0.348797,0.877828,[20 36] ; [1 5],[18.96774194 37.03225806] ; [2.03225806 3.96774194],0
s1,1,0.386551,0.749765,[ 4 55] ; [1 5],[ 4.53846154 54.46153846] ; [0.46153846 5.53846154],0
v3,1,0.419235,0.652458,[21 34] ; [1 4],[20.16666667 34.83333333] ; [1.83333333 3.16666667],0
n3,1,0.458902,0.548571,[11  9] ; [3 1],[11.66666667  8.33333333] ; [2.33333333 1.66666667],0
d5,1,0.475729,0.508637,[46 12] ; [4 2],[45.3125 12.6875] ; [4.6875 1.3125],0
a3,1,0.477565,0.504418,[41 18] ; [5 1],[41.75384615 17.24615385] ; [4.24615385 1.75384615],0
u1,1,0.526415,0.401307,[17 42] ; [1 5],[16.33846154 42.66153846] ; [1.66153846 4.33846154],0
a6,1,0.564055,0.332732,[36 22] ; [3 3],[35.34375 22.65625] ; [3.65625 2.34375],0
a2,1,0.578878,0.308052,[16 43] ; [1 5],[15.43076923 43.56923077] ; [1.56923077 4.43076923],0
s4,1,0.602836,0.27074,[14 45] ; [2 4],[14.52307692 44.47692308] ; [1.47692308 4.52307692],0
d2,1,0.644573,0.212811,[33 25] ; [4 2],[33.53125 24.46875] ; [3.46875 2.53125],0
v1,1,0.667811,0.184173,[29 29] ; [2 3],[28.53968254 29.46031746] ; [2.46031746 2.53968254],0
d1,1,0.668588,0.183258,[34 25] ; [4 2],[34.49230769 24.50769231] ; [3.50769231 2.49230769],0
a8,1,0.704715,0.143614,[12 39] ; [1 5],[11.63157895 39.36842105] ; [1.36842105 4.63157895],0
n1,1,0.711138,0.137143,[12  8] ; [2 2],[11.66666667  8.33333333] ; [2.33333333 1.66666667],0
n2,1,0.840825,0.040336,[14  6] ; [3 1],[14.16666667  5.83333333] ; [2.83333333 1.16666667],0
b1,1,0.842764,0.039346,[27 32] ; [3 3],[27.23076923 31.76923077] ; [2.76923077 3.23076923],0
v2,1,0.935881,0.006472,[30 28] ; [3 3],[29.90625 28.09375] ; [3.09375 2.90625],0
a4,1,0.968445,0.001565,[30 29] ; [3 3],[29.95384615 29.04615385] ; [3.04615385 2.95384615],0
p11,1,0.968445,0.001565,[30 29] ; [3 3],[29.95384615 29.04615385] ; [3.04615385 2.95384615],0
b2,1,0.968737,0.001536,[18 26] ; [2 3],[17.95918367 26.04081633] ; [2.04081633 2.95918367],0
b3,1,0.968737,0.001536,[18 26] ; [2 3],[17.95918367 26.04081633] ; [2.04081633 2.95918367],0
b4,1,0.977771,0.000776,[39 20] ; [4 2],[39.03076923 19.96923077] ; [3.96923077 2.03076923],0
