Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,215.369209,[287 123] ; [ 41 252],[191.29445235 218.70554765] ; [136.70554765 156.29445235],1
d5,1,0.0,197.466682,[402   9] ; [161 133],[328.21702128  82.78297872] ; [234.78297872  59.21702128],1
d4,1,0.0,183.179906,[404   6] ; [172 121],[335.93172119  74.06827881] ; [240.06827881  52.93172119],1
d3,1,0.0,174.337634,[363  49] ; [121 172],[282.84822695 129.15177305] ; [201.15177305  91.84822695],1
a5,1,0.0,88.704188,[359  54] ; [162 131],[304.7776204 108.2223796] ; [216.2223796  76.7776204],1
a2,1,0.0,75.140523,[141 272] ; [ 19 275],[ 93.46534653 319.53465347] ; [ 66.53465347 227.46534653],1
a4,1,0.0,68.698767,[234 178] ; [ 74 218],[180.25 231.75] ; [127.75 164.25],1
u1,1,0.0,66.719174,[111 302] ; [ 10 284],[ 70.68316832 342.31683168] ; [ 50.31683168 243.68316832],1
a3,1,0.0,34.164381,[328  84] ; [174 119],[293.36737589 118.63262411] ; [208.63262411  84.36737589],1
p4,1,1e-06,24.531682,[285 124] ; [148 141],[253.72063037 155.27936963] ; [179.27936963 109.72063037],1
s8,1,2e-06,22.241731,[215 194] ; [101 191],[184.37089872 224.62910128] ; [131.62910128 160.37089872],1
r1,1,3.5e-05,17.151472,[356  56] ; [217  76],[334.85957447  77.14042553] ; [238.14042553  54.85957447],1
s2,1,3.5e-05,17.136496,[234 176] ; [119 170],[207.05293276 202.94706724] ; [145.94706724 143.05293276],1
a7,1,7.2e-05,15.750496,[320  92] ; [187 105],[296.71022727 115.28977273] ; [210.28977273  81.71022727],1
n4,1,0.00019,13.926266,[347  65] ; [213  80],[327.26241135  84.73758865] ; [232.73758865  60.26241135],1
v3,1,0.000203,13.807037,[183 207] ; [ 95 195],[159.44117647 230.55882353] ; [118.55882353 171.44117647],1
v2,1,0.000443,12.34265,[251 145] ; [139 140],[228.8 167.2] ; [161.2 117.8],1
a6,1,0.000468,12.240338,[306 105] ; [182 111],[284.89772727 126.10227273] ; [203.10227273  89.89772727],1
r2,1,0.000708,11.467117,[400   9] ; [270  22],[390.91298146  18.08701854] ; [279.08701854  12.91298146],1
v1,1,0.001634,9.920841,[243 156] ; [139 146],[222.83333333 176.16666667] ; [159.16666667 125.83333333],0
r3,1,0.002713,8.990996,[405   6] ; [278  16],[398.17446809  12.82553191] ; [284.82553191   9.17446809],0
s7,1,0.003259,8.65665,[214 187] ; [116 161],[195.17699115 205.82300885] ; [134.82300885 142.17699115],0
n5,1,0.004107,8.2361,[334  77] ; [209  81],[318.36376605  92.63623395] ; [224.63623395  65.36376605],0
u4,1,0.005547,7.691873,[ 14 399] ; [  1 293],[  8.76237624 404.23762376] ; [  6.23762376 287.76237624],0
