Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000784,11.27895,[20 30] ; [ 5 43],[12.75510204 37.24489796] ; [12.24489796 35.75510204],1
d1,1,0.009489,6.72834,[32 21] ; [17 32],[25.46078431 27.53921569] ; [23.53921569 25.46078431],0
d5,1,0.01373,6.072553,[44  9] ; [30 19],[38.45098039 14.54901961] ; [35.54901961 13.45098039],0
r2,1,0.025648,4.979577,[50  3] ; [39 10],[46.24509804  6.75490196] ; [42.75490196  6.24509804],0
r3,1,0.033168,4.537071,[51  2] ; [41  8],[47.80392157  5.19607843] ; [44.19607843  4.80392157],0
r1,1,0.034153,4.487042,[40 12] ; [28 21],[35.00990099 16.99009901] ; [32.99009901 16.00990099],0
v1,1,0.042297,4.123265,[28 23] ; [17 32],[22.95 28.05] ; [22.05 26.95],0
a7,1,0.045973,3.982595,[42 11] ; [30 19],[37.41176471 15.58823529] ; [34.58823529 14.41176471],0
b1,1,0.052094,3.772749,[17 36] ; [25 24],[21.82352941 31.17647059] ; [20.17647059 28.82352941],0
a6,1,0.052132,3.771518,[37 16] ; [25 24],[32.21568627 20.78431373] ; [29.78431373 19.21568627],0
r4,1,0.060977,3.510616,[45  8] ; [34 15],[41.04901961 11.95098039] ; [37.95098039 11.04901961],0
u1,1,0.061667,3.491986,[ 8 45] ; [ 2 47],[ 5.19607843 47.80392157] ; [ 4.80392157 44.19607843],0
b3,1,0.08858,2.9,[12 17] ; [ 6 23],[ 9. 20.] ; [ 9. 20.],0
b2,1,0.08858,2.9,[12 17] ; [ 6 23],[ 9. 20.] ; [ 9. 20.],0
s4,1,0.110472,2.54746,[10 43] ; [16 33],[13.50980392 39.49019608] ; [12.49019608 36.50980392],0
p5,1,0.111243,2.536469,[ 7 46] ; [ 2 46],[ 4.72277228 48.27722772] ; [ 4.27722772 43.72277228],0
p12,1,0.112863,2.51367,[ 5 48] ; [ 1 48],[ 3.11764706 49.88235294] ; [ 2.88235294 46.11764706],0
p9,1,0.115008,2.484023,[42 11] ; [32 17],[38.45098039 14.54901961] ; [35.54901961 13.45098039],0
s1,1,0.142421,2.151601,[ 1 52] ; [ 4 45],[ 2.59803922 50.40196078] ; [ 2.40196078 46.59803922],0
a2,1,0.143227,2.142944,[11 42] ; [ 5 44],[ 8.31372549 44.68627451] ; [ 7.68627451 41.31372549],0
n5,1,0.16559,1.922423,[24 28] ; [16 33],[20.59405941 31.40594059] ; [19.40594059 29.59405941],0
p11,1,0.183494,1.769099,[38 15] ; [29 20],[34.81372549 18.18627451] ; [32.18627451 16.81372549],0
