Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.000255,13.376552,[52 12] ; [21 23],[43.25925926 20.74074074] ; [29.74074074 14.25925926],1
s2,1,0.000302,13.058019,[37 27] ; [10 34],[27.85185185 36.14814815] ; [19.14814815 24.85185185],1
s5,1,0.001579,9.983515,[22 39] ; [ 4 40],[15.1047619 45.8952381] ; [10.8952381 33.1047619],0
d3,1,0.003188,8.696415,[43 21] ; [16 26],[35.62264151 28.37735849] ; [23.37735849 18.62264151],0
s7,1,0.003413,8.572534,[32 30] ; [ 9 31],[24.92156863 37.07843137] ; [16.07843137 23.92156863],0
s8,1,0.004974,7.889024,[30 34] ; [ 9 35],[23.11111111 40.88888889] ; [15.88888889 28.11111111],0
p11,1,0.006274,7.469971,[53 11] ; [26 18],[46.81481481 17.18518519] ; [32.18518519 11.81481481],0
p10,1,0.010462,6.554491,[51 12] ; [25 18],[45.16981132 17.83018868] ; [30.83018868 12.16981132],0
v3,1,0.012798,6.196772,[24 39] ; [ 7 37],[18.25233645 44.74766355] ; [12.74766355 31.25233645],0
s3,1,0.017173,5.678571,[38 26] ; [15 27],[32. 32.] ; [21. 21.],0
v1,1,0.018869,5.513608,[32 31] ; [12 31],[26.1509434 36.8490566] ; [17.8490566 25.1509434],0
a5,1,0.027032,4.888777,[40 24] ; [18 26],[34.37037037 29.62962963] ; [23.62962963 20.37037037],0
v4,1,0.027982,4.829174,[59  4] ; [35  9],[55.34579439  7.65420561] ; [38.65420561  5.34579439],0
p9,1,0.0435,4.075846,[53 11] ; [29 15],[48.59259259 15.40740741] ; [33.40740741 10.59259259],0
p8,1,0.050729,3.817192,[42 22] ; [19 22],[37.18095238 26.81904762] ; [23.81904762 17.18095238],0
r3,1,0.054954,3.683486,[58  6] ; [34 10],[54.51851852  9.48148148] ; [37.48148148  6.51851852],0
a1,1,0.058824,3.570248,[ 8 56] ; [ 1 43],[ 5.33333333 58.66666667] ; [ 3.66666667 40.33333333],0
v2,1,0.061236,3.50359,[33 30] ; [15 29],[28.26168224 34.73831776] ; [19.73831776 24.26168224],0
p3,1,0.072189,3.232525,[41 23] ; [20 23],[36.48598131 27.51401869] ; [24.51401869 18.48598131],0
n3,1,0.121447,2.398563,[14  8] ; [13  2],[16.05405405  5.94594595] ; [10.94594595  4.05405405],0
d1,1,0.135018,2.233842,[28 36] ; [13 31],[24.2962963 39.7037037] ; [16.7037037 27.2962963],0
n2,1,0.142317,2.152727,[18  4] ; [9 6],[16.05405405  5.94594595] ; [10.94594595  4.05405405],0
u2,1,0.148529,2.087298,[16  8] ; [ 9 11],[13.63636364 10.36363636] ; [11.36363636  8.63636364],0
b5,1,0.159241,1.98142,[35 29] ; [30 14],[38.51851852 25.48148148] ; [26.48148148 17.51851852],0
s1,1,0.183541,1.768717,[ 2 62] ; [ 4 40],[ 3.55555556 60.44444444] ; [ 2.44444444 41.55555556],0
u3,1,0.220671,1.5,[12 13] ; [ 6 14],[10. 15.] ; [ 8. 12.],0
p5,1,0.249392,1.326709,[11 53] ; [ 4 39],[ 8.97196262 55.02803738] ; [ 6.02803738 36.97196262],0
s4,1,0.25685,1.285654,[16 48] ; [ 7 37],[13.62962963 50.37037037] ; [ 9.37037037 34.62962963],0
p6,1,0.268508,1.224353,[29 34] ; [14 26],[26.30097087 36.69902913] ; [16.69902913 23.30097087],0
n4,1,0.301689,1.066712,[44 20] ; [26 18],[41.48148148 22.51851852] ; [28.51851852 15.48148148],0
r4,1,0.354106,0.858689,[42 22] ; [25 19],[39.7037037 24.2962963] ; [27.2962963 16.7037037],0
p4,1,0.378213,0.776502,[42 22] ; [24 18],[39.8490566 24.1509434] ; [26.1509434 15.8490566],0
a8,1,0.37952,0.772255,[ 3 58] ; [ 4 39],[ 4.10576923 56.89423077] ; [ 2.89423077 40.10576923],0
p2,1,0.402794,0.699968,[53 11] ; [32 10],[51.32075472 12.67924528] ; [33.67924528  8.32075472],0
d5,1,0.416167,0.661113,[45 19] ; [27 16],[43.06542056 20.93457944] ; [28.93457944 14.06542056],0
