Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3e-06,21.829346,[35 24] ; [15 60],[22.01492537 36.98507463] ; [27.98507463 47.01492537],1
p3,1,0.002293,9.298909,[29 32] ; [17 58],[20.63235294 40.36764706] ; [25.36764706 49.63235294],0
p4,1,0.002839,8.908359,[33 28] ; [22 54],[24.48905109 36.51094891] ; [30.51094891 45.48905109],0
p2,1,0.008118,7.007227,[49 12] ; [45 31],[41.8540146 19.1459854] ; [52.1459854 23.8540146],0
s3,1,0.008168,6.996164,[36 24] ; [27 46],[28.42105263 31.57894737] ; [34.57894737 38.42105263],0
s8,1,0.009292,6.765849,[25 35] ; [16 60],[18.08823529 41.91176471] ; [22.91176471 53.08823529],0
d5,1,0.009726,6.684371,[36 25] ; [28 48],[28.49635036 32.50364964] ; [35.50364964 40.49635036],0
r3,1,0.013048,6.162589,[55  6] ; [55 20],[49.33823529 11.66176471] ; [60.66176471 14.33823529],0
b3,1,0.029431,4.742223,[ 4 36] ; [12 29],[ 7.90123457 32.09876543] ; [ 8.09876543 32.90123457],0
b2,1,0.029431,4.742223,[ 4 36] ; [12 29],[ 7.90123457 32.09876543] ; [ 8.09876543 32.90123457],0
r4,1,0.04085,4.182215,[51 10] ; [52 24],[45.86131387 15.13868613] ; [57.13868613 18.86131387],0
v4,1,0.04154,4.153846,[56  4] ; [61 14],[52.  8.] ; [65. 10.],0
a7,1,0.052858,3.748406,[39 22] ; [36 40],[33.39416058 27.60583942] ; [41.60583942 34.39416058],0
n3,1,0.056453,3.638631,[14  1] ; [21 10],[11.41304348  3.58695652] ; [23.58695652  7.41304348],0
s5,1,0.093868,2.806757,[13 48] ; [ 8 66],[ 9.48888889 51.51111111] ; [11.51111111 62.48888889],0
u2,1,0.097024,2.753786,[15 19] ; [10 29],[11.64383562 22.35616438] ; [13.35616438 25.64383562],0
s2,1,0.102641,2.664021,[23 38] ; [18 55],[18.6641791 42.3358209] ; [22.3358209 50.6641791],0
v2,1,0.115395,2.478732,[24 34] ; [20 51],[19.78294574 38.21705426] ; [24.21705426 46.78294574],0
b4,1,0.121325,2.400135,[24 37] ; [40 36],[28.49635036 32.50364964] ; [35.50364964 40.49635036],0
p11,1,0.139554,2.182866,[45 16] ; [47 29],[40.96350365 20.03649635] ; [51.03649635 24.96350365],0
p10,1,0.140889,2.16822,[43 17] ; [44 30],[38.95522388 21.04477612] ; [48.04477612 25.95522388],0
s6,1,0.145408,2.119774,[35 24] ; [35 40],[30.82089552 28.17910448] ; [39.17910448 35.82089552],0
s7,1,0.148048,2.092248,[21 35] ; [19 55],[17.23076923 38.76923077] ; [22.76923077 51.23076923],0
p1,1,0.154221,2.03,[ 3 58] ; [ 9 67],[ 5.34306569 55.65693431] ; [ 6.65693431 69.34306569],0
a4,1,0.207767,1.586919,[16 45] ; [13 62],[13.00735294 47.99264706] ; [15.99264706 59.00735294],0
b1,1,0.229908,1.441431,[27 34] ; [26 50],[23.59854015 37.40145985] ; [29.40145985 46.59854015],0
p9,1,0.24723,1.338889,[45 15] ; [48 25],[41.95488722 18.04511278] ; [51.04511278 21.95488722],0
d3,1,0.340935,0.906912,[18 43] ; [17 59],[15.58394161 45.41605839] ; [19.41605839 56.58394161],0
s4,1,0.37967,0.771769,[15 46] ; [14 62],[12.91240876 48.08759124] ; [16.08759124 59.91240876],0
n6,1,0.461053,0.543338,[46 15] ; [53 23],[44.08029197 16.91970803] ; [54.91970803 21.08029197],0
a8,1,0.484596,0.488504,[ 4 54] ; [ 7 60],[ 5.104 52.896] ; [ 5.896 61.104],0
s1,1,0.487453,0.482143,[ 3 57] ; [ 6 69],[ 4. 56.] ; [ 5. 70.],0
a3,1,0.506398,0.441503,[27 34] ; [37 37],[28.91851852 32.08148148] ; [35.08148148 38.91851852],0
a5,1,0.553668,0.350787,[32 29] ; [36 40],[30.27737226 30.72262774] ; [37.72262774 38.27737226],0
p5,1,0.586335,0.296104,[ 2 58] ; [ 4 72],[ 2.64705882 57.35294118] ; [ 3.35294118 72.64705882],0
n2,1,0.589639,0.290909,[12  3] ; [24  9],[11.25  3.75] ; [24.75  8.25],0
a6,1,0.604396,0.268416,[31 30] ; [42 34],[32.50364964 28.49635036] ; [40.49635036 35.50364964],0
v3,1,0.673452,0.177591,[17 44] ; [18 55],[15.93283582 45.06716418] ; [19.06716418 53.93283582],0
n5,1,0.678287,0.172061,[43 18] ; [56 20],[44.08029197 16.91970803] ; [54.91970803 21.08029197],0
p12,1,0.693288,0.155549,[ 1 60] ; [ 2 74],[ 1.33576642 59.66423358] ; [ 1.66423358 74.33576642],0
b5,1,0.743441,0.107125,[32 29] ; [42 34],[32.94890511 28.05109489] ; [41.05109489 34.94890511],0
n4,1,0.75424,0.098002,[41 19] ; [50 26],[40.14705882 19.85294118] ; [50.85294118 25.14705882],0
u3,1,0.789773,0.071078,[15 19] ; [16 23],[14.43835616 19.56164384] ; [16.56164384 22.43835616],0
d1,1,0.823076,0.049993,[ 2 59] ; [ 2 74],[ 1.7810219 59.2189781] ; [ 2.2189781 73.7810219],0
n1,1,0.824894,0.048954,[6 8] ; [13 20],[5.65957447 8.34042553] ; [13.34042553 19.65957447],0
r1,1,0.831709,0.045161,[36 23] ; [45 31],[35.4 23.6] ; [45.6 30.4],0
v1,1,0.845055,0.038193,[23 35] ; [31 44],[23.54887218 34.45112782] ; [30.45112782 44.54887218],0
d2,1,0.901914,0.015189,[15 46] ; [18 58],[14.69343066 46.30656934] ; [18.30656934 57.69343066],0
r2,1,0.931426,0.007405,[51  9] ; [65 11],[51.17647059  8.82352941] ; [64.82352941 11.17647059],0
a2,1,0.948457,0.004179,[ 5 56] ; [ 6 70],[ 4.89781022 56.10218978] ; [ 6.10218978 69.89781022],0
