Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,56.585577,[11 29] ; [58  1],[27.87878788 12.12121212] ; [41.12121212 17.87878788],1
d5,1,0.124507,2.359691,[20 20] ; [38 20],[23.67346939 16.32653061] ; [34.32653061 23.67346939],0
a6,1,0.158686,1.986707,[22 18] ; [40 18],[25.30612245 14.69387755] ; [36.69387755 21.30612245],0
p10,1,0.164256,1.934596,[16 24] ; [32 27],[19.39393939 20.60606061] ; [28.60606061 30.39393939],0
a7,1,0.174108,1.847215,[21 19] ; [39 20],[24.24242424 15.75757576] ; [35.75757576 23.24242424],0
d1,1,0.17835,1.811323,[11 29] ; [24 35],[14.14141414 25.85858586] ; [20.85858586 38.14141414],0
n2,1,0.236294,1.402569,[ 9 10] ; [12  6],[10.78378378  8.21621622] ; [10.21621622  7.78378378],0
p8,1,0.250654,1.319657,[ 9 30] ; [20 39],[11.54081633 27.45918367] ; [17.45918367 41.54081633],0
b2,1,0.261917,1.258595,[ 9 16] ; [ 9 30],[ 7.03125 17.96875] ; [10.96875 28.03125],0
b3,1,0.261917,1.258595,[ 9 16] ; [ 9 30],[ 7.03125 17.96875] ; [10.96875 28.03125],0
s7,1,0.332282,0.939984,[ 7 30] ; [15 39],[ 8.94505495 28.05494505] ; [13.05494505 40.94505495],0
p5,1,0.334175,0.93265,[ 2 37] ; [ 1 58],[ 1.19387755 37.80612245] ; [ 1.80612245 57.19387755],0
a8,1,0.337936,0.918245,[ 3 36] ; [ 8 49],[ 4.46875 34.53125] ; [ 6.53125 50.46875],0
a4,1,0.347241,0.883514,[18 22] ; [21 38],[15.75757576 24.24242424] ; [23.24242424 35.75757576],0
b4,1,0.359688,0.838983,[20 20] ; [35 24],[22.22222222 17.77777778] ; [32.77777778 26.22222222],0
s5,1,0.426269,0.632967,[ 6 34] ; [12 44],[ 7.5 32.5] ; [10.5 45.5],0
a3,1,0.43241,0.616342,[20 19] ; [35 24],[21.8877551 17.1122449] ; [33.1122449 25.8877551],0
p7,1,0.504591,0.445266,[15 23] ; [26 30],[16.57446809 21.42553191] ; [24.42553191 31.57446809],0
n4,1,0.510414,0.433218,[19 21] ; [32 27],[20.60606061 19.39393939] ; [30.39393939 28.60606061],0
p1,1,0.5813,0.304138,[ 4 36] ; [ 4 54],[ 3.26530612 36.73469388] ; [ 4.73469388 53.26530612],0
n1,1,0.58239,0.302386,[ 8 11] ; [ 6 12],[ 7.18918919 11.81081081] ; [ 6.81081081 11.18918919],0
u2,1,0.61438,0.253846,[11  9] ; [15  9],[11.81818182  8.18181818] ; [14.18181818  9.81818182],0
a2,1,0.637092,0.222565,[ 6 34] ; [11 48],[ 6.86868687 33.13131313] ; [10.13131313 48.86868687],0
v1,1,0.728921,0.120104,[12 28] ; [19 38],[12.78350515 27.21649485] ; [18.21649485 38.78350515],0
p6,1,0.73875,0.111228,[ 7 32] ; [12 46],[ 7.63917526 31.36082474] ; [11.36082474 46.63917526],0
v3,1,0.777282,0.080011,[ 6 34] ; [ 7 47],[ 5.53191489 34.46808511] ; [ 7.46808511 46.53191489],0
s1,1,0.816241,0.054001,[ 4 36] ; [ 5 53],[ 3.67346939 36.32653061] ; [ 5.32653061 52.67346939],0
s4,1,0.866498,0.02826,[ 8 32] ; [11 48],[ 7.67676768 32.32323232] ; [11.32323232 47.67676768],0
d2,1,0.891391,0.018644,[16 24] ; [24 34],[16.32653061 23.67346939] ; [23.67346939 34.32653061],0
