Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,57.401134,[77 41] ; [ 1 50],[54.46153846 63.53846154] ; [23.53846154 27.46153846],1
d4,1,0.0,43.616484,[109   9] ; [24 27],[92.86390533 25.13609467] ; [40.13609467 10.86390533],1
d3,1,1e-06,23.500822,[88 30] ; [18 33],[74.01183432 43.98816568] ; [31.98816568 19.01183432],1
a5,1,2e-06,22.337389,[81 37] ; [15 36],[67.0295858 50.9704142] ; [28.9704142 22.0295858],1
d2,1,0.00021,13.742959,[51 67] ; [ 7 44],[40.49704142 77.50295858] ; [17.50295858 33.49704142],1
a7,1,0.000667,11.578023,[93 25] ; [27 24],[83.78698225 34.21301775] ; [36.21301775 14.78698225],1
a4,1,0.00116,10.553289,[46 72] ; [ 7 44],[37.00591716 80.99408284] ; [15.99408284 35.00591716],0
v2,1,0.008086,7.014343,[63 51] ; [16 33],[55.25153374 58.74846626] ; [23.74846626 25.25153374],0
r2,1,0.012095,6.296907,[106   9] ; [40 11],[101.14457831  13.85542169] ; [44.85542169  6.14457831],0
u3,1,0.021099,5.318623,[29 18] ; [10 19],[24.11842105 22.88157895] ; [14.88157895 14.11842105],0
p10,1,0.031793,4.609604,[73 43] ; [23 28],[66.68263473 49.31736527] ; [29.31736527 21.68263473],0
a6,1,0.03519,4.435948,[76 42] ; [24 27],[69.82248521 48.17751479] ; [30.17751479 20.82248521],0
r4,1,0.037481,4.328437,[96 22] ; [34 17],[90.76923077 27.23076923] ; [39.23076923 11.76923077],0
a2,1,0.037704,4.318322,[ 14 104] ; [ 1 50],[ 10.47337278 107.52662722] ; [ 4.52662722 46.47337278],0
a3,1,0.039378,4.244504,[70 48] ; [21 29],[63.91666667 54.08333333] ; [27.08333333 22.91666667],0
a1,1,0.041299,4.16372,[  3 115] ; [ 5 46],[  5.58579882 112.41420118] ; [ 2.41420118 48.58579882],0
