Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,39.714674,[53 62] ; [ 18 135],[30.46641791 84.53358209] ; [ 40.53358209 112.46641791],1
r1,1,0.0,27.3449,[98 22] ; [80 76],[77.39130435 42.60869565] ; [100.60869565  55.39130435],1
v1,1,9e-06,19.619424,[62 55] ; [ 41 113],[44.46863469 72.53136531] ; [58.53136531 95.46863469],1
p11,1,2.2e-05,17.975311,[97 23] ; [89 68],[80.57761733 39.42238267] ; [105.42238267  51.57761733],1
r3,1,0.00016,14.246872,[111   8] ; [119  37],[99.52727273 19.47272727] ; [130.47272727  25.52727273],1
v4,1,0.000203,13.799283,[112   8] ; [119  36],[100.8  19.2] ; [130.2  24.8],1
r4,1,0.000258,13.351047,[99 21] ; [98 59],[85.34296029 34.65703971] ; [111.65703971  45.34296029],1
p7,1,0.000651,11.623091,[71 47] ; [61 94],[57.05494505 60.94505495] ; [74.94505495 80.05494505],1
d1,1,0.000984,10.858248,[69 51] ; [59 98],[55.45126354 64.54873646] ; [72.54873646 84.45126354],1
p8,1,0.00135,10.273551,[57 60] ; [ 46 109],[44.30514706 72.69485294] ; [58.69485294 96.30514706],0
p10,1,0.001601,9.958798,[86 32] ; [84 71],[73.47985348 44.52014652] ; [96.52014652 58.47985348],0
d4,1,0.001952,9.594366,[98 21] ; [103  54],[86.66304348 32.33695652] ; [114.33695652  42.66304348],0
a5,1,0.004691,7.994798,[85 35] ; [85 72],[73.64620939 46.35379061] ; [96.35379061 60.64620939],0
n6,1,0.007928,7.049742,[93 27] ; [97 58],[82.90909091 37.09090909] ; [107.09090909  47.90909091],0
p2,1,0.008719,6.879502,[92 26] ; [98 57],[82.12454212 35.87545788] ; [107.87545788  47.12454212],0
d5,1,0.012033,6.305933,[95 25] ; [102  54],[85.65217391 34.34782609] ; [111.34782609  44.65217391],0
a3,1,0.014844,5.934877,[85 35] ; [87 67],[75.32846715 44.67153285] ; [96.67153285 57.32846715],0
p9,1,0.021528,5.283546,[86 32] ; [91 62],[77.0701107 40.9298893] ; [99.9298893 53.0701107],0
p4,1,0.029145,4.759029,[53 63] ; [ 51 105],[44.35294118 71.64705882] ; [59.64705882 96.35294118],0
r2,1,0.034581,4.465744,[107  10] ; [128  27],[101.08455882  15.91544118] ; [133.91544118  21.08455882],0
p3,1,0.035615,4.415457,[48 69] ; [ 45 111],[39.85714286 77.14285714] ; [ 53.14285714 102.85714286],0
n4,1,0.041448,4.1576,[86 34] ; [94 63],[77.97833935 42.02166065] ; [102.02166065  54.97833935],0
s1,1,0.055406,3.669814,[  2 118] ; [ 10 146],[  5.2173913 114.7826087] ; [  6.7826087 149.2173913],0
n3,1,0.067577,3.340913,[23  7] ; [30 23],[19.15662651 10.84337349] ; [33.84337349 19.15662651],0
d3,1,0.070859,3.26301,[78 42] ; [84 71],[70.69090909 49.30909091] ; [91.30909091 63.69090909],0
s5,1,0.084233,2.981268,[ 17 102] ; [ 12 142],[ 12.64102564 106.35897436] ; [ 16.35897436 137.64102564],0
a1,1,0.131331,2.276704,[  3 117] ; [ 10 147],[  5.63176895 114.36823105] ; [  7.36823105 149.63176895],0
b5,1,0.157791,1.995268,[64 56] ; [97 60],[69.74729242 50.25270758] ; [91.25270758 65.74729242],0
p5,1,0.167587,1.904399,[  7 112] ; [  4 151],[  4.77737226 114.22262774] ; [  6.22262774 148.77737226],0
u1,1,0.179825,1.799067,[ 14 106] ; [ 11 146],[ 10.83032491 109.16967509] ; [ 14.16967509 142.83032491],0
n2,1,0.200491,1.638798,[20  9] ; [30 25],[17.26190476 11.73809524] ; [32.73809524 22.26190476],0
s3,1,0.206496,1.595823,[23 96] ; [ 40 115],[27.36131387 91.63868613] ; [ 35.63868613 119.36131387],0
a6,1,0.226565,1.462296,[84 36] ; [99 58],[79.27797834 40.72202166] ; [103.72202166  53.27797834],0
a4,1,0.264399,1.245574,[51 69] ; [ 56 100],[46.52173913 73.47826087] ; [60.47826087 95.52173913],0
p6,1,0.274754,1.192855,[27 88] ; [ 28 127],[23.42592593 91.57407407] ; [ 31.57407407 123.42592593],0
a8,1,0.327459,0.95892,[  8 101] ; [ 16 130],[10.25882353 98.74117647] ; [ 13.74117647 132.25882353],0
a2,1,0.329655,0.950253,[22 98] ; [ 22 135],[ 19.06137184 100.93862816] ; [ 24.93862816 132.06137184],0
a7,1,0.36582,0.817814,[81 38] ; [98 58],[77.45818182 41.54181818] ; [101.54181818  54.45818182],0
p1,1,0.376492,0.782124,[ 13 107] ; [ 12 143],[ 10.90909091 109.09090909] ; [ 14.09090909 140.90909091],0
s4,1,0.38813,0.744792,[  8 112] ; [ 15 142],[  9.96389892 110.03610108] ; [ 13.03610108 143.96389892],0
p12,1,0.444695,0.584138,[  3 115] ; [  2 153],[  2.16117216 115.83882784] ; [  2.83882784 152.16117216],0
d2,1,0.538243,0.378805,[52 67] ; [62 93],[49.51094891 69.48905109] ; [64.48905109 90.51094891],0
s7,1,0.578434,0.308774,[18 94] ; [ 20 127],[16.43243243 95.56756757] ; [ 21.56756757 125.43243243],0
b2,1,0.637223,0.222392,[25 42] ; [31 61],[23.59748428 43.40251572] ; [32.40251572 59.59748428],0
b3,1,0.637223,0.222392,[25 42] ; [31 61],[23.59748428 43.40251572] ; [32.40251572 59.59748428],0
n1,1,0.643746,0.213876,[ 8 22] ; [17 37],[ 8.92857143 21.07142857] ; [16.07142857 37.92857143],0
u2,1,0.662055,0.191037,[14 20] ; [32 38],[15.03846154 18.96153846] ; [30.96153846 39.03846154],0
u3,1,0.675706,0.175,[14 21] ; [31 39],[15. 20.] ; [30. 40.],0
n5,1,0.729651,0.119433,[74 46] ; [93 63],[72.60869565 47.39130435] ; [94.39130435 61.60869565],0
b1,1,0.758171,0.094792,[49 71] ; [67 90],[50.25270758 69.74729242] ; [65.74729242 91.25270758],0
b4,1,0.779005,0.078746,[67 53] ; [85 72],[65.84837545 54.15162455] ; [86.15162455 70.84837545],0
s2,1,0.833703,0.044081,[ 18 102] ; [ 22 134],[ 17.39130435 102.60869565] ; [ 22.60869565 133.39130435],0
