Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,23.700481,[51 50] ; [11 63],[35.78285714 65.21714286] ; [26.21714286 47.78285714],1
v1,1,3.6e-05,17.091543,[60 40] ; [21 53],[46.55172414 53.44827586] ; [34.44827586 39.55172414],1
p10,1,0.000686,11.527066,[84 16] ; [46 29],[74.28571429 25.71428571] ; [55.71428571 19.28571429],1
d3,1,0.006936,7.289597,[69 33] ; [34 38],[60.37931034 41.62068966] ; [42.62068966 29.37931034],0
r3,1,0.008595,6.90502,[100   1] ; [68  7],[96.40909091  4.59090909] ; [71.59090909  3.40909091],0
r2,1,0.020358,5.380929,[95  3] ; [65  9],[91.1627907  6.8372093] ; [68.8372093  5.1627907],0
s8,1,0.020522,5.366958,[47 55] ; [21 52],[39.63428571 62.36571429] ; [28.36571429 44.63428571],0
p3,1,0.028436,4.801435,[45 57] ; [21 54],[38.03389831 63.96610169] ; [27.96610169 47.03389831],0
v4,1,0.029737,4.724453,[98  2] ; [68  7],[94.85714286  5.14285714] ; [71.14285714  3.85714286],0
s7,1,0.034896,4.45025,[48 50] ; [24 49],[41.26315789 56.73684211] ; [30.73684211 42.26315789],0
r1,1,0.059006,3.565099,[84 18] ; [52 22],[78.81818182 23.18181818] ; [57.18181818 16.81818182],0
d4,1,0.062312,3.474742,[85 17] ; [53 21],[79.97727273 22.02272727] ; [58.02272727 15.97727273],0
s2,1,0.063757,3.436853,[51 51] ; [27 48],[44.94915254 57.05084746] ; [33.05084746 41.94915254],0
a6,1,0.06827,3.324133,[67 34] ; [39 35],[61.17714286 39.82285714] ; [44.82285714 29.17714286],0
b4,1,0.068519,3.318158,[59 43] ; [33 42],[53.01694915 48.98305085] ; [38.98305085 36.01694915],0
p9,1,0.078372,3.098352,[83 18] ; [51 21],[78.23121387 22.76878613] ; [55.76878613 16.23121387],0
a7,1,0.085902,2.949544,[72 30] ; [43 31],[66.64772727 35.35227273] ; [48.35227273 25.64772727],0
a3,1,0.087029,2.928483,[75 26] ; [46 28],[69.83428571 31.16571429] ; [51.16571429 22.83428571],0
n1,1,0.088341,2.904351,[ 4 18] ; [11 16],[ 6.73469388 15.26530612] ; [ 8.26530612 18.73469388],0
n6,1,0.132008,2.268726,[85 15] ; [57 18],[81.14285714 18.85714286] ; [60.85714286 14.14285714],0
n4,1,0.151652,2.055558,[76 25] ; [49 26],[71.73295455 29.26704545] ; [53.26704545 21.73295455],0
s5,1,0.155034,2.022007,[34 65] ; [18 56],[29.75722543 69.24277457] ; [22.24277457 51.75722543],0
u2,1,0.158871,1.98494,[ 9 16] ; [16 13],[11.57407407 13.42592593] ; [13.42592593 15.57407407],0
a5,1,0.159549,1.978493,[69 33] ; [43 32],[64.54237288 37.45762712] ; [47.45762712 27.54237288],0
d1,1,0.203766,1.615171,[52 50] ; [31 44],[47.83050847 54.16949153] ; [35.16949153 39.83050847],0
p11,1,0.223666,1.480696,[79 23] ; [52 23],[75.49152542 26.50847458] ; [55.50847458 19.49152542],0
p2,1,0.243991,1.357386,[80 22] ; [64 11],[82.98305085 19.01694915] ; [61.01694915 13.98305085],0
s3,1,0.249099,1.328351,[56 45] ; [35 40],[52.22159091 48.77840909] ; [38.77840909 36.22159091],0
