Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,61.359497,[ 8 29] ; [116  18],[26.83040936 10.16959064] ; [97.16959064 36.83040936],1
p11,1,6.3e-05,16.019047,[17 20] ; [107  28],[26.6744186 10.3255814] ; [97.3255814 37.6744186],1
p2,1,0.000151,14.354973,[18 19] ; [107  27],[27.04678363  9.95321637] ; [97.95321637 36.04678363],1
s6,1,0.001738,9.807867,[15 21] ; [93 40],[23.00591716 12.99408284] ; [84.99408284 48.00591716],0
s8,1,0.001843,9.700144,[ 6 30] ; [61 74],[14.10526316 21.89473684] ; [52.89473684 82.10526316],0
b1,1,0.003061,8.770804,[21 16] ; [41 94],[13.3372093 23.6627907] ; [48.6627907 86.3372093],0
n6,1,0.008499,6.925176,[21 15] ; [106  27],[27.05325444  8.94674556] ; [99.94674556 33.05325444],0
v4,1,0.009383,6.748478,[29  6] ; [128   6],[32.5147929  2.4852071] ; [124.4852071   9.5147929],0
r4,1,0.012365,6.257775,[26 11] ; [118  17],[30.97674419  6.02325581] ; [113.02325581  21.97674419],0
p8,1,0.014398,5.988722,[ 6 31] ; [50 83],[12.18823529 24.81176471] ; [43.81176471 89.18823529],0
s1,1,0.020665,5.354814,[ 5 31] ; [  5 130],[ 2.10526316 33.89473684] ; [  7.89473684 127.10526316],0
s5,1,0.032129,4.591581,[ 6 30] ; [46 84],[11.27710843 24.72289157] ; [40.72289157 89.27710843],0
r2,1,0.042241,4.125534,[32  4] ; [129   4],[34.29585799  1.70414201] ; [126.70414201   6.29585799],0
n5,1,0.080687,3.051016,[20 16] ; [95 39],[24.35294118 11.64705882] ; [90.64705882 43.35294118],0
s2,1,0.10868,2.573316,[13 24] ; [67 67],[17.30994152 19.69005848] ; [62.69005848 71.30994152],0
a7,1,0.123514,2.372189,[19 17] ; [90 45],[22.94736842 13.05263158] ; [86.05263158 48.94736842],0
p1,1,0.143048,2.144863,[ 1 36] ; [ 14 121],[ 3.22674419 33.77325581] ; [ 11.77325581 123.22674419],0
p6,1,0.153226,2.039835,[ 4 31] ; [ 29 101],[ 7. 28.] ; [ 26. 104.],0
d5,1,0.161034,1.964486,[24 13] ; [103  32],[27.31976744  9.68023256] ; [99.68023256 35.31976744],0
b3,1,0.178889,1.806826,[ 8 14] ; [40 36],[10.7755102 11.2244898] ; [37.2244898 38.7755102],0
b2,1,0.178889,1.806826,[ 8 14] ; [40 36],[10.7755102 11.2244898] ; [37.2244898 38.7755102],0
u3,1,0.202087,1.627231,[7 3] ; [17 19],[5.2173913 4.7826087] ; [18.7826087 17.2173913],0
a8,1,0.233529,1.41924,[ 3 30] ; [ 22 103],[ 5.22151899 27.77848101] ; [ 19.77848101 105.22151899],0
s7,1,0.233629,1.41863,[11 22] ; [60 74],[14.02994012 18.97005988] ; [56.97005988 77.02994012],0
v2,1,0.296676,1.089076,[20 16] ; [82 44],[22.66666667 13.33333333] ; [79.33333333 46.66666667],0
d2,1,0.32486,0.969279,[17 20] ; [50 85],[14.4127907 22.5872093] ; [52.5872093 82.4127907],0
n1,1,0.339807,0.911158,[6 5] ; [15 24],[4.62 6.38] ; [16.38 22.62],0
n4,1,0.412442,0.671751,[27  9] ; [91 43],[24.98823529 11.01176471] ; [93.01176471 40.98823529],0
s3,1,0.423674,0.640103,[18 19] ; [74 58],[20.14201183 16.85798817] ; [71.85798817 60.14201183],0
a1,1,0.435377,0.608436,[ 1 36] ; [  8 127],[ 1.93604651 35.06395349] ; [  7.06395349 127.93604651],0
n2,1,0.49474,0.4662,[8 3] ; [32  7],[8.8 2.2] ; [31.2  7.8],0
s4,1,0.513692,0.426538,[ 4 33] ; [ 20 113],[ 5.22352941 31.77647059] ; [ 18.77647059 114.22352941],0
p5,1,0.515351,0.423186,[ 1 36] ; [  7 126],[ 1.74117647 35.25882353] ; [  6.25882353 126.74117647],0
d4,1,0.566756,0.32814,[28  9] ; [108  27],[29.25581395  7.74418605] ; [106.74418605  28.25581395],0
r3,1,0.585718,0.297081,[32  4] ; [123  11],[32.82352941  3.17647059] ; [122.17647059  11.82352941],0
u2,1,0.604259,0.26862,[6 3] ; [20 15],[5.31818182 3.68181818] ; [20.68181818 14.31818182],0
p7,1,0.623945,0.240362,[16 19] ; [64 63],[17.28395062 17.71604938] ; [62.71604938 64.28395062],0
b4,1,0.661363,0.191873,[21 16] ; [82 53],[22.15697674 14.84302326] ; [80.84302326 54.15697674],0
a5,1,0.675866,0.174817,[25 12] ; [96 39],[26.02906977 10.97093023] ; [94.97093023 40.02906977],0
a6,1,0.720361,0.128148,[22 15] ; [84 50],[22.93567251 14.06432749] ; [83.06432749 50.93567251],0
n3,1,0.73315,0.116239,[8 4] ; [28 11],[8.47058824 3.52941176] ; [27.52941176 11.47058824],0
v3,1,0.743722,0.106883,[14 21] ; [56 74],[14.84848485 20.15151515] ; [55.15151515 74.84848485],0
a2,1,0.74922,0.102188,[ 8 29] ; [ 26 109],[ 7.31395349 29.68604651] ; [ 26.68604651 108.31395349],0
u1,1,0.769305,0.086016,[ 4 33] ; [ 17 118],[ 4.51744186 32.48255814] ; [ 16.48255814 118.51744186],0
a3,1,0.857365,0.032303,[27 10] ; [99 34],[27.42352941  9.57647059] ; [98.57647059 34.42352941],0
r1,1,0.864,0.029338,[29  7] ; [107  28],[28.63157895  7.36842105] ; [107.36842105  27.63157895],0
p3,1,0.865289,0.02878,[11 25] ; [39 95],[10.58823529 25.41176471] ; [39.41176471 94.58823529],0
b5,1,0.904127,0.014508,[24 13] ; [89 46],[24.30813953 12.69186047] ; [88.69186047 46.30813953],0
a4,1,0.931977,0.007286,[16 21] ; [59 75],[16.22807018 20.77192982] ; [58.77192982 75.22807018],0
d3,1,0.952608,0.003532,[22 15] ; [81 54],[22.15697674 14.84302326] ; [80.84302326 54.15697674],0
d1,1,0.998273,5e-06,[17 20] ; [62 73],[16.99418605 20.00581395] ; [62.00581395 72.99418605],0
