Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,26.705016,[113  21] ; [24 27],[99.23243243 34.76756757] ; [37.76756757 13.23243243],1
p3,1,0.000152,14.347837,[77 56] ; [14 38],[65.42162162 67.57837838] ; [25.57837838 26.42162162],1
n6,1,0.004875,7.925412,[116  18] ; [35 16],[109.37297297  24.62702703] ; [41.62702703  9.37297297],0
s7,1,0.006433,7.424771,[66 58] ; [16 36],[57.77272727 66.22727273] ; [24.22727273 27.77272727],0
p6,1,0.027252,4.874769,[57 75] ; [13 38],[50.49180328 81.50819672] ; [19.50819672 31.49180328],0
n1,1,0.028937,4.771328,[12 16] ; [ 2 15],[ 8.71111111 19.28888889] ; [ 5.28888889 11.71111111],0
p2,1,0.031296,4.636668,[111  22] ; [36 16],[105.68108108  27.31891892] ; [41.31891892 10.68108108],0
p4,1,0.040198,4.209487,[76 57] ; [21 31],[69.73513514 63.26486486] ; [27.26486486 24.73513514],0
a5,1,0.077084,3.125325,[89 46] ; [27 25],[83.74331551 51.25668449] ; [32.25668449 19.74331551],0
b3,1,0.07861,3.093405,[34 52] ; [ 4 17],[30.54205607 55.45794393] ; [ 7.45794393 13.54205607],0
b2,1,0.07861,3.093405,[34 52] ; [ 4 17],[30.54205607 55.45794393] ; [ 7.45794393 13.54205607],0
b5,1,0.088004,2.91051,[79 57] ; [23 29],[73.78723404 62.21276596] ; [28.21276596 23.78723404],0
v1,1,0.088747,2.896953,[86 47] ; [26 25],[80.95652174 52.04347826] ; [31.04347826 19.95652174],0
p1,1,0.091388,2.849755,[ 12 122] ; [ 1 51],[  9.3655914 124.6344086] ; [ 3.6344086 48.3655914],0
s4,1,0.104905,2.629342,[ 16 119] ; [11 41],[ 19.49197861 115.50802139] ; [ 7.50802139 44.49197861],0
v3,1,0.11346,2.505356,[71 65] ; [20 31],[66.18181818 69.81818182] ; [24.81818182 26.18181818],0
a8,1,0.117277,2.453317,[ 19 107] ; [ 3 45],[ 15.93103448 110.06896552] ; [ 6.06896552 41.93103448],0
s8,1,0.126558,2.33422,[58 77] ; [16 36],[53.42245989 81.57754011] ; [20.57754011 31.42245989],0
n3,1,0.136189,2.220499,[25  3] ; [13  5],[23.13043478  4.86956522] ; [14.86956522  3.13043478],0
p7,1,0.152208,2.049987,[93 40] ; [30 21],[88.9076087 44.0923913] ; [34.0923913 16.9076087],0
u2,1,0.168441,1.896768,[28 22] ; [ 8 13],[25.35211268 24.64788732] ; [10.64788732 10.35211268],0
s3,1,0.181604,1.784446,[72 61] ; [22 29],[67.94565217 65.05434783] ; [26.05434783 24.94565217],0
r3,1,0.207541,1.588497,[132   3] ; [48  3],[130.64516129   4.35483871] ; [49.35483871  1.64516129],0
d2,1,0.239944,1.380924,[ 19 117] ; [ 4 48],[ 16.63829787 119.36170213] ; [ 6.36170213 45.63829787],0
p11,1,0.242109,1.368271,[110  26] ; [38 14],[107.06382979  28.93617021] ; [40.93617021 11.06382979],0
p5,1,0.269852,1.217501,[ 18 115] ; [ 4 48],[ 15.81621622 117.18378378] ; [ 6.18378378 45.81621622],0
u3,1,0.317485,0.999279,[29 23] ; [ 9 12],[27.06849315 24.93150685] ; [10.93150685 10.06849315],0
p10,1,0.32732,0.959473,[107  25] ; [38 13],[104.59016393  27.40983607] ; [40.40983607 10.59016393],0
p8,1,0.360263,0.836977,[70 63] ; [23 28],[67.22282609 65.77717391] ; [25.77717391 25.22282609],0
v4,1,0.382186,0.76366,[124  10] ; [49  2],[125.30810811   8.69189189] ; [47.69189189  3.30810811],0
a4,1,0.38975,0.739722,[ 34 101] ; [10 42],[ 31.76470588 103.23529412] ; [12.23529412 39.76470588],0
s5,1,0.406859,0.687961,[44 86] ; [14 37],[41.65745856 88.34254144] ; [16.34254144 34.65745856],0
s6,1,0.475152,0.509969,[87 44] ; [31 20],[84.93406593 46.06593407] ; [33.06593407 17.93406593],0
p9,1,0.503609,0.447324,[110  23] ; [40 11],[108.42391304  24.57608696] ; [41.57608696  9.42391304],0
u1,1,0.505976,0.442379,[  7 129] ; [ 4 48],[  7.95744681 128.04255319] ; [ 3.04255319 48.95744681],0
b1,1,0.5207,0.412506,[54 82] ; [18 34],[52.08510638 83.91489362] ; [19.91489362 32.08510638],0
r1,1,0.545389,0.365643,[110  26] ; [40 12],[108.5106383  27.4893617] ; [41.4893617 10.5106383],0
a1,1,0.577873,0.309685,[  8 128] ; [ 2 50],[  7.23404255 128.76595745] ; [ 2.76595745 49.23404255],0
r2,1,0.584433,0.299122,[122  11] ; [48  3],[122.88043478  10.11956522] ; [47.11956522  3.88043478],0
a6,1,0.598399,0.277418,[81 54] ; [29 23],[79.41176471 55.58823529] ; [30.58823529 21.41176471],0
s1,1,0.701048,0.147384,[  4 130] ; [ 1 50],[  3.62162162 130.37837838] ; [ 1.37837838 49.62162162],0
