Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.0,52.007757,[20 33] ; [80  5],[38.4057971 14.5942029] ; [61.5942029 23.4057971],1
v3,1,0.375989,0.783776,[13 40] ; [25 54],[15.25757576 37.74242424] ; [22.74242424 56.25757576],0
p12,1,0.378473,0.775657,[ 1 53] ; [ 4 81],[ 1.94244604 52.05755396] ; [ 3.05755396 81.94244604],0
s4,1,0.426046,0.633577,[ 7 47] ; [15 68],[ 8.67153285 45.32846715] ; [13.32846715 69.67153285],0
n5,1,0.465407,0.53286,[33 20] ; [47 37],[30.94890511 22.05109489] ; [49.05109489 34.94890511],0
d5,1,0.496805,0.461755,[34 20] ; [48 36],[32.08695652 21.91304348] ; [49.91304348 34.08695652],0
d3,1,0.533865,0.387029,[26 28] ; [45 39],[27.7826087 26.2173913] ; [43.2173913 40.7826087],0
d4,1,0.658416,0.195454,[36 18] ; [59 25],[37.17391304 16.82608696] ; [57.82608696 26.17391304],0
a6,1,0.691349,0.157628,[29 25] ; [48 36],[30.13043478 23.86956522] ; [46.86956522 37.13043478],0
b4,1,0.691471,0.157498,[28 26] ; [47 38],[29.13669065 24.86330935] ; [45.86330935 39.13669065],0
d1,1,0.703986,0.144359,[24 30] ; [35 50],[22.92086331 31.07913669] ; [36.07913669 48.92086331],0
a8,1,0.708104,0.140178,[ 4 47] ; [ 8 74],[ 4.60150376 46.39849624] ; [ 7.39849624 74.60150376],0
n4,1,0.751378,0.100377,[32 21] ; [49 36],[31.10869565 21.89130435] ; [49.89130435 35.10869565],0
u1,1,0.799686,0.064391,[ 5 49] ; [ 9 76],[ 5.43884892 48.56115108] ; [ 8.56115108 76.43884892],0
a2,1,0.909122,0.013029,[ 8 46] ; [12 73],[ 7.76978417 46.23021583] ; [12.23021583 72.76978417],0
a5,1,0.91345,0.011813,[31 23] ; [48 37],[30.69064748 23.30935252] ; [48.30935252 36.69064748],0
a4,1,0.921928,0.009605,[20 33] ; [31 53],[19.72992701 33.27007299] ; [31.27007299 52.72992701],0
s7,1,0.931666,0.007353,[ 8 43] ; [13 67],[ 8.17557252 42.82442748] ; [12.82442748 67.17557252],0
