Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,105.996502,[ 4 57] ; [240  78],[39.27176781 21.72823219] ; [204.72823219 113.27176781],1
d5,1,0.0,81.983686,[29 32] ; [294  24],[51.98680739  9.01319261] ; [271.01319261  46.98680739],1
d3,1,0.0,61.638101,[16 45] ; [245  73],[42.00791557 18.99208443] ; [218.99208443  99.00791557],1
a3,1,1e-06,23.816298,[32 29] ; [257  59],[46.76127321 14.23872679] ; [242.23872679  73.76127321],1
d2,1,1.2e-05,19.139729,[18 43] ; [190 127],[33.56613757 27.43386243] ; [174.43386243 142.56613757],1
a5,1,1.7e-05,18.516245,[36 25] ; [265  53],[48.44591029 12.55408971] ; [252.55408971  65.44591029],1
s2,1,2e-05,18.168638,[18 42] ; [188 126],[33.04812834 26.95187166] ; [172.95187166 141.04812834],1
u1,1,0.000118,14.818308,[ 3 58] ; [ 89 229],[14.80738786 46.19261214] ; [ 77.19261214 240.80738786],1
a4,1,0.000336,12.85801,[18 43] ; [173 144],[30.82275132 30.17724868] ; [160.17724868 156.82275132],1
a2,1,0.001503,10.075087,[ 7 54] ; [100 218],[17.22163588 43.77836412] ; [ 89.77836412 228.22163588],0
s7,1,0.002702,8.998697,[23 33] ; [187 112],[33.12676056 22.87323944] ; [176.87323944 122.12676056],0
p10,1,0.003886,8.336107,[47 14] ; [284  31],[53.69946809  7.30053191] ; [277.30053191  37.69946809],0
p2,1,0.013237,6.137126,[48 13] ; [285  32],[53.73809524  7.26190476] ; [279.26190476  37.73809524],0
s8,1,0.016247,5.77597,[23 37] ; [174 141],[31.52 28.48] ; [165.48 149.52],0
p9,1,0.034139,4.48773,[49 11] ; [288  29],[53.63395225  6.36604775] ; [283.36604775  33.63395225],0
s5,1,0.04453,4.036334,[16 42] ; [125 175],[22.84357542 35.15642458] ; [118.15642458 181.84357542],0
s6,1,0.048525,3.891718,[35 23] ; [226  83],[41.2479564 16.7520436] ; [219.7520436  89.2479564],0
r1,1,0.060537,3.522599,[45 15] ; [269  48],[49.9734748 10.0265252] ; [264.0265252  52.9734748],0
p4,1,0.076248,3.143108,[45 16] ; [265  53],[49.8944591 11.1055409] ; [260.1055409  57.8944591],0
r2,1,0.098283,2.733188,[56  5] ; [302  11],[58.39037433  2.60962567] ; [299.60962567  13.39037433],0
u2,1,0.098579,2.728385,[12 17] ; [36 24],[15.64044944 13.35955056] ; [32.35955056 27.64044944],0
a1,1,0.113695,2.502098,[ 1 60] ; [ 22 296],[ 3.70184697 57.29815303] ; [ 19.29815303 298.70184697],0
v1,1,0.122135,2.389723,[31 28] ; [196 114],[36.29539295 22.70460705] ; [190.70460705 119.29539295],0
r3,1,0.131174,2.278554,[56  5] ; [303  12],[58.24202128  2.75797872] ; [300.75797872  14.24202128],0
a7,1,0.141866,2.157597,[39 22] ; [232  85],[43.73280423 17.26719577] ; [227.26719577  89.73280423],0
p1,1,0.147854,2.094254,[11 50] ; [ 36 281],[ 7.58465608 53.41534392] ; [ 39.41534392 277.58465608],0
