Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,57.838734,[ 67 212] ; [71 38],[ 99.23195876 179.76804124] ; [38.76804124 70.23195876],1
s3,1,0.0,33.399289,[ 96 181] ; [72 35],[121.1875 155.8125] ; [46.8125 60.1875],1
s6,1,2.7e-05,17.596993,[133 143] ; [77 30],[151.33159269 124.66840731] ; [58.66840731 48.33159269],1
p6,1,0.000466,12.247443,[ 64 212] ; [44 63],[ 77.82767624 198.17232376] ; [30.17232376 76.82767624],1
p3,1,0.00056,11.904169,[102 179] ; [60 48],[117.02313625 163.97686375] ; [44.97686375 63.02313625],1
a3,1,0.000576,11.850922,[172 109] ; [86 22],[186.37017995  94.62982005] ; [71.62982005 36.37017995],1
d2,1,0.003119,8.736408,[107 174] ; [59 49],[119.9125964 161.0874036] ; [46.0874036 61.9125964],0
p4,1,0.003285,8.642119,[135 143] ; [71 38],[147.97932817 130.02067183] ; [58.02067183 50.97932817],0
n4,1,0.005082,7.850017,[193  89] ; [90 19],[204.10741688  77.89258312] ; [78.89258312 30.10741688],0
s5,1,0.006411,7.430889,[ 61 214] ; [38 68],[ 71.45669291 203.54330709] ; [27.54330709 78.45669291],0
u1,1,0.006738,7.3414,[ 34 249] ; [25 84],[ 42.59438776 240.40561224] ; [16.40561224 92.59438776],0
s1,1,0.009682,6.692569,[  7 270] ; [ 9 98],[ 11.54166667 265.45833333] ; [  4.45833333 102.54166667],0
p7,1,0.015578,5.849936,[151 124] ; [72 33],[161.38157895 113.61842105] ; [61.61842105 43.38157895],0
a2,1,0.01615,5.786492,[ 56 227] ; [34 75],[ 64.9744898 218.0255102] ; [25.0255102 83.9744898],0
p2,1,0.0218,5.261704,[218  62] ; [96 13],[226.01542416  53.98457584] ; [87.98457584 21.01542416],0
s4,1,0.029912,4.714335,[ 34 241] ; [23 86],[ 40.8203125 234.1796875] ; [16.1796875 92.8203125],0
n3,1,0.046807,3.952305,[55 16] ; [11  9],[51.49450549 19.50549451] ; [14.50549451  5.49450549],0
a5,1,0.048264,3.900778,[192  91] ; [85 24],[199.97704082  83.02295918] ; [77.02295918 31.97704082],0
a4,1,0.053441,3.730063,[114 167] ; [56 53],[122.48717949 158.51282051] ; [47.51282051 61.48717949],0
d3,1,0.060205,3.53173,[187  96] ; [82 26],[194.69820972  88.30179028] ; [74.30179028 33.69820972],0
p10,1,0.061986,3.483434,[201  77] ; [88 20],[208.13989637  69.86010363] ; [80.86010363 27.13989637],0
a6,1,0.077188,3.123142,[209  74] ; [70 38],[201.93606138  81.06393862] ; [77.06393862 30.93606138],0
a8,1,0.088304,2.905017,[ 26 232] ; [16 80],[ 30.61016949 227.38983051] ; [11.38983051 84.61016949],0
d1,1,0.089704,2.879671,[147 136] ; [67 42],[154.49489796 128.50510204] ; [59.50510204 49.49489796],0
p9,1,0.137375,2.207122,[206  72] ; [87 20],[211.56883117  66.43116883] ; [81.43116883 25.56883117],0
n6,1,0.17696,1.822971,[219  62] ; [90 17],[223.78608247  57.21391753] ; [85.21391753 21.78608247],0
a1,1,0.200549,1.638375,[  8 275] ; [  6 103],[ 10.10714286 272.89285714] ; [  3.89285714 105.10714286],0
b5,1,0.206293,1.597249,[173 110] ; [59 50],[167.48979592 115.51020408] ; [64.51020408 44.48979592],0
b1,1,0.207463,1.589039,[ 95 188] ; [44 65],[100.3494898 182.6505102] ; [38.6505102 70.3494898],0
v3,1,0.269114,1.221256,[ 83 186] ; [39 67],[ 87.51466667 181.48533333] ; [34.48533333 71.51466667],0
u2,1,0.29299,1.105831,[56 53] ; [14  8],[58.24427481 50.75572519] ; [11.75572519 10.24427481],0
b2,1,0.30319,1.060111,[ 41 106] ; [24 45],[ 44.23611111 102.76388889] ; [20.76388889 48.23611111],0
b3,1,0.30319,1.060111,[ 41 106] ; [24 45],[ 44.23611111 102.76388889] ; [20.76388889 48.23611111],0
n5,1,0.304556,1.054136,[189  91] ; [78 29],[193.17829457  86.82170543] ; [73.82170543 33.17829457],0
p1,1,0.329837,0.949538,[ 20 261] ; [11 98],[ 22.33589744 258.66410256] ; [  8.66410256 100.33589744],0
d5,1,0.340191,0.909712,[218  65] ; [88 20],[221.47826087  61.52173913] ; [84.52173913 23.47826087],0
p5,1,0.3467,0.885499,[ 18 262] ; [10 99],[ 20.15424165 259.84575835] ; [  7.84575835 101.15424165],0
p8,1,0.364863,0.821086,[126 152] ; [54 53],[129.97402597 148.02597403] ; [50.02597403 56.97402597],0
d4,1,0.435101,0.609168,[228  54] ; [91 17],[230.66153846  51.33846154] ; [88.33846154 19.66153846],0
v1,1,0.448688,0.573964,[135 142] ; [48 60],[131.66493506 145.33506494] ; [51.33506494 56.66493506],0
u3,1,0.461162,0.543074,[62 47] ; [15  8],[63.58333333 45.41666667] ; [13.41666667  9.58333333],0
r2,1,0.502864,0.448888,[271   9] ; [103   5],[269.89690722  10.10309278] ; [104.10309278   3.89690722],0
r3,1,0.518312,0.417252,[267  15] ; [103   4],[268.22622108  13.77377892] ; [101.77377892   5.22622108],0
r4,1,0.686781,0.162593,[263  20] ; [100   9],[262.06377551  20.93622449] ; [100.93622449   8.06377551],0
a7,1,0.696466,0.152174,[212  70] ; [84 25],[213.48337596  68.51662404] ; [82.51662404 26.48337596],0
p12,1,0.723243,0.125407,[ 13 267] ; [  6 103],[ 13.67609254 266.32390746] ; [  5.32390746 103.67609254],0
b4,1,0.757102,0.095659,[171 112] ; [64 45],[169.65561224 113.34438776] ; [65.34438776 43.65561224],0
p11,1,0.762514,0.091313,[217  66] ; [82 27],[215.85969388  67.14030612] ; [83.14030612 25.85969388],0
u4,1,0.830162,0.046008,[  2 281] ; [  1 108],[  2.16581633 280.83418367] ; [  0.83418367 108.16581633],0
v2,1,0.900861,0.015519,[148 117] ; [59 48],[147.45967742 117.54032258] ; [59.54032258 47.45967742],0
n1,1,0.935627,0.006523,[24 46] ; [ 7 14],[23.84615385 46.15384615] ; [ 7.15384615 13.84615385],0
n2,1,0.971299,0.001294,[51 20] ; [15  6],[50.93478261 20.06521739] ; [15.06521739  5.93478261],0
v4,1,0.979838,0.000639,[266  16] ; [101   6],[266.05141388  15.94858612] ; [100.94858612   6.05141388],0
