Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000355,12.753532,[ 41 114] ; [22 17],[ 50.33505155 104.66494845] ; [12.66494845 26.33505155],1
s2,1,0.003278,8.645856,[71 90] ; [31 14],[79.7184466 81.2815534] ; [22.2815534 22.7184466],0
d3,1,0.018144,5.58224,[100  59] ; [36  8],[106.52216749  52.47783251] ; [29.47783251 14.52216749],0
n5,1,0.034321,4.478628,[102  57] ; [21 24],[95.86764706 63.13235294] ; [27.13235294 17.86764706],0
d5,1,0.047252,3.936386,[124  36] ; [40  4],[128.62745098  31.37254902] ; [35.37254902  8.62745098],0
s6,1,0.052599,3.756628,[96 64] ; [32 10],[101.38613861  58.61386139] ; [26.61386139 15.38613861],0
s3,1,0.05762,3.604606,[77 82] ; [29 16],[82.61764706 76.38235294] ; [23.38235294 21.61764706],0
n4,1,0.064126,3.427316,[102  57] ; [22 23],[96.64705882 62.35294118] ; [27.35294118 17.64705882],0
n1,1,0.096183,2.767726,[26 33] ; [ 4 14],[22.98701299 36.01298701] ; [ 7.01298701 10.98701299],0
d2,1,0.138444,2.195174,[76 84] ; [27 18],[80.3902439 79.6097561] ; [22.6097561 22.3902439],0
n3,1,0.150614,2.066024,[38 20] ; [15  3],[40.44736842 17.55263158] ; [12.55263158  5.44736842],0
p10,1,0.201068,1.634599,[84 71] ; [28 15],[87.67676768 67.32323232] ; [24.32323232 18.67676768],0
a8,1,0.214887,1.538195,[ 17 128] ; [ 2 38],[ 14.89189189 130.10810811] ; [ 4.10810811 35.89189189],0
s1,1,0.247527,1.337206,[ 11 148] ; [ 1 43],[  9.39901478 149.60098522] ; [ 2.60098522 41.39901478],0
r4,1,0.278186,1.175933,[128  33] ; [39  6],[130.51941748  30.48058252] ; [36.48058252  8.51941748],0
s8,1,0.280463,1.164845,[ 57 103] ; [20 25],[60.09756098 99.90243902] ; [16.90243902 28.09756098],0
a7,1,0.281908,1.157871,[111  50] ; [34 10],[113.87804878  47.12195122] ; [31.12195122 12.87804878],0
a2,1,0.284245,1.146683,[ 41 120] ; [ 8 37],[ 38.2961165 122.7038835] ; [10.7038835 34.2961165],0
p6,1,0.285423,1.141086,[ 44 113] ; [16 28],[ 46.86567164 110.13432836] ; [13.13432836 30.86567164],0
v3,1,0.2916,1.112221,[53 98] ; [12 33],[ 50.07653061 100.92346939] ; [14.92346939 30.07653061],0
r1,1,0.327075,0.960446,[121  38] ; [31 14],[118.47058824  40.52941176] ; [33.52941176 11.47058824],0
b2,1,0.359778,0.838669,[26 56] ; [ 4 15],[24.35643564 57.64356436] ; [ 5.64356436 13.35643564],0
b3,1,0.359778,0.838669,[26 56] ; [ 4 15],[24.35643564 57.64356436] ; [ 5.64356436 13.35643564],0
u3,1,0.370285,0.802707,[29 25] ; [10  5],[30.52173913 23.47826087] ; [8.47826087 6.52173913],0
v1,1,0.410933,0.676099,[71 88] ; [17 28],[68.58823529 90.41176471] ; [19.41176471 25.58823529],0
b1,1,0.467113,0.528797,[85 76] ; [21 24],[82.84466019 78.15533981] ; [23.15533981 21.84466019],0
r2,1,0.492387,0.471306,[148  12] ; [42  2],[149.01960784  10.98039216] ; [40.98039216  3.01960784],0
d4,1,0.495471,0.464623,[124  36] ; [37  8],[125.65853659  34.34146341] ; [35.34146341  9.65853659],0
p8,1,0.513386,0.427159,[ 55 103] ; [13 31],[ 53.18811881 104.81188119] ; [14.81188119 29.18811881],0
s7,1,0.547473,0.361864,[67 83] ; [20 20],[68.68421053 81.31578947] ; [18.31578947 21.68421053],0
d1,1,0.553324,0.351396,[85 76] ; [26 19],[86.75242718 74.24757282] ; [24.24757282 20.75242718],0
b5,1,0.596974,0.279585,[107  54] ; [28 17],[105.50970874  55.49029126] ; [29.49029126 15.50970874],0
p4,1,0.609366,0.261099,[70 87] ; [22 23],[71.5049505 85.4950495] ; [20.4950495 24.5049505],0
v2,1,0.622687,0.24211,[71 84] ; [22 22],[72.43718593 82.56281407] ; [20.56281407 23.43718593],0
n2,1,0.688037,0.161219,[41 20] ; [13  5],[41.69620253 19.30379747] ; [12.30379747  5.69620253],0
r3,1,0.726248,0.122585,[139  22] ; [38  5],[139.69117647  21.30882353] ; [37.30882353  5.69117647],0
a4,1,0.727914,0.121036,[70 90] ; [21 24],[71.02439024 88.97560976] ; [19.97560976 25.02439024],0
p3,1,0.745769,0.105121,[59 99] ; [18 27],[59.93103448 98.06896552] ; [17.06896552 27.93103448],0
p1,1,0.758961,0.094154,[ 12 148] ; [ 4 41],[ 12.48780488 147.51219512] ; [ 3.51219512 41.48780488],0
p7,1,0.821651,0.050815,[75 81] ; [22 22],[75.66 80.34] ; [21.34 22.66],0
n6,1,0.829125,0.04658,[114  45] ; [33 12],[114.57352941  44.42647059] ; [32.42647059 12.57352941],0
p5,1,0.833663,0.044103,[ 12 146] ; [ 3 42],[ 11.67487685 146.32512315] ; [ 3.32512315 41.67487685],0
p9,1,0.834465,0.043672,[100  54] ; [28 14],[100.57142857  53.42857143] ; [27.42857143 14.57142857],0
a1,1,0.884921,0.020948,[  8 153] ; [ 2 43],[  7.81553398 153.18446602] ; [ 2.18446602 42.81553398],0
p2,1,0.902445,0.015024,[108  51] ; [31 14],[108.33823529  50.66176471] ; [30.66176471 14.33823529],0
p12,1,0.92667,0.00847,[  4 155] ; [ 1 43],[  3.91625616 155.08374384] ; [ 1.08374384 42.91625616],0
a6,1,0.939606,0.00574,[97 63] ; [27 18],[96.7804878 63.2195122] ; [27.2195122 17.7804878],0
u1,1,0.951875,0.003642,[ 28 133] ; [ 8 37],[ 28.13592233 132.86407767] ; [ 7.86407767 37.13592233],0
u2,1,0.972505,0.001188,[25 28] ; [7 8],[24.94117647 28.05882353] ; [7.05882353 7.94117647],0
b4,1,0.97373,0.001084,[89 72] ; [25 20],[89.09708738 71.90291262] ; [24.90291262 20.09708738],0
a3,1,0.978896,0.0007,[105  53] ; [30 15],[105.07389163  52.92610837] ; [29.92610837 15.07389163],0
a5,1,0.984981,0.000354,[104  57] ; [29 16],[103.94660194  57.05339806] ; [29.05339806 15.94660194],0
