Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,68.698486,[ 50 270] ; [57 43],[ 81.52380952 238.47619048] ; [25.47619048 74.52380952],1
s6,1,1e-06,24.631365,[125 206] ; [67 35],[146.77136259 184.22863741] ; [45.22863741 56.77136259],1
p6,1,0.00049,12.151892,[ 80 249] ; [43 59],[ 93.89095128 235.10904872] ; [29.10904872 72.89095128],1
r4,1,0.001379,10.234174,[288  49] ; [100   3],[297.17272727  39.82727273] ; [90.82727273 12.17272727],0
p7,1,0.001518,10.056514,[177 154] ; [72 29],[190.78472222 140.21527778] ; [58.21527778 42.78472222],0
p9,1,0.001664,9.887893,[243  89] ; [90 12],[254.73732719  77.26267281] ; [78.26267281 23.73732719],0
p5,1,0.001955,9.591567,[ 22 313] ; [17 86],[ 29.82876712 305.17123288] ; [ 9.17123288 93.82876712],0
n4,1,0.002991,8.813242,[234 102] ; [87 16],[245.6856492  90.3143508] ; [75.3143508 27.6856492],0
a8,1,0.003256,8.658155,[ 24 282] ; [17 75],[ 31.52261307 274.47738693] ; [ 9.47738693 82.52261307],0
r1,1,0.003329,8.6176,[250  86] ; [90 12],[260.82191781  75.17808219] ; [79.17808219 22.82191781],0
p3,1,0.004989,7.883509,[136 199] ; [58 45],[148.37899543 186.62100457] ; [45.62100457 57.37899543],0
p10,1,0.006031,7.541025,[230 101] ; [85 17],[240.79676674  90.20323326] ; [74.20323326 27.79676674],0
s3,1,0.00786,7.065181,[ 71 261] ; [35 67],[ 81.0875576 250.9124424] ; [24.9124424 77.0875576],0
v3,1,0.009591,6.709255,[102 222] ; [46 55],[112.82823529 211.17176471] ; [35.17176471 65.82823529],0
a5,1,0.0107,6.51446,[220 117] ; [81 22],[230.53863636 106.46136364] ; [70.46136364 32.53863636],0
d2,1,0.012587,6.22631,[135 199] ; [56 47],[145.98169336 188.01830664] ; [45.01830664 57.98169336],0
p11,1,0.015171,5.896512,[245  92] ; [87 16],[254.28181818  82.71818182] ; [77.71818182 25.28181818],0
s5,1,0.017462,5.649383,[ 52 278] ; [26 73],[ 60. 270.] ; [18. 81.],0
p8,1,0.018977,5.503628,[151 180] ; [59 41],[161.27610209 169.72389791] ; [48.72389791 51.27610209],0
d1,1,0.019167,5.48618,[165 172] ; [64 39],[175.39318182 161.60681818] ; [53.60681818 49.39318182],0
u1,1,0.022573,5.201088,[ 34 303] ; [19 84],[ 40.59318182 296.40681818] ; [12.40681818 90.59318182],0
u2,1,0.033717,4.508981,[56 65] ; [18  8],[60.91156463 60.08843537] ; [13.08843537 12.91156463],0
p4,1,0.039125,4.255451,[158 174] ; [61 42],[167.14482759 164.85517241] ; [51.85517241 51.14482759],0
a3,1,0.044429,4.0402,[214 120] ; [77 26],[222.41189931 111.58810069] ; [68.58810069 34.41189931],0
p12,1,0.049007,3.875121,[  9 323] ; [ 7 94],[ 12.26789838 319.73210162] ; [ 3.73210162 97.26789838],0
b3,1,0.057234,3.61578,[ 60 123] ; [34 41],[ 66.6744186 116.3255814] ; [27.3255814 47.6744186],0
b2,1,0.057234,3.61578,[ 60 123] ; [34 41],[ 66.6744186 116.3255814] ; [27.3255814 47.6744186],0
n5,1,0.066037,3.378881,[224 111] ; [78 24],[231.51029748 103.48970252] ; [70.48970252 31.51029748],0
r3,1,0.067965,3.331502,[304  32] ; [99  4],[308.44646925  27.55353075] ; [94.55353075  8.44646925],0
v4,1,0.070509,3.271121,[308  27] ; [100   3],[312.05479452  22.94520548] ; [95.94520548  7.05479452],0
n6,1,0.122194,2.388975,[260  76] ; [87 16],[265.58542141  70.41457859] ; [81.41457859 21.58542141],0
b5,1,0.162249,1.95314,[206 131] ; [55 48],[199.90227273 137.09772727] ; [61.09772727 41.90227273],0
d4,1,0.165398,1.924165,[251  84] ; [84 19],[256.22146119  78.77853881] ; [78.77853881 24.22146119],0
d5,1,0.213837,1.545259,[255  82] ; [84 19],[259.64318182  77.35681818] ; [79.35681818 23.64318182],0
v1,1,0.26262,1.254892,[151 180] ; [52 48],[155.90023202 175.09976798] ; [47.09976798 52.90023202],0
a7,1,0.30273,1.062132,[230 106] ; [76 27],[234.20501139 101.79498861] ; [71.79498861 31.20501139],0
v2,1,0.306764,1.044555,[162 161] ; [56 44],[166.46335697 156.53664303] ; [51.53664303 48.46335697],0
a2,1,0.376312,0.782715,[ 62 275] ; [23 80],[ 65.10227273 271.89772727] ; [19.89772727 83.10227273],0
s1,1,0.38469,0.755659,[  8 326] ; [  1 100],[  6.91034483 327.08965517] ; [ 2.08965517 98.91034483],0
n3,1,0.38536,0.753534,[63 25] ; [13  8],[61.35779817 26.64220183] ; [14.64220183  6.35779817],0
p2,1,0.504686,0.445068,[258  75] ; [83 20],[260.44266055  72.55733945] ; [80.55733945 22.44266055],0
u3,1,0.548233,0.360492,[63 60] ; [15 11],[64.38926174 58.61073826] ; [13.61073826 12.38926174],0
a6,1,0.565488,0.330291,[239  98] ; [70 33],[236.66590909 100.33409091] ; [72.33409091 30.66590909],0
b1,1,0.589021,0.291875,[121 216] ; [40 63],[123.31136364 213.68863636] ; [37.68863636 65.31136364],0
n1,1,0.636439,0.22343,[35 55] ; [ 7 14],[34.05405405 55.94594595] ; [ 7.94594595 13.05405405],0
a4,1,0.638874,0.220218,[134 200] ; [44 59],[136.04576659 197.95423341] ; [41.95423341 61.04576659],0
s4,1,0.680388,0.16969,[ 31 302] ; [11 92],[ 32.07798165 300.92201835] ; [ 9.92201835 93.07798165],0
b4,1,0.713754,0.134556,[196 141] ; [62 41],[197.60454545 139.39545455] ; [60.39545455 42.60454545],0
d3,1,0.734888,0.114671,[219 117] ; [69 34],[220.42824601 115.57175399] ; [67.57175399 35.42824601],0
a1,1,0.75968,0.093576,[ 14 323] ; [ 5 98],[ 14.55227273 322.44772727] ; [ 4.44772727 98.55227273],0
n2,1,0.841276,0.040105,[60 31] ; [15  7],[60.39823009 30.60176991] ; [14.60176991  7.39823009],0
p1,1,0.923668,0.00918,[ 27 308] ; [ 8 95],[ 26.76940639 308.23059361] ; [ 8.23059361 94.76940639],0
