Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000448,12.318687,[50 11] ; [4 8],[45.12328767 15.87671233] ; [8.87671233 3.12328767],1
a8,1,0.016525,5.746162,[ 1 60] ; [ 2 10],[ 2.50684932 58.49315068] ; [ 0.49315068 11.50684932],0
d2,1,0.047938,3.91217,[29 32] ; [ 2 10],[25.90410959 35.09589041] ; [5.09589041 6.90410959],0
d3,1,0.081213,3.04045,[37 24] ; [4 8],[34.26027397 26.73972603] ; [6.73972603 5.26027397],0
s7,1,0.081822,3.02834,[20 36] ; [ 1 10],[17.55223881 38.44776119] ; [3.44776119 7.55223881],0
a4,1,0.090963,2.857251,[26 35] ; [ 2 10],[23.39726027 37.60273973] ; [4.60273973 7.39726027],0
v2,1,0.123682,2.370062,[31 28] ; [3 8],[28.65714286 30.34285714] ; [5.34285714 5.65714286],0
u3,1,0.167554,1.904696,[12 11] ; [5 1],[13.48275862  9.51724138] ; [3.51724138 2.48275862],0
v4,1,0.179991,1.797701,[45 16] ; [11  1],[46.79452055 14.20547945] ; [9.20547945 2.79452055],0
p12,1,0.199543,1.645714,[ 1 59] ; [ 1 11],[ 1.66666667 58.33333333] ; [ 0.33333333 11.66666667],0
s5,1,0.216067,1.530304,[16 40] ; [1 9],[14.42424242 41.57575758] ; [2.57575758 7.42424242],0
p11,1,0.223791,1.479893,[24 37] ; [7 5],[25.90410959 35.09589041] ; [5.09589041 6.90410959],0
a5,1,0.317515,0.999157,[35 26] ; [5 7],[33.42465753 27.57534247] ; [6.57534247 5.42465753],0
p4,1,0.340993,0.906696,[17 44] ; [5 7],[18.38356164 42.61643836] ; [3.61643836 8.38356164],0
r4,1,0.361895,0.831307,[43 18] ; [10  2],[44.28767123 16.71232877] ; [8.71232877 3.28767123],0
s1,1,0.362342,0.829761,[ 5 56] ; [ 2 10],[ 5.84931507 55.15068493] ; [ 1.15068493 10.84931507],0
p8,1,0.367759,0.811223,[13 48] ; [4 8],[14.20547945 46.79452055] ; [2.79452055 9.20547945],0
r1,1,0.400828,0.70584,[38 23] ; [9 3],[39.2739726 21.7260274] ; [7.7260274 4.2739726],0
a3,1,0.426234,0.633062,[38 23] ; [6 6],[36.76712329 24.23287671] ; [7.23287671 4.76712329],0
v3,1,0.430758,0.62078,[17 40] ; [2 9],[15.92647059 41.07352941] ; [3.07352941 7.92647059],0
n4,1,0.460263,0.545256,[22 39] ; [3 9],[20.89041096 40.10958904] ; [4.10958904 7.89041096],0
n2,1,0.473763,0.513186,[14 11] ; [3 1],[14.65517241 10.34482759] ; [2.34482759 1.65517241],0
n1,1,0.481915,0.494526,[ 8 17] ; [2 2],[ 8.62068966 16.37931034] ; [1.37931034 2.62068966],0
b1,1,0.483834,0.490208,[27 34] ; [4 8],[25.90410959 35.09589041] ; [5.09589041 6.90410959],0
n6,1,0.494249,0.467263,[32 29] ; [5 7],[30.91780822 30.08219178] ; [6.08219178 5.91780822],0
b2,1,0.507335,0.43956,[12 20] ; [2 6],[11.2 20.8] ; [2.8 5.2],0
b3,1,0.507335,0.43956,[12 20] ; [2 6],[11.2 20.8] ; [2.8 5.2],0
p3,1,0.534925,0.385027,[15 45] ; [ 2 10],[14.16666667 45.83333333] ; [2.83333333 9.16666667],0
p9,1,0.553478,0.351124,[26 32] ; [6 5],[26.89855072 31.10144928] ; [5.10144928 5.89855072],0
r3,1,0.554296,0.349677,[52  9] ; [11  1],[52.64383562  8.35616438] ; [10.35616438  1.64383562],0
v1,1,0.579908,0.306383,[20 40] ; [5 7],[20.83333333 39.16666667] ; [4.16666667 7.83333333],0
p10,1,0.595481,0.281866,[27 33] ; [4 7],[26.1971831 33.8028169] ; [4.8028169 6.1971831],0
p1,1,0.634633,0.225831,[ 3 58] ; [ 1 11],[ 3.34246575 57.65753425] ; [ 0.65753425 11.34246575],0
s8,1,0.697031,0.151579,[13 47] ; [ 2 10],[12.5 47.5] ; [2.5 9.5],0
a7,1,0.715064,0.133271,[34 27] ; [6 6],[33.42465753 27.57534247] ; [6.57534247 5.42465753],0
s6,1,0.742596,0.107858,[30 29] ; [5 6],[29.5 29.5] ; [5.5 5.5],0
s3,1,0.743971,0.106667,[23 37] ; [4 8],[22.5 37.5] ; [4.5 7.5],0
a2,1,0.750093,0.101453,[ 7 54] ; [ 1 11],[ 6.68493151 54.31506849] ; [ 1.31506849 10.68493151],0
s2,1,0.773681,0.082693,[25 36] ; [4 7],[24.56944444 36.43055556] ; [4.43055556 6.56944444],0
u2,1,0.774826,0.081835,[13 10] ; [3 3],[12.68965517 10.31034483] ; [3.31034483 2.68965517],0
a6,1,0.787582,0.072604,[28 33] ; [5 7],[27.57534247 33.42465753] ; [5.42465753 6.57534247],0
b5,1,0.796407,0.066564,[38 23] ; [7 5],[37.60273973 23.39726027] ; [7.39726027 4.60273973],0
s4,1,0.838595,0.04149,[17 44] ; [3 9],[16.71232877 44.28767123] ; [3.28767123 8.71232877],0
b4,1,0.868432,0.02744,[34 27] ; [7 5],[34.26027397 26.73972603] ; [6.73972603 5.26027397],0
p6,1,0.891015,0.018774,[11 49] ; [ 2 10],[10.83333333 49.16666667] ; [2.16666667 9.83333333],0
p7,1,0.929296,0.007873,[16 45] ; [3 9],[15.87671233 45.12328767] ; [3.12328767 8.87671233],0
