Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,48.71634,[ 7 61] ; [33 11],[24.28571429 43.71428571] ; [15.71428571 28.28571429],1
s6,1,0.0,26.614379,[20 49] ; [34  9],[33.26785714 35.73214286] ; [20.73214286 22.26785714],1
s8,1,0.000306,13.033591,[ 8 61] ; [18 26],[15.87610619 53.12389381] ; [10.12389381 33.87610619],1
b3,1,0.000562,11.897785,[ 7 29] ; [11  5],[12.46153846 23.53846154] ; [ 5.53846154 10.46153846],1
b2,1,0.000562,11.897785,[ 7 29] ; [11  5],[12.46153846 23.53846154] ; [ 5.53846154 10.46153846],1
r2,1,0.002425,9.196106,[53 16] ; [43  1],[58.61946903 10.38053097] ; [37.38053097  6.61946903],0
s7,1,0.007136,7.238404,[ 9 57] ; [15 27],[14.66666667 51.33333333] ; [ 9.33333333 32.66666667],0
s5,1,0.016761,5.721215,[12 56] ; [16 26],[17.30909091 50.69090909] ; [10.69090909 31.30909091],0
r3,1,0.028975,4.769126,[56 13] ; [42  2],[59.84070796  9.15929204] ; [38.15929204  5.84070796],0
v1,1,0.050412,3.827705,[21 48] ; [21 22],[25.875 43.125] ; [16.125 26.875],0
d2,1,0.050747,3.816613,[19 50] ; [20 24],[23.81415929 45.18584071] ; [15.18584071 28.81415929],0
p10,1,0.069411,3.296887,[35 33] ; [29 13],[39.56363636 28.43636364] ; [24.43636364 17.56363636],0
n3,1,0.077821,3.109831,[15 19] ; [15  7],[18.21428571 15.78571429] ; [11.78571429 10.21428571],0
p3,1,0.092,2.839021,[ 9 60] ; [11 32],[12.32142857 56.67857143] ; [ 7.67857143 35.32142857],0
p9,1,0.095282,2.782783,[42 25] ; [32  9],[45.90740741 21.09259259] ; [28.09259259 12.90740741],0
r4,1,0.102398,2.667788,[45 24] ; [35  9],[48.84955752 20.15044248] ; [31.15044248 12.84955752],0
d1,1,0.105537,2.619814,[30 39] ; [26 18],[34.19469027 34.80530973] ; [21.80530973 22.19469027],0
b5,1,0.108381,2.577674,[45 24] ; [22 22],[40.91150442 28.08849558] ; [26.08849558 17.91150442],0
d5,1,0.111958,2.526361,[49 20] ; [37  7],[52.51327434 16.48672566] ; [33.48672566 10.51327434],0
n1,1,0.126402,2.336148,[ 7 27] ; [ 9 14],[ 9.54385965 24.45614035] ; [ 6.45614035 16.54385965],0
s4,1,0.144652,2.127763,[11 58] ; [12 32],[14.04424779 54.95575221] ; [ 8.95575221 35.04424779],0
p8,1,0.225394,1.469695,[18 51] ; [ 7 36],[15.40178571 53.59821429] ; [ 9.59821429 33.40178571],0
s1,1,0.250253,1.321891,[ 5 64] ; [ 1 43],[ 3.66371681 65.33628319] ; [ 2.33628319 41.66371681],0
b1,1,0.253468,1.304085,[26 43] ; [12 32],[23.20353982 45.79646018] ; [14.79646018 29.20353982],0
p1,1,0.307786,1.040154,[ 3 66] ; [ 4 40],[ 4.27433628 64.72566372] ; [ 2.72566372 41.27433628],0
a1,1,0.318136,0.996594,[ 1 68] ; [ 2 42],[ 1.83185841 67.16814159] ; [ 1.16814159 42.83185841],0
d4,1,0.330286,0.947778,[51 18] ; [36  8],[53.12389381 15.87610619] ; [33.87610619 10.12389381],0
a4,1,0.36155,0.832502,[18 51] ; [15 29],[20.15044248 48.84955752] ; [12.84955752 31.15044248],0
n2,1,0.361906,0.831269,[19 14] ; [16  7],[20.625 12.375] ; [14.375  8.625],0
r1,1,0.393763,0.727289,[41 28] ; [29 14],[43.125 25.875] ; [26.875 16.125],0
p6,1,0.418921,0.653341,[ 6 63] ; [ 2 41],[ 4.92857143 64.07142857] ; [ 3.07142857 39.92857143],0
p11,1,0.445939,0.580953,[38 31] ; [21 23],[36.02654867 32.97345133] ; [22.97345133 21.02654867],0
v2,1,0.449348,0.572297,[28 40] ; [19 20],[29.86915888 38.13084112] ; [17.13084112 21.86915888],0
n5,1,0.496885,0.461583,[23 46] ; [12 32],[21.37168142 47.62831858] ; [13.62831858 30.37168142],0
d3,1,0.511101,0.431812,[45 24] ; [26 18],[43.3539823 25.6460177] ; [27.6460177 16.3539823],0
u1,1,0.561399,0.337288,[ 5 64] ; [ 2 42],[ 4.27433628 64.72566372] ; [ 2.72566372 41.27433628],0
p2,1,0.568262,0.325598,[37 32] ; [26 18],[38.46902655 30.53097345] ; [24.53097345 19.46902655],0
b4,1,0.588826,0.292181,[42 27] ; [29 15],[43.3539823 25.6460177] ; [27.6460177 16.3539823],0
a7,1,0.602262,0.271598,[47 22] ; [32 12],[48.23893805 20.76106195] ; [30.76106195 13.23893805],0
v3,1,0.622393,0.242519,[14 53] ; [10 30],[15.02803738 51.97196262] ; [ 8.97196262 31.02803738],0
p5,1,0.626907,0.236278,[ 2 67] ; [ 2 41],[ 2.46428571 66.53571429] ; [ 1.53571429 41.46428571],0
v4,1,0.63263,0.228511,[59 10] ; [39  5],[59.84070796  9.15929204] ; [38.15929204  5.84070796],0
a6,1,0.654027,0.200861,[41 28] ; [28 16],[42.13274336 26.86725664] ; [26.86725664 17.13274336],0
u3,1,0.668795,0.183014,[20 12] ; [13  6],[20.70588235 11.29411765] ; [12.29411765  6.70588235],0
a5,1,0.706936,0.141357,[32 37] ; [22 22],[32.97345133 36.02654867] ; [21.02654867 22.97345133],0
a3,1,0.739288,0.110754,[37 32] ; [25 19],[37.85840708 31.14159292] ; [24.14159292 19.85840708],0
a8,1,0.82125,0.051048,[ 2 62] ; [ 1 41],[ 1.81132075 62.18867925] ; [ 1.18867925 40.81132075],0
n6,1,0.850617,0.035468,[42 27] ; [26 18],[41.52212389 27.47787611] ; [26.47787611 17.52212389],0
p4,1,0.889304,0.019372,[18 51] ; [12 32],[18.31858407 50.68141593] ; [11.68141593 32.31858407],0
a2,1,0.927831,0.008204,[ 9 60] ; [ 6 38],[ 9.15929204 59.84070796] ; [ 5.84070796 38.15929204],0
u2,1,1.0,0.0,[16 16] ; [9 9],[16. 16.] ; [9. 9.],0
