Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000816,11.204425,[ 59 239] ; [16 20],[ 66.91616766 231.08383234] ; [ 8.08383234 27.91616766],1
p1,1,0.233811,1.417525,[ 18 285] ; [ 4 32],[ 19.66371681 283.33628319] ; [ 2.33628319 33.66371681],0
s8,1,0.250223,1.322059,[ 74 228] ; [12 24],[ 76.84023669 225.15976331] ; [ 9.15976331 26.84023669],0
v3,1,0.286823,1.134476,[111 183] ; [10 25],[108.12765957 185.87234043] ; [12.87234043 22.12765957],0
b1,1,0.353019,0.862574,[117 187] ; [11 25],[114.44705882 189.55294118] ; [13.55294118 22.44705882],0
s7,1,0.390352,0.737845,[ 78 207] ; [12 23],[ 80.15625 204.84375] ; [ 9.84375 25.15625],0
r2,1,0.395841,0.720924,[270  29] ; [30  5],[268.56287425  30.43712575] ; [31.43712575  3.56287425],0
p5,1,0.396352,0.719366,[ 30 272] ; [ 2 34],[ 28.59171598 273.40828402] ; [ 3.40828402 32.59171598],0
d2,1,0.404792,0.694045,[148 154] ; [15 21],[145.63905325 156.36094675] ; [17.36094675 18.63905325],0
d5,1,0.405485,0.691998,[268  36] ; [30  6],[266.44705882  37.55294118] ; [31.55294118  4.44705882],0
u3,1,0.44735,0.577358,[48 42] ; [5 7],[46.76470588 43.23529412] ; [6.23529412 5.76470588],0
n5,1,0.462799,0.539116,[203  99] ; [22 14],[201.03550296 100.96449704] ; [23.96449704 12.03550296],0
r4,1,0.464368,0.535346,[259  45] ; [29  7],[257.50588235  46.49411765] ; [30.49411765  5.50588235],0
v4,1,0.536218,0.382594,[278  26] ; [34  2],[278.96470588  25.03529412] ; [33.03529412  2.96470588],0
b2,1,0.538638,0.378069,[ 63 117] ; [ 8 11],[ 64.22110553 115.77889447] ; [ 6.77889447 12.22110553],0
b3,1,0.538638,0.378069,[ 63 117] ; [ 8 11],[ 64.22110553 115.77889447] ; [ 6.77889447 12.22110553],0
p8,1,0.552244,0.353312,[144 155] ; [15 20],[142.33832335 156.66167665] ; [16.66167665 18.33832335],0
n1,1,0.602816,0.270769,[18 57] ; [4 9],[18.75 56.25] ; [3.25 9.75],0
d1,1,0.604908,0.267656,[199 105] ; [22 14],[197.6 106.4] ; [23.4 12.6],0
n2,1,0.610283,0.259763,[47 29] ; [9 4],[47.82022472 28.17977528] ; [8.17977528 4.82022472],0
a7,1,0.617476,0.249431,[223  81] ; [25 11],[221.74117647  82.25882353] ; [26.25882353  9.74117647],0
p7,1,0.641057,0.217363,[170 129] ; [19 17],[168.68955224 130.31044776] ; [20.31044776 15.68955224],0
a3,1,0.65343,0.201603,[213  90] ; [24 12],[211.83185841  91.16814159] ; [25.16814159 10.83185841],0
v1,1,0.668367,0.183518,[153 147] ; [17 19],[151.78571429 148.21428571] ; [18.21428571 17.78571429],0
a5,1,0.683969,0.165692,[229  75] ; [26 10],[228.  76.] ; [27.  9.],0
v2,1,0.69371,0.155099,[167 130] ; [19 17],[165.89189189 131.10810811] ; [20.10810811 15.89189189],0
u1,1,0.729292,0.119763,[ 49 255] ; [ 5 31],[ 48.28235294 255.71764706] ; [ 5.71764706 30.28235294],0
b4,1,0.796949,0.066202,[179 125] ; [22 14],[179.71764706 124.28235294] ; [21.28235294 14.71764706],0
a1,1,0.799035,0.064819,[ 14 290] ; [ 2 34],[ 14.30588235 289.69411765] ; [ 1.69411765 34.30588235],0
p3,1,0.802519,0.062544,[132 169] ; [15 21],[131.29673591 169.70326409] ; [15.70326409 20.29673591],0
p12,1,0.859509,0.031329,[ 10 290] ; [ 1 35],[  9.82142857 290.17857143] ; [ 1.17857143 34.82142857],0
s1,1,0.863766,0.02944,[  7 295] ; [ 1 35],[  7.14792899 294.85207101] ; [ 0.85207101 35.14792899],0
n6,1,0.895039,0.017406,[249  53] ; [30  6],[249.28402367  52.71597633] ; [29.71597633  6.28402367],0
n3,1,0.93817,0.006017,[47 28] ; [8 5],[46.875 28.125] ; [8.125 4.875],0
p4,1,0.949663,0.003985,[160 140] ; [19 17],[159.82142857 140.17857143] ; [19.17857143 16.82142857],0
b5,1,0.976271,0.000885,[185 119] ; [22 14],[185.08235294 118.91764706] ; [21.91764706 14.08235294],0
