Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,3.7e-05,17.009103,[81 79] ; [46 10],[94.07407407 65.92592593] ; [32.92592593 23.07407407],1
s2,1,0.000177,14.06405,[ 61 100] ; [38 19],[73.1146789 87.8853211] ; [25.8853211 31.1146789],1
s7,1,0.000389,12.586408,[ 40 116] ; [28 26],[ 50.51428571 105.48571429] ; [17.48571429 36.51428571],1
s5,1,0.001245,10.422754,[ 39 119] ; [26 28],[ 48.44339623 109.55660377] ; [16.55660377 37.44339623],0
s3,1,0.0044,8.110698,[72 89] ; [38 19],[81.23853211 79.76146789] ; [28.76146789 28.23853211],0
p6,1,0.005207,7.806182,[ 30 128] ; [21 35],[ 37.65420561 120.34579439] ; [13.34579439 42.65420561],0
p1,1,0.020504,5.368477,[  6 153] ; [ 7 50],[  9.56944444 149.43055556] ; [ 3.43055556 53.56944444],0
d3,1,0.031508,4.625055,[98 63] ; [43 13],[104.61290323  56.38709677] ; [36.38709677 19.61290323],0
r1,1,0.10181,2.676951,[120  41] ; [36 21],[115.21100917  45.78899083] ; [40.78899083 16.21100917],0
p11,1,0.154631,2.025964,[108  54] ; [32 25],[103.56164384  58.43835616] ; [36.43835616 20.56164384],0
n6,1,0.155425,2.01818,[101  60] ; [41 15],[105.35483871  55.64516129] ; [36.64516129 19.35483871],0
p10,1,0.171148,1.872858,[105  53] ; [42 13],[109.04225352  48.95774648] ; [37.95774648 17.04225352],0
s8,1,0.189584,1.720846,[ 47 114] ; [22 35],[ 50.9587156 110.0412844] ; [18.0412844 38.9587156],0
a2,1,0.208465,1.582054,[ 25 137] ; [ 5 52],[ 22.19178082 139.80821918] ; [ 7.80821918 49.19178082],0
a6,1,0.280842,1.163009,[104  58] ; [32 25],[100.60273973  61.39726027] ; [35.39726027 21.60273973],0
u3,1,0.285628,1.140114,[40 25] ; [17  6],[42.10227273 22.89772727] ; [14.89772727  8.10227273],0
p7,1,0.28596,1.138546,[81 75] ; [32 21],[84.34449761 71.65550239] ; [28.65550239 24.34449761],0
p5,1,0.288106,1.128449,[  8 151] ; [ 1 56],[  6.625 152.375] ; [ 2.375 54.625],0
v1,1,0.321516,0.982771,[68 89] ; [20 36],[64.86384977 92.13615023] ; [23.13615023 32.86384977],0
v2,1,0.341843,0.903509,[79 73] ; [24 30],[76. 76.] ; [27. 27.],0
d4,1,0.342797,0.899943,[123  38] ; [47 10],[125.55045872  35.44954128] ; [44.44954128 12.55045872],0
n5,1,0.356396,0.850551,[ 51 109] ; [22 35],[ 53.82488479 106.17511521] ; [19.17511521 37.82488479],0
s1,1,0.384376,0.756658,[  7 155] ; [ 1 55],[  5.94495413 156.05504587] ; [ 2.05504587 53.94495413],0
p8,1,0.397828,0.714882,[72 89] ; [21 34],[69.31944444 91.68055556] ; [23.68055556 31.31944444],0
v4,1,0.406296,0.689612,[151   9] ; [52  5],[149.67741935  10.32258065] ; [53.32258065  3.67741935],0
u2,1,0.451435,0.567046,[37 28] ; [11 12],[35.45454545 29.54545455] ; [12.54545455 10.45454545],0
b5,1,0.452254,0.564996,[96 66] ; [37 20],[98.38356164 63.61643836] ; [34.61643836 22.38356164],0
a1,1,0.47178,0.517804,[  6 156] ; [ 1 56],[  5.17808219 156.82191781] ; [ 1.82191781 55.17808219],0
b4,1,0.497367,0.460551,[94 68] ; [36 21],[96.16438356 65.83561644] ; [33.83561644 23.16438356],0
n2,1,0.522903,0.408163,[38 18] ; [18  6],[39.2 16.8] ; [16.8  7.2],0
n1,1,0.553207,0.351604,[15 41] ; [ 8 16],[16.1 39.9] ; [ 6.9 17.1],0
d5,1,0.562381,0.335598,[118  44] ; [43 13],[119.64220183  42.35779817] ; [41.35779817 14.64220183],0
p12,1,0.603856,0.269219,[  5 156] ; [ 1 55],[  4.4516129 156.5483871] ; [ 1.5483871 54.4516129],0
p9,1,0.66444,0.188174,[119  40] ; [42 12],[120.18309859  38.81690141] ; [40.81690141 13.18309859],0
n3,1,0.676885,0.173654,[37 19] ; [17  7],[37.8 18.2] ; [16.2  7.8],0
p4,1,0.683705,0.165985,[68 92] ; [26 31],[69.30875576 90.69124424] ; [24.69124424 32.30875576],0
a5,1,0.699143,0.149365,[89 73] ; [33 24],[90.24657534 71.75342466] ; [31.75342466 25.24657534],0
d2,1,0.706333,0.141967,[ 58 104] ; [22 35],[ 59.17808219 102.82191781] ; [20.82191781 36.17808219],0
a7,1,0.750183,0.101377,[115  47] ; [41 15],[115.9266055  46.0733945] ; [40.0733945 15.9266055],0
d1,1,0.773905,0.082525,[76 86] ; [28 29],[76.93150685 85.06849315] ; [27.06849315 29.93150685],0
a4,1,0.851109,0.035233,[ 49 113] ; [18 39],[ 49.56164384 112.43835616] ; [17.43835616 39.56164384],0
r4,1,0.859578,0.031298,[138  24] ; [48  9],[137.5890411  24.4109589] ; [48.4109589  8.5890411],0
b3,1,0.862198,0.030129,[24 55] ; [ 9 19],[24.36448598 54.63551402] ; [ 8.63551402 19.36448598],0
b2,1,0.862198,0.030129,[24 55] ; [ 9 19],[24.36448598 54.63551402] ; [ 8.63551402 19.36448598],0
v3,1,0.881158,0.02235,[ 40 111] ; [14 41],[ 39.58252427 111.41747573] ; [14.41747573 40.58252427],0
p2,1,0.881415,0.022253,[116  43] ; [41 16],[115.56944444  43.43055556] ; [41.43055556 15.56944444],0
u1,1,0.912529,0.012067,[ 15 147] ; [ 5 52],[ 14.79452055 147.20547945] ; [ 5.20547945 51.79452055],0
r3,1,0.928371,0.008081,[151  11] ; [52  4],[150.85321101  11.14678899] ; [52.14678899  3.85321101],0
a3,1,0.932367,0.007202,[95 66] ; [34 23],[95.2706422 65.7293578] ; [33.7293578 23.2706422],0
p3,1,0.965784,0.00184,[ 57 104] ; [20 37],[ 56.86697248 104.13302752] ; [20.13302752 36.86697248],0
b1,1,1.0,0.0,[ 54 108] ; [19 38],[ 54. 108.] ; [19. 38.],0
