Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.014435,5.984163,[25  9] ; [11 15],[20.4 13.6] ; [15.6 10.4],0
s6,1,0.019289,5.475113,[18 16] ; [ 6 20],[13.6 20.4] ; [10.4 15.6],0
v2,1,0.052583,3.757127,[13 20] ; [ 4 21],[ 9.67241379 23.32758621] ; [ 7.32758621 17.67241379],0
p3,1,0.058896,3.568197,[11 23] ; [ 3 23],[ 7.93333333 26.06666667] ; [ 6.06666667 19.93333333],0
n6,1,0.073089,3.212252,[24  9] ; [13 13],[20.69491525 12.30508475] ; [16.30508475  9.69491525],0
d3,1,0.073465,3.203862,[13 21] ; [16 10],[16.43333333 17.56666667] ; [12.56666667 13.43333333],0
s2,1,0.084264,2.98068,[10 23] ; [ 3 23],[ 7.27118644 25.72881356] ; [ 5.72881356 20.27118644],0
n1,1,0.089192,2.888889,[6 7] ; [ 2 11],[4. 9.] ; [4. 9.],0
s3,1,0.100467,2.698107,[11 21] ; [ 4 22],[ 8.27586207 23.72413793] ; [ 6.72413793 19.27586207],0
p5,1,0.109187,2.565947,[ 6 28] ; [ 1 24],[ 4.03389831 29.96610169] ; [ 2.96610169 22.03389831],0
a8,1,0.133517,2.251134,[ 5 25] ; [ 1 24],[ 3.27272727 26.72727273] ; [ 2.72727273 22.27272727],0
b1,1,0.134328,2.241758,[17 17] ; [18  8],[19.83333333 14.16666667] ; [15.16666667 10.83333333],0
s4,1,0.165664,1.921746,[ 7 27] ; [ 2 24],[ 5.1 28.9] ; [ 3.9 22.1],0
r3,1,0.225809,1.467066,[24  9] ; [15 11],[21.81355932 11.18644068] ; [17.18644068  8.81355932],0
v4,1,0.233384,1.420118,[17 17] ; [17  9],[19.26666667 14.73333333] ; [14.73333333 11.26666667],0
p11,1,0.252227,1.310924,[22 12] ; [13 13],[19.83333333 14.16666667] ; [15.16666667 10.83333333],0
s5,1,0.260992,1.263488,[ 6 28] ; [ 2 24],[ 4.53333333 29.46666667] ; [ 3.46666667 22.53333333],0
b3,1,0.269818,1.21767,[ 8 17] ; [ 2 11],[ 6.57894737 18.42105263] ; [3.42105263 9.57894737],0
b2,1,0.269818,1.21767,[ 8 17] ; [ 2 11],[ 6.57894737 18.42105263] ; [3.42105263 9.57894737],0
p1,1,0.271455,1.209379,[ 4 30] ; [ 1 25],[ 2.83333333 31.16666667] ; [ 2.16666667 23.83333333],0
a1,1,0.271455,1.209379,[ 4 30] ; [ 1 25],[ 2.83333333 31.16666667] ; [ 2.16666667 23.83333333],0
s1,1,0.271455,1.209379,[ 4 30] ; [ 1 25],[ 2.83333333 31.16666667] ; [ 2.16666667 23.83333333],0
b5,1,0.297365,1.085973,[15 19] ; [15 11],[17. 17.] ; [13. 13.],0
s8,1,0.301654,1.066866,[ 9 25] ; [ 4 22],[ 7.36666667 26.63333333] ; [ 5.63333333 20.36666667],0
a7,1,0.329662,0.950226,[14 20] ; [14 12],[15.86666667 18.13333333] ; [12.13333333 13.86666667],0
s7,1,0.401054,0.705164,[ 9 23] ; [ 4 18],[ 7.7037037 24.2962963] ; [ 5.2962963 16.7037037],0
n2,1,0.420113,0.65,[9 4] ; [7 6],[8. 5.] ; [8. 5.],0
v3,1,0.434464,0.61086,[ 8 26] ; [ 4 22],[ 6.8 27.2] ; [ 5.2 20.8],0
d5,1,0.45491,0.558388,[19 15] ; [12 14],[17.56666667 16.43333333] ; [13.43333333 12.56666667],0
p9,1,0.45888,0.548625,[21 11] ; [14 11],[19.64912281 12.35087719] ; [15.35087719  9.64912281],0
a4,1,0.529735,0.394899,[ 8 26] ; [ 8 18],[ 9.06666667 24.93333333] ; [ 6.93333333 19.06666667],0
b4,1,0.537555,0.38009,[21 13] ; [14 12],[19.83333333 14.16666667] ; [15.16666667 10.83333333],0
p2,1,0.537555,0.38009,[21 13] ; [14 12],[19.83333333 14.16666667] ; [15.16666667 10.83333333],0
a6,1,0.537555,0.38009,[13 21] ; [12 14],[14.16666667 19.83333333] ; [10.83333333 15.16666667],0
u2,1,0.549563,0.3581,[8 9] ; [7 5],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
p10,1,0.635099,0.225209,[18 14] ; [13 13],[17.10344828 14.89655172] ; [13.89655172 12.10344828],0
d2,1,0.649246,0.206852,[11 23] ; [ 7 19],[10.2 23.8] ; [ 7.8 18.2],0
p4,1,0.659671,0.193924,[15 19] ; [10 16],[14.16666667 19.83333333] ; [10.83333333 15.16666667],0
v1,1,0.714243,0.134075,[ 9 25] ; [ 8 18],[ 9.63333333 24.36666667] ; [ 7.36666667 18.63333333],0
a2,1,0.780619,0.077569,[ 2 32] ; [ 2 24],[ 2.26666667 31.73333333] ; [ 1.73333333 24.26666667],0
u3,1,0.793475,0.06854,[ 5 12] ; [3 9],[ 4.68965517 12.31034483] ; [3.31034483 8.68965517],0
r4,1,0.816636,0.053765,[ 7 27] ; [ 6 20],[ 7.36666667 26.63333333] ; [ 5.63333333 20.36666667],0
p7,1,0.831547,0.045249,[14 20] ; [10 16],[13.6 20.4] ; [10.4 15.6],0
d4,1,0.853842,0.033937,[23 11] ; [17  9],[22.66666667 11.33333333] ; [17.33333333  8.66666667],0
r1,1,0.853842,0.033937,[11 23] ; [ 9 17],[11.33333333 22.66666667] ; [ 8.66666667 17.33333333],0
a3,1,0.858713,0.031689,[17 16] ; [14 12],[17.33898305 15.66101695] ; [13.66101695 12.33898305],0
p8,1,0.905816,0.013999,[10 24] ; [ 7 18],[ 9.79661017 24.20338983] ; [ 7.20338983 17.79661017],0
d1,1,0.968671,0.001543,[ 9 25] ; [ 7 19],[ 9.06666667 24.93333333] ; [ 6.93333333 19.06666667],0
a5,1,1.0,0.0,[17 17] ; [13 13],[17. 17.] ; [13. 13.],0
n3,1,1.0,0.0,[8 5] ; [8 5],[8. 5.] ; [8. 5.],0
