Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,153.241736,[338 165] ; [ 42 190],[260.05442177 242.94557823] ; [119.94557823 112.05442177],1
s3,1,0.0,139.235103,[349 149] ; [ 54 177],[275.30041152 222.69958848] ; [127.69958848 103.30041152],1
s7,1,0.0,92.809705,[307 179] ; [ 54 169],[247.45557123 238.54442877] ; [113.54442877 109.45557123],1
s8,1,0.0,76.475766,[287 218] ; [ 52 181],[231.97154472 273.02845528] ; [107.02845528 125.97154472],1
s5,1,0.0,68.693825,[223 269] ; [ 31 197],[173.56666667 318.43333333] ; [ 80.43333333 147.56666667],1
r4,1,2e-06,22.705551,[484  23] ; [199  34],[467.9472973  39.0527027] ; [215.0527027  17.9472973],1
s4,1,2e-06,22.592045,[107 392] ; [ 17 216],[ 84.53005464 414.46994536] ; [ 39.46994536 193.53005464],1
p4,1,2.1e-05,18.111876,[334 170] ; [115 116],[307.88571429 196.11428571] ; [141.11428571  89.88571429],1
p9,1,7.7e-05,15.634732,[446  54] ; [179  50],[428.66941015  71.33058985] ; [196.33058985  32.66941015],1
p10,1,0.00011,14.963258,[432  67] ; [174  58],[413.67168263  85.32831737] ; [192.32831737  39.67168263],1
p12,1,0.00034,12.838057,[ 55 449] ; [  7 225],[ 42.45652174 461.54347826] ; [ 19.54347826 212.45652174],1
p5,1,0.001002,10.824404,[ 73 430] ; [ 14 217],[ 59.61989101 443.38010899] ; [ 27.38010899 203.61989101],0
r1,1,0.001046,10.744489,[424  81] ; [171  61],[407.70013569  97.29986431] ; [187.29986431  44.70013569],0
u1,1,0.001155,10.560451,[112 395] ; [ 28 205],[ 95.91891892 411.08108108] ; [ 44.08108108 188.91891892],0
p6,1,0.001553,10.014638,[209 291] ; [ 68 162],[189.7260274 310.2739726] ; [ 87.2739726 142.7260274],0
n5,1,0.001796,9.747101,[419  87] ; [169  63],[403.15447154 102.84552846] ; [184.84552846  47.15447154],0
d5,1,0.002004,9.545593,[424  82] ; [172  60],[408.6395664  97.3604336] ; [187.3604336  44.6395664],0
v1,1,0.002274,9.31382,[286 207] ; [105 124],[266.98476454 226.01523546] ; [124.01523546 104.98476454],0
r2,1,0.004837,7.939536,[490  13] ; [214  16],[483.09959072  19.90040928] ; [220.90040928   9.09959072],0
a5,1,0.005309,7.771053,[388 118] ; [156  77],[372.48173207 133.51826793] ; [171.51826793  61.48173207],0
p3,1,0.005879,7.587062,[275 230] ; [101 131],[257.63907734 247.36092266] ; [118.36092266 113.63907734],0
d4,1,0.010031,6.629432,[427  78] ; [178  54],[414.55223881  90.44776119] ; [190.44776119  41.55223881],0
u4,1,0.012659,6.216204,[ 18 489] ; [  1 232],[ 13.01756757 493.98243243] ; [  5.98243243 227.01756757],0
