Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,45.540711,[11 32] ; [61  8],[27.64285714 15.35714286] ; [44.35714286 24.64285714],1
s6,1,4e-05,16.876049,[10 33] ; [43 25],[20.53153153 22.46846847] ; [32.46846847 35.53153153],1
p11,1,0.00012,14.791125,[17 26] ; [53 17],[26.63716814 16.36283186] ; [43.36283186 26.63716814],1
s8,1,0.000133,14.59181,[ 3 40] ; [28 42],[11.79646018 31.20353982] ; [19.20353982 50.79646018],1
n6,1,0.000186,13.966407,[20 22] ; [57 13],[28.875 13.125] ; [48.125 21.875],1
s7,1,0.000215,13.698543,[ 5 36] ; [31 35],[13.79439252 27.20560748] ; [22.20560748 43.79439252],1
r3,1,0.000384,12.606921,[24 18] ; [60  9],[31.78378378 10.21621622] ; [52.21621622 16.78378378],1
v4,1,0.000409,12.489029,[29 13] ; [64  4],[35.50909091  6.49090909] ; [57.49090909 10.50909091],1
s2,1,0.000565,11.886409,[ 7 36] ; [33 35],[15.4954955 27.5045045] ; [24.5045045 43.4954955],1
r4,1,0.000883,11.058022,[20 23] ; [54 16],[28.15929204 14.84070796] ; [45.84070796 24.15929204],1
a7,1,0.000961,10.902038,[12 30] ; [42 27],[20.43243243 21.56756757] ; [33.56756757 35.43243243],1
n2,1,0.003465,8.545055,[13 11] ; [22  2],[17.5  6.5] ; [17.5  6.5],0
p2,1,0.004273,8.164134,[22 21] ; [54 16],[28.92035398 14.07964602] ; [47.07964602 22.92035398],0
r2,1,0.005865,7.591264,[30 12] ; [63  6],[35.18918919  6.81081081] ; [57.81081081 11.18918919],0
u3,1,0.010447,6.5571,[ 6 20] ; [21 17],[10.96875 15.03125] ; [16.03125 21.96875],0
v1,1,0.016046,5.797799,[11 32] ; [33 35],[17.04504505 25.95495495] ; [26.95495495 41.04504505],0
s3,1,0.035019,4.444233,[13 29] ; [35 33],[18.32727273 23.67272727] ; [29.67272727 38.32727273],0
d2,1,0.036227,4.386369,[14 29] ; [11 59],[ 9.51327434 33.48672566] ; [15.48672566 54.51327434],0
d5,1,0.036511,4.373087,[12 31] ; [33 36],[17.27678571 25.72321429] ; [27.72321429 41.27678571],0
r1,1,0.048607,3.888889,[19 23] ; [45 25],[24. 18.] ; [40. 30.],0
p4,1,0.052131,3.771573,[ 8 35] ; [25 45],[12.55752212 30.44247788] ; [20.44247788 49.55752212],0
a4,1,0.057082,3.620202,[13 29] ; [11 59],[ 9. 33.] ; [15. 55.],0
s5,1,0.057446,3.609615,[ 4 39] ; [16 52],[ 7.74774775 35.25225225] ; [12.25225225 55.74774775],0
p8,1,0.062748,3.463233,[10 32] ; [28 40],[14.50909091 27.49090909] ; [23.49090909 44.50909091],0
a6,1,0.069124,3.303702,[17 26] ; [40 30],[21.69026549 21.30973451] ; [35.30973451 34.69026549],0
v2,1,0.133542,2.250841,[10 31] ; [25 40],[13.53773585 27.46226415] ; [21.46226415 43.53773585],0
a2,1,0.139559,2.182816,[ 5 38] ; [ 3 67],[ 3.04424779 39.95575221] ; [ 4.95575221 65.04424779],0
n3,1,0.228809,1.448249,[15  7] ; [20  4],[16.73913043  5.26086957] ; [18.26086957  5.73913043],0
p6,1,0.253826,1.302121,[ 6 36] ; [16 53],[ 8.32432432 33.67567568] ; [13.67567568 55.32432432],0
