Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.002862,8.89372,[19 25] ; [42 16],[26.31372549 17.68627451] ; [34.68627451 23.31372549],0
p11,1,0.003232,8.671448,[17 27] ; [40 19],[24.34951456 19.65048544] ; [32.65048544 26.34951456],0
p3,1,0.015561,5.851817,[ 7 35] ; [23 36],[12.47524752 29.52475248] ; [17.52475248 41.47524752],0
b1,1,0.023575,5.125613,[30 14] ; [27 32],[24.34951456 19.65048544] ; [32.65048544 26.34951456],0
p4,1,0.037366,4.333672,[11 32] ; [27 32],[16.01960784 26.98039216] ; [21.98039216 37.01960784],0
p2,1,0.04894,3.877418,[20 22] ; [39 19],[24.78 17.22] ; [34.22 23.78],0
n4,1,0.061404,3.499045,[21 23] ; [39 20],[25.63106796 18.36893204] ; [34.36893204 24.63106796],0
a1,1,0.066446,3.368699,[ 7 37] ; [ 3 56],[ 4.27184466 39.72815534] ; [ 5.72815534 53.27184466],0
d4,1,0.07472,3.176165,[23 21] ; [41 18],[27.33980583 16.66019417] ; [36.66019417 22.33980583],0
v4,1,0.076046,3.147443,[23 20] ; [41 17],[27.24752475 15.75247525] ; [36.75247525 21.24752475],0
n5,1,0.09304,2.820973,[24 20] ; [41 17],[28.03921569 15.96078431] ; [36.96078431 21.03921569],0
b4,1,0.131428,2.27556,[18 26] ; [33 26],[21.78640777 22.21359223] ; [29.21359223 29.78640777],0
s2,1,0.135483,2.228526,[11 33] ; [23 36],[14.52427184 29.47572816] ; [19.47572816 39.52427184],0
u2,1,0.185226,1.755189,[10 10] ; [ 8 18],[ 7.82608696 12.17391304] ; [10.17391304 15.82608696],0
s8,1,0.200231,1.640692,[ 6 38] ; [14 45],[ 8.54368932 35.45631068] ; [11.45631068 47.54368932],0
p8,1,0.233509,1.419358,[10 31] ; [21 38],[12.71 28.29] ; [18.29 40.71],0
p7,1,0.24831,1.332789,[20 23] ; [20 37],[17.2 25.8] ; [22.8 34.2],0
a5,1,0.266957,1.232318,[19 25] ; [32 27],[21.78640777 22.21359223] ; [29.21359223 29.78640777],0
n2,1,0.276162,1.185882,[9 9] ; [16  8],[10.71428571  7.28571429] ; [14.28571429  9.71428571],0
