Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.017938,5.602154,[26 24] ; [ 2 11],[22.22222222 27.77777778] ; [5.77777778 7.22222222],0
p11,1,0.018469,5.551123,[41 11] ; [6 7],[37.6 14.4] ; [9.4 3.6],0
r3,1,0.019945,5.416667,[50  2] ; [10  3],[48.  4.] ; [12.  1.],0
n4,1,0.024175,5.082046,[26 26] ; [ 2 11],[22.4 29.6] ; [5.6 7.4],0
s1,1,0.040946,4.178259,[ 1 50] ; [ 2 11],[ 2.390625 48.609375] ; [ 0.609375 12.390625],0
s7,1,0.050771,3.815801,[20 30] ; [ 1 10],[17.21311475 32.78688525] ; [3.78688525 7.21311475],0
s8,1,0.055859,3.65625,[23 29] ; [ 2 11],[20. 32.] ; [5. 8.],0
v4,1,0.057608,3.604931,[48  3] ; [10  3],[46.21875  4.78125] ; [11.78125  1.21875],0
p4,1,0.076346,3.141026,[34 18] ; [5 8],[31.2 20.8] ; [7.8 5.2],0
s6,1,0.076346,3.141026,[34 18] ; [5 8],[31.2 20.8] ; [7.8 5.2],0
p9,1,0.096289,2.765957,[40 12] ; [7 6],[37.6 14.4] ; [9.4 3.6],0
p7,1,0.115517,2.477069,[40 10] ; [7 5],[37.90322581 12.09677419] ; [9.09677419 2.90322581],0
p3,1,0.136595,2.215909,[28 24] ; [4 9],[25.6 26.4] ; [6.4 6.6],0
d5,1,0.141032,2.166667,[42 10] ; [8 5],[40. 12.] ; [10.  3.],0
s3,1,0.153306,2.039039,[27 24] ; [4 9],[24.703125 26.296875] ; [6.296875 6.703125],0
a6,1,0.179042,1.805556,[38 14] ; [7 6],[36. 16.] ; [9. 4.],0
v3,1,0.22797,1.45348,[14 35] ; [6 7],[15.80645161 33.19354839] ; [4.19354839 8.80645161],0
p6,1,0.258878,1.274749,[20 30] ; [ 3 10],[18.25396825 31.74603175] ; [4.74603175 8.25396825],0
p10,1,0.258922,1.27451,[40 12] ; [8 5],[38.4 13.6] ; [9.6 3.4],0
r4,1,0.277787,1.177885,[43  9] ; [9 4],[41.6 10.4] ; [10.4  2.6],0
r1,1,0.277787,1.177885,[43  9] ; [9 4],[41.6 10.4] ; [10.4  2.6],0
b5,1,0.294405,1.099366,[36 16] ; [7 6],[34.4 17.6] ; [8.6 4.4],0
b1,1,0.321005,0.984848,[28 24] ; [5 8],[26.4 25.6] ; [6.6 6.4],0
n2,1,0.325892,0.965152,[9 1] ; [2 1],[8.46153846 1.53846154] ; [2.53846154 0.46153846],0
u3,1,0.410004,0.678788,[15  7] ; [3 3],[14.14285714  7.85714286] ; [3.85714286 2.14285714],0
n1,1,0.416448,0.660317,[6 4] ; [1 2],[5.38461538 4.61538462] ; [1.61538462 1.38461538],0
n5,1,0.447521,0.576923,[22 30] ; [4 9],[20.8 31.2] ; [5.2 7.8],0
a2,1,0.472607,0.515873,[ 8 44] ; [ 1 12],[ 7.2 44.8] ; [ 1.8 11.2],0
d1,1,0.533931,0.386905,[25 27] ; [5 8],[24. 28.] ; [6. 7.],0
u1,1,0.554418,0.349462,[ 2 50] ; [ 1 12],[ 2.4 49.6] ; [ 0.6 12.4],0
a8,1,0.614795,0.253252,[ 2 45] ; [ 1 12],[ 2.35 44.65] ; [ 0.65 12.35],0
d3,1,0.694179,0.154598,[35 17] ; [8 5],[34.4 17.6] ; [8.6 4.4],0
b4,1,0.709782,0.138494,[27 25] ; [6 7],[26.4 25.6] ; [6.6 6.4],0
a4,1,0.781637,0.076832,[14 38] ; [4 9],[14.4 37.6] ; [3.6 9.4],0
p5,1,0.796356,0.066598,[ 3 49] ; [ 1 12],[ 3.2 48.8] ; [ 0.8 12.2],0
p1,1,0.83035,0.045904,[ 5 47] ; [ 1 12],[ 4.8 47.2] ; [ 1.2 11.8],0
b3,1,0.844595,0.038424,[ 8 24] ; [2 5],[ 8.20512821 23.79487179] ; [1.79487179 5.20512821],0
b2,1,0.844595,0.038424,[ 8 24] ; [2 5],[ 8.20512821 23.79487179] ; [1.79487179 5.20512821],0
v2,1,0.849062,0.03622,[26 23] ; [6 6],[25.70491803 23.29508197] ; [6.29508197 5.70491803],0
u2,1,0.891289,0.01868,[16  7] ; [4 2],[15.86206897  7.13793103] ; [4.13793103 1.86206897],0
d4,1,0.891541,0.018593,[37 15] ; [9 4],[36.8 15.2] ; [9.2 3.8],0
d2,1,0.894498,0.017587,[17 35] ; [4 9],[16.8 35.2] ; [4.2 8.8],0
a3,1,0.900713,0.015565,[29 23] ; [7 6],[28.8 23.2] ; [7.2 5.8],0
s2,1,0.936062,0.006435,[19 32] ; [5 8],[19.125 31.875] ; [4.875 8.125],0
r2,1,0.978667,0.000715,[43  8] ; [11  2],[43.03125  7.96875] ; [10.96875  2.03125],0
a7,1,1.0,0.0,[36 16] ; [9 4],[36. 16.] ; [9. 4.],0
a5,1,1.0,0.0,[32 20] ; [8 5],[32. 20.] ; [8. 5.],0
