Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.011812,6.338908,[25 21] ; [24  5],[30.05333333 15.94666667] ; [18.94666667 10.05333333],0
s8,1,0.031129,4.645829,[ 9 37] ; [12 16],[13.05405405 32.94594595] ; [ 7.94594595 20.05405405],0
s2,1,0.033204,4.535232,[14 32] ; [16 13],[18.4 27.6] ; [11.6 17.4],0
a4,1,0.042832,4.102007,[16 30] ; [17 12],[20.24 25.76] ; [12.76 16.24],0
s6,1,0.049099,3.871979,[18 28] ; [17 10],[22.05479452 23.94520548] ; [12.94520548 14.05479452],0
n1,1,0.073896,3.194296,[ 5 12] ; [7 4],[7.28571429 9.71428571] ; [4.71428571 6.28571429],0
b5,1,0.116826,2.459368,[20 26] ; [18 11],[23.30666667 22.69333333] ; [14.69333333 14.30666667],0
n6,1,0.116826,2.459368,[26 20] ; [11 18],[22.69333333 23.30666667] ; [14.30666667 14.69333333],0
p11,1,0.117686,2.447844,[25 21] ; [21  8],[28.21333333 17.78666667] ; [17.78666667 11.21333333],0
s3,1,0.13648,2.217206,[19 24] ; [18 11],[22.09722222 20.90277778] ; [14.90277778 14.09722222],0
v4,1,0.226788,1.460896,[36 10] ; [25  3],[37.91891892  8.08108108] ; [23.08108108  4.91891892],0
b4,1,0.245396,1.349325,[30 16] ; [15 14],[27.6 18.4] ; [17.4 11.6],0
u3,1,0.264173,1.246753,[ 9 12] ; [7 4],[10.5 10.5] ; [5.5 5.5],0
p8,1,0.274838,1.19244,[18 27] ; [ 8 21],[15.81081081 29.18918919] ; [10.18918919 18.81081081],0
p2,1,0.284623,1.144882,[28 18] ; [14 15],[25.76 20.24] ; [16.24 12.76],0
p1,1,0.291794,1.111327,[ 3 43] ; [ 4 25],[ 4.29333333 41.70666667] ; [ 2.70666667 26.29333333],0
p10,1,0.304448,1.054608,[19 27] ; [15 13],[21.13513514 24.86486486] ; [12.86486486 15.13513514],0
s5,1,0.306007,1.047831,[10 33] ; [ 9 17],[11.84057971 31.15942029] ; [ 7.15942029 18.84057971],0
n2,1,0.327618,0.958289,[11  6] ; [9 2],[12.14285714  4.85714286] ; [7.85714286 3.14285714],0
s7,1,0.339256,0.913242,[11 31] ; [10 17],[12.7826087 29.2173913] ; [ 8.2173913 18.7826087],0
b2,1,0.398898,0.711646,[ 9 19] ; [ 8 10],[10.34782609 17.65217391] ; [ 6.65217391 11.34782609],0
b3,1,0.398898,0.711646,[ 9 19] ; [ 8 10],[10.34782609 17.65217391] ; [ 6.65217391 11.34782609],0
