Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,29.954077,[ 7 86] ; [36 48],[22.59322034 70.40677966] ; [20.40677966 63.59322034],1
v1,1,4.5e-05,16.660781,[26 67] ; [50 36],[39.48603352 53.51396648] ; [36.51396648 49.48603352],1
d5,1,0.000188,13.943368,[53 42] ; [71 16],[64.72527473 30.27472527] ; [59.27472527 27.72527473],1
a5,1,0.000275,13.234899,[40 55] ; [60 27],[52.1978022 42.8021978] ; [47.8021978 39.1978022],1
r1,1,0.000459,12.274415,[53 42] ; [69 17],[64.03314917 30.96685083] ; [57.96685083 28.03314917],1
s6,1,0.003166,8.709267,[34 60] ; [50 36],[43.86666667 50.13333333] ; [40.13333333 45.86666667],0
r2,1,0.005946,7.566657,[73 22] ; [79  7],[79.77900552 15.22099448] ; [72.22099448 13.77900552],0
a3,1,0.008886,6.845535,[48 46] ; [61 26],[56.60773481 37.39226519] ; [52.39226519 34.60773481],0
r3,1,0.012033,6.30599,[78 17] ; [82  5],[83.51648352 11.48351648] ; [76.48351648 10.51648352],0
d1,1,0.013665,6.080895,[33 62] ; [46 41],[41.23626374 53.76373626] ; [37.76373626 49.23626374],0
r4,1,0.028331,4.807838,[64 31] ; [71 16],[70.46703297 24.53296703] ; [64.53296703 22.46703297],0
d3,1,0.029886,4.715849,[50 44] ; [60 27],[57.12707182 36.87292818] ; [52.87292818 34.12707182],0
p12,1,0.039,4.260886,[ 1 94] ; [ 6 80],[ 3.67403315 91.32596685] ; [ 3.32596685 82.67403315],0
d4,1,0.040855,4.182007,[65 30] ; [71 16],[70.98901099 24.01098901] ; [65.01098901 21.98901099],0
p8,1,0.041816,4.142627,[35 59] ; [45 41],[41.77777778 52.22222222] ; [38.22222222 47.77777778],0
p4,1,0.043299,4.083685,[33 61] ; [43 43],[39.68888889 54.31111111] ; [36.31111111 49.68888889],0
v4,1,0.047671,3.92156,[80 14] ; [81  5],[84.07777778  9.92222222] ; [76.92222222  9.07777778],0
a2,1,0.05255,3.758177,[ 9 86] ; [17 70],[13.57142857 81.42857143] ; [12.42857143 74.57142857],0
b4,1,0.06202,3.482531,[47 48] ; [55 32],[53.24175824 41.75824176] ; [48.75824176 38.24175824],0
a7,1,0.063608,3.440714,[60 35] ; [66 21],[65.76923077 29.23076923] ; [60.23076923 26.76923077],0
p3,1,0.073031,3.213549,[25 70] ; [33 52],[30.61111111 64.38888889] ; [27.38888889 57.61111111],0
u1,1,0.079016,3.085035,[ 5 90] ; [11 76],[ 8.35164835 86.64835165] ; [ 7.64835165 79.35164835],0
a6,1,0.09126,2.852005,[54 41] ; [60 27],[59.50549451 35.49450549] ; [54.49450549 32.50549451],0
s7,1,0.099646,2.711208,[16 74] ; [24 61],[20.57142857 69.42857143] ; [19.42857143 65.57142857],0
p2,1,0.110735,2.5437,[62 32] ; [66 20],[66.84444444 27.15555556] ; [61.15555556 24.84444444],0
p11,1,0.146498,2.108339,[58 37] ; [62 25],[62.63736264 32.36263736] ; [57.36263736 29.63736264],0
p5,1,0.152671,2.045361,[ 3 90] ; [ 7 79],[ 5.19553073 87.80446927] ; [ 4.80446927 81.19553073],0
s5,1,0.177342,1.819759,[18 75] ; [24 62],[21.82122905 71.17877095] ; [20.17877095 65.82122905],0
b1,1,0.230717,1.436433,[41 54] ; [30 57],[37.06043956 57.93956044] ; [33.93956044 53.06043956],0
n2,1,0.243919,1.357801,[20 15] ; [22  9],[22.27272727 12.72727273] ; [19.72727273 11.27272727],0
a8,1,0.256943,1.285155,[ 7 83] ; [ 3 78],[ 5.26315789 84.73684211] ; [ 4.73684211 76.26315789],0
a4,1,0.300558,1.071719,[25 70] ; [29 58],[28.18681319 66.81318681] ; [25.81318681 61.18681319],0
b5,1,0.342532,0.900933,[59 36] ; [48 39],[55.85164835 39.14835165] ; [51.14835165 35.85164835],0
s1,1,0.372774,0.794395,[ 6 89] ; [ 3 84],[ 4.6978022 90.3021978] ; [ 4.3021978 82.6978022],0
p10,1,0.39092,0.736078,[57 36] ; [58 28],[59.74860335 33.25139665] ; [55.25139665 30.74860335],0
s2,1,0.399039,0.71122,[29 65] ; [32 55],[31.67955801 62.32044199] ; [29.32044199 57.67955801],0
s8,1,0.413736,0.668039,[22 72] ; [25 62],[24.40883978 69.59116022] ; [22.59116022 64.40883978],0
d2,1,0.420253,0.649607,[36 59] ; [28 59],[33.40659341 61.59340659] ; [30.59340659 56.40659341],0
p7,1,0.437992,0.601537,[45 46] ; [47 38],[47.56818182 43.43181818] ; [44.43181818 40.56818182],0
n5,1,0.460153,0.545522,[29 65] ; [31 55],[31.33333333 62.66666667] ; [28.66666667 57.33333333],0
a1,1,0.550772,0.355936,[ 5 90] ; [ 3 84],[ 4.17582418 90.82417582] ; [ 3.82417582 83.17582418],0
s3,1,0.586187,0.296338,[36 59] ; [36 50],[37.79005525 57.20994475] ; [34.20994475 51.79005525],0
u2,1,0.593712,0.284585,[26 20] ; [13 13],[24.91666667 21.08333333] ; [14.08333333 11.91666667],0
p6,1,0.599412,0.275883,[17 76] ; [18 66],[18.38983051 74.61016949] ; [16.61016949 67.38983051],0
p9,1,0.618429,0.248082,[65 28] ; [63 23],[66.5027933 26.4972067] ; [61.4972067 24.5027933],0
b2,1,0.641592,0.216667,[13 36] ; [13 29],[14. 35.] ; [12. 30.],0
b3,1,0.641592,0.216667,[13 36] ; [13 29],[14. 35.] ; [12. 30.],0
