Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.000233,13.542397,[ 7 23] ; [23 10],[14.28571429 15.71428571] ; [15.71428571 17.28571429],1
p10,1,0.000418,12.451202,[ 6 23] ; [21 11],[12.83606557 16.16393443] ; [14.16393443 17.83606557],1
s8,1,0.001214,10.468573,[ 1 29] ; [12 21],[ 6.19047619 23.80952381] ; [ 6.80952381 26.19047619],0
r3,1,0.002011,9.539614,[13 17] ; [26  6],[18.87096774 11.12903226] ; [20.12903226 11.87096774],0
p2,1,0.003856,8.350237,[ 7 22] ; [20 13],[12.62903226 16.37096774] ; [14.37096774 18.62903226],0
d5,1,0.008175,6.994743,[14 16] ; [26  7],[19.04761905 10.95238095] ; [20.95238095 12.04761905],0
s6,1,0.00833,6.961087,[ 5 25] ; [15 16],[ 9.83606557 20.16393443] ; [10.16393443 20.83606557],0
p9,1,0.020068,5.406007,[10 19] ; [20 11],[14.5 14.5] ; [15.5 15.5],0
s2,1,0.021791,5.262388,[ 3 27] ; [11 21],[ 6.77419355 23.22580645] ; [ 7.22580645 24.77419355],0
r4,1,0.026095,4.949706,[ 5 25] ; [14 19],[ 9.04761905 20.95238095] ; [ 9.95238095 23.04761905],0
s7,1,0.026496,4.923349,[ 2 26] ; [ 9 21],[ 5.31034483 22.68965517] ; [ 5.68965517 24.31034483],0
v2,1,0.027228,4.876267,[ 7 22] ; [17 16],[11.22580645 17.77419355] ; [12.77419355 20.22580645],0
n4,1,0.029822,4.719519,[17 13] ; [27  6],[20.95238095  9.04761905] ; [23.04761905  9.95238095],0
n5,1,0.033939,4.497777,[15 15] ; [25  8],[19.04761905 10.95238095] ; [20.95238095 12.04761905],0
n3,1,0.061369,3.5,[6 8] ; [6 1],[8. 6.] ; [4. 3.],0
s3,1,0.073524,3.202547,[ 8 21] ; [16 16],[11.40983607 17.59016393] ; [12.59016393 19.40983607],0
d4,1,0.104634,2.633449,[18 12] ; [26  7],[20.95238095  9.04761905] ; [23.04761905  9.95238095],0
b4,1,0.108408,2.577273,[17 13] ; [25  8],[20. 10.] ; [22. 11.],0
d3,1,0.155038,2.021971,[11 19] ; [18 15],[13.80952381 16.19047619] ; [15.19047619 17.80952381],0
b1,1,0.163431,1.942192,[18 12] ; [14 19],[15.23809524 14.76190476] ; [16.76190476 16.23809524],0
p4,1,0.171396,1.870687,[ 7 23] ; [13 20],[ 9.52380952 20.47619048] ; [10.47619048 22.52380952],0
s5,1,0.184556,1.76055,[ 3 27] ; [ 7 24],[ 4.91803279 25.08196721] ; [ 5.08196721 25.91803279],0
p3,1,0.20438,1.610795,[ 5 25] ; [10 23],[ 7.14285714 22.85714286] ; [ 7.85714286 25.14285714],0
v3,1,0.20438,1.610795,[ 5 25] ; [10 23],[ 7.14285714 22.85714286] ; [ 7.85714286 25.14285714],0
d1,1,0.207109,1.591521,[ 9 21] ; [15 18],[11.42857143 18.57142857] ; [12.57142857 20.42857143],0
p5,1,0.210789,1.565998,[ 1 28] ; [ 4 29],[ 2.33870968 26.66129032] ; [ 2.66129032 30.33870968],0
a2,1,0.216522,1.527273,[ 6 24] ; [ 3 30],[ 4.28571429 25.71428571] ; [ 4.71428571 28.28571429],0
p6,1,0.271505,1.209125,[ 4 25] ; [ 8 24],[ 5.70491803 23.29508197] ; [ 6.29508197 25.70491803],0
a8,1,0.379358,0.772782,[ 4 25] ; [ 7 24],[ 5.31666667 23.68333333] ; [ 5.68333333 25.31666667],0
p7,1,0.408918,0.681945,[ 8 22] ; [12 21],[ 9.52380952 20.47619048] ; [10.47619048 22.52380952],0
d2,1,0.440709,0.594436,[13 17] ; [17 15],[14.51612903 15.48387097] ; [15.48387097 16.51612903],0
a4,1,0.471764,0.517841,[12 18] ; [10 22],[10.64516129 19.35483871] ; [11.35483871 20.64516129],0
a7,1,0.516072,0.421736,[17 13] ; [16 17],[15.71428571 14.28571429] ; [17.28571429 15.71428571],0
b5,1,0.532149,0.390286,[14 16] ; [18 15],[15.23809524 14.76190476] ; [16.76190476 16.23809524],0
a5,1,0.560179,0.339394,[16 14] ; [20 13],[17.14285714 12.85714286] ; [18.85714286 14.14285714],0
p1,1,0.59256,0.286364,[ 4 26] ; [ 3 30],[ 3.33333333 26.66666667] ; [ 3.66666667 29.33333333],0
a3,1,0.665292,0.187159,[16 13] ; [20 13],[16.83870968 12.16129032] ; [19.16129032 13.83870968],0
r2,1,0.692112,0.156809,[17 13] ; [16 15],[16.2295082 13.7704918] ; [16.7704918 14.2295082],0
p8,1,0.738503,0.111447,[ 6 23] ; [ 8 25],[ 6.5483871 22.4516129] ; [ 7.4516129 25.5483871],0
b2,1,0.74743,0.103704,[ 8 13] ; [ 7 14],[ 7.5 13.5] ; [ 7.5 13.5],0
b3,1,0.74743,0.103704,[ 8 13] ; [ 7 14],[ 7.5 13.5] ; [ 7.5 13.5],0
n2,1,0.805803,0.06044,[8 6] ; [5 3],[8.27272727 5.72727273] ; [4.72727273 3.27272727],0
a6,1,0.885253,0.020826,[16 14] ; [17 16],[15.71428571 14.28571429] ; [17.28571429 15.71428571],0
v1,1,0.897647,0.016547,[ 8 22] ; [ 9 23],[ 8.22580645 21.77419355] ; [ 8.77419355 23.22580645],0
u2,1,0.900552,0.015616,[ 4 10] ; [4 9],[4.14814815 9.85185185] ; [3.85185185 9.14814815],0
r1,1,0.941948,0.005303,[13 17] ; [14 19],[12.85714286 17.14285714] ; [14.14285714 18.85714286],0
n1,1,1.0,0.0,[7 7] ; [4 4],[7. 7.] ; [4. 4.],0
