Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,146.889155,[ 22 131] ; [204  66],[81.74468085 71.25531915] ; [144.25531915 125.74468085],1
d3,1,0.0,136.555817,[ 52 102] ; [239  31],[105.69339623  48.30660377] ; [185.30660377  84.69339623],1
d4,1,0.0,123.798167,[87 67] ; [265   4],[128.15130024  25.84869976] ; [223.84869976  45.15130024],1
d5,1,0.0,105.992021,[93 61] ; [264   5],[129.97163121  24.02836879] ; [227.02836879  41.97163121],1
a2,1,0.0,52.976338,[ 10 144] ; [106 164],[ 42.13207547 111.86792453] ; [ 73.86792453 196.13207547],1
u1,1,0.0,52.820489,[  5 149] ; [ 92 178],[ 35.23113208 118.76886792] ; [ 61.76886792 208.23113208],1
a4,1,0.0,43.537843,[ 42 112] ; [163 106],[74.63356974 79.36643026] ; [130.36643026 138.63356974],1
a3,1,0.0,28.942385,[94 60] ; [226  42],[116.77725118  37.22274882] ; [203.22274882  64.77725118],1
a5,1,0.0,28.885346,[100  54] ; [235  35],[121.6745283  32.3254717] ; [213.3254717  56.6745283],1
s8,1,3e-06,21.883603,[58 95] ; [165 103],[81.04275534 71.95724466] ; [141.95724466 126.04275534],1
s2,1,0.000281,13.191187,[65 88] ; [163 105],[82.85985748 70.14014252] ; [145.14014252 122.85985748],1
p4,1,0.000486,12.168738,[111  43] ; [232  38],[124.58018868  29.41981132] ; [218.41981132  51.58018868],1
p10,1,0.000567,11.880302,[122  32] ; [244  24],[133.56398104  20.43601896] ; [232.43601896  35.56398104],1
p9,1,0.000838,11.15429,[126  27] ; [249  19],[136.28266033  16.71733967] ; [238.71733967  29.28266033],1
s6,1,0.001466,10.120526,[96 54] ; [207  57],[109.7826087  40.2173913] ; [193.2173913  70.7826087],0
s7,1,0.003209,8.684432,[70 76] ; [159  93],[84.00502513 61.99497487] ; [144.99497487 107.00502513],0
s3,1,0.004255,8.171536,[77 76] ; [173  95],[90.85510689 62.14489311] ; [159.14489311 108.85510689],0
s5,1,0.006804,7.323925,[ 48 101] ; [118 139],[60.92118227 88.07881773] ; [105.07881773 151.92118227],0
a6,1,0.007151,7.234717,[94 60] ; [198  71],[106.30732861  47.69267139] ; [185.69267139  83.30732861],0
v1,1,0.010361,6.571708,[80 71] ; [171  89],[92.21654501 58.78345499] ; [158.78345499 101.21654501],0
r1,1,0.011946,6.318892,[123  30] ; [240  29],[131.60900474  21.39099526] ; [231.39099526  37.60900474],0
p2,1,0.019657,5.442133,[127  26] ; [244  25],[134.50947867  18.49052133] ; [236.49052133  32.50947867],0
n4,1,0.027528,4.857366,[120  34] ; [232  37],[128.15130024  25.84869976] ; [223.84869976  45.15130024],0
p8,1,0.039148,4.254417,[91 61] ; [187  81],[100.60952381  51.39047619] ; [177.39047619  90.60952381],0
p6,1,0.046027,3.980595,[63 88] ; [138 128],[72.78417266 78.21582734] ; [128.21582734 137.78417266],0
a7,1,0.051533,3.790858,[104  49] ; [207  63],[112.4893617  40.5106383] ; [198.5106383  71.4893617],0
n1,1,0.054462,3.698481,[ 6 16] ; [22 20],[ 9.625 12.375] ; [18.375 23.625],0
u3,1,0.077552,3.115468,[35 25] ; [33 11],[39.23076923 20.76923077] ; [28.76923077 15.23076923],0
n6,1,0.084225,2.981421,[129  25] ; [240  28],[134.65876777  19.34123223] ; [234.34123223  33.65876777],0
p12,1,0.102099,2.67244,[ 12 141] ; [ 35 233],[ 17.0807601 135.9192399] ; [ 29.9192399 238.0807601],0
u2,1,0.110104,2.552734,[31 28] ; [30 14],[34.94174757 24.05825243] ; [26.05825243 17.94174757],0
r2,1,0.122907,2.379883,[149   5] ; [265   3],[151.08056872   2.91943128] ; [262.91943128   5.08056872],0
s4,1,0.130253,2.28949,[ 21 132] ; [ 52 214],[ 26.65632458 126.34367542] ; [ 46.34367542 219.65632458],0
v2,1,0.133808,2.247756,[84 63] ; [170  93],[91.06829268 55.93170732] ; [162.93170732 100.06829268],0
n5,1,0.143468,2.140364,[116  37] ; [220  49],[121.81990521  31.18009479] ; [214.18009479  54.81990521],0
n3,1,0.151901,2.053058,[20  2] ; [32 10],[17.875  4.125] ; [34.125  7.875],0
v3,1,0.214683,1.539564,[64 86] ; [126 131],[70.02457002 79.97542998] ; [119.97542998 137.02457002],0
p7,1,0.224651,1.47441,[113  40] ; [211  56],[118.02857143  34.97142857] ; [205.97142857  61.02857143],0
