Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,107.140868,[281  31] ; [16 37],[253.8739726  58.1260274] ; [43.1260274  9.8739726],1
p2,1,0.0,27.19741,[277  35] ; [33 21],[264.26229508  47.73770492] ; [45.73770492  8.26229508],1
p3,1,3.8e-05,16.981795,[159 155] ; [11 43],[145.05434783 168.94565217] ; [24.94565217 29.05434783],1
p8,1,0.000321,12.94344,[179 130] ; [17 37],[166.84297521 142.15702479] ; [29.15702479 24.84297521],1
n5,1,0.000935,10.952866,[231  81] ; [28 26],[220.78688525  91.21311475] ; [38.21311475 15.78688525],1
a3,1,0.001244,10.424224,[217  98] ; [25 29],[206.58536585 108.41463415] ; [35.41463415 18.58536585],0
v1,1,0.003398,8.580599,[163 144] ; [17 37],[153.07479224 153.92520776] ; [26.92520776 27.07479224],0
v4,1,0.009674,6.693997,[297  17] ; [45  8],[292.61035422  21.38964578] ; [49.38964578  3.61035422],0
s8,1,0.015572,5.850588,[ 90 224] ; [ 7 47],[ 82.76630435 231.23369565] ; [14.23369565 39.76630435],0
a5,1,0.017085,5.687632,[226  89] ; [30 24],[218.53658537  96.46341463] ; [37.46341463 16.53658537],0
p4,1,0.019683,5.439794,[181 132] ; [22 32],[173.13079019 139.86920981] ; [29.86920981 24.13079019],0
s6,1,0.020286,5.387122,[150 159] ; [17 37],[142.15702479 166.84297521] ; [24.84297521 29.15702479],0
p5,1,0.021478,5.287585,[ 39 276] ; [ 1 53],[ 34.14634146 280.85365854] ; [ 5.85365854 48.14634146],0
p7,1,0.023204,5.153142,[199 110] ; [26 28],[191.52892562 117.47107438] ; [33.47107438 20.52892562],0
v2,1,0.025939,4.960063,[174 126] ; [22 31],[166.57223796 133.42776204] ; [29.42776204 23.57223796],0
b4,1,0.026513,4.922245,[183 132] ; [40 14],[190.36585366 124.63414634] ; [32.63414634 21.36585366],0
s1,1,0.028761,4.781882,[  4 309] ; [ 3 49],[  6.00273973 306.99726027] ; [ 0.99726027 51.00273973],0
n6,1,0.044289,4.045494,[267  48] ; [39 14],[261.92934783  53.07065217] ; [44.07065217  8.92934783],0
d5,1,0.044991,4.018969,[249  66] ; [36 18],[243.29268293  71.70731707] ; [41.70731707 12.29268293],0
r4,1,0.04692,3.948269,[281  34] ; [43 11],[276.58536585  38.41463415] ; [47.41463415  6.58536585],0
r3,1,0.050484,3.82532,[303  11] ; [48  5],[300.3106267  13.6893733] ; [50.6893733  2.3106267],0
d3,1,0.052422,3.762238,[212 103] ; [29 25],[205.73170732 109.26829268] ; [35.26829268 18.73170732],0
b1,1,0.09323,2.817695,[103 212] ; [24 30],[108.41463415 206.58536585] ; [18.58536585 35.41463415],0
p6,1,0.105129,2.625966,[ 98 210] ; [11 42],[ 92.99722992 215.00277008] ; [16.00277008 36.99722992],0
v3,1,0.129431,2.299313,[112 194] ; [14 40],[107.1 198.9] ; [18.9 35.1],0
n2,1,0.145194,2.122035,[50 17] ; [9 7],[47.62650602 19.37349398] ; [11.37349398  4.62650602],0
a2,1,0.190429,1.714294,[ 58 257] ; [ 6 48],[ 54.63414634 260.36585366] ; [ 9.36585366 44.63414634],0
d4,1,0.204809,1.607745,[245  70] ; [37 16],[241.38586957  73.61413043] ; [40.61413043 12.38586957],0
a7,1,0.211824,1.558918,[223  92] ; [33 20],[219.13043478  95.86956522] ; [36.86956522 16.13043478],0
b2,1,0.226423,1.463193,[ 74 114] ; [10 25],[ 70.8161435 117.1838565] ; [13.1838565 21.8161435],0
b3,1,0.226423,1.463193,[ 74 114] ; [10 25],[ 70.8161435 117.1838565] ; [13.1838565 21.8161435],0
d1,1,0.230199,1.439629,[162 153] ; [23 31],[157.92682927 157.07317073] ; [27.07317073 26.92682927],0
p12,1,0.239439,1.383894,[ 18 294] ; [ 1 52],[ 16.24109589 295.75890411] ; [ 2.75890411 50.24109589],0
n4,1,0.250117,1.322649,[239  76] ; [37 17],[235.6097561  79.3902439] ; [40.3902439 13.6097561],0
d2,1,0.276995,1.181775,[129 185] ; [26 27],[132.61580381 181.38419619] ; [22.38419619 30.61580381],0
a6,1,0.301,1.069758,[226  89] ; [35 19],[222.80487805  92.19512195] ; [38.19512195 15.80487805],0
a4,1,0.349353,0.875807,[128 186] ; [18 35],[124.91553134 189.08446866] ; [21.08446866 31.91553134],0
s3,1,0.367569,0.811866,[ 69 242] ; [15 39],[ 71.57260274 239.42739726] ; [12.42739726 41.57260274],0
u3,1,0.387699,0.746146,[48 49] ; [17 12],[50.03968254 46.96031746] ; [14.96031746 14.03968254],0
u1,1,0.440047,0.596161,[ 41 274] ; [ 5 49],[ 39.26829268 275.73170732] ; [ 6.73170732 47.26829268],0
a8,1,0.459493,0.547128,[ 34 249] ; [ 4 44],[ 32.48942598 250.51057402] ; [ 5.51057402 42.48942598],0
p1,1,0.521676,0.410579,[ 27 287] ; [ 6 47],[ 28.23433243 285.76566757] ; [ 4.76566757 48.23433243],0
a1,1,0.530117,0.394168,[ 11 304] ; [ 1 53],[ 10.24390244 304.75609756] ; [ 1.75609756 52.24390244],0
n1,1,0.553385,0.351288,[20 47] ; [ 6 10],[20.98795181 46.01204819] ; [ 5.01204819 10.98795181],0
r2,1,0.570586,0.321704,[283  27] ; [48  6],[281.8956044  28.1043956] ; [49.1043956  4.8956044],0
u2,1,0.595741,0.281468,[58 40] ; [15 13],[56.77777778 41.22222222] ; [16.22222222 11.77777778],0
r1,1,0.630826,0.230943,[242  72] ; [40 14],[240.61956522  73.38043478] ; [41.38043478 12.61956522],0
