Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000693,11.506621,[48  8] ; [15 14],[41.50588235 14.49411765] ; [21.49411765  7.50588235],1
u2,1,0.312563,1.019814,[ 6 14] ; [7 8],[ 7.42857143 12.57142857] ; [5.57142857 9.42857143],0
v2,1,0.395122,0.723122,[29 26] ; [12 16],[27.1686747 27.8313253] ; [13.8313253 14.1686747],0
s2,1,0.42596,0.633815,[23 31] ; [15 14],[24.72289157 29.27710843] ; [13.27710843 15.72289157],0
n4,1,0.498668,0.457771,[37 19] ; [17 12],[35.57647059 20.42352941] ; [18.42352941 10.57647059],0
p8,1,0.500444,0.453996,[27 28] ; [12 17],[25.53571429 29.46428571] ; [13.46428571 15.53571429],0
s6,1,0.515699,0.422487,[34 21] ; [20  9],[35.35714286 19.64285714] ; [18.64285714 10.35714286],0
p7,1,0.548804,0.359465,[29 27] ; [17 12],[30.30588235 25.69411765] ; [15.69411765 13.30588235],0
a4,1,0.548804,0.359465,[27 29] ; [12 17],[25.69411765 30.30588235] ; [13.30588235 15.69411765],0
v1,1,0.554562,0.349207,[23 33] ; [10 19],[21.74117647 34.25882353] ; [11.25882353 17.74117647],0
p9,1,0.609293,0.261206,[20 36] ; [12 17],[21.08235294 34.91764706] ; [10.91764706 18.08235294],0
s1,1,0.610665,0.259207,[ 4 52] ; [ 3 26],[ 4.61176471 51.38823529] ; [ 2.38823529 26.61176471],0
a8,1,0.638237,0.221056,[ 5 42] ; [ 4 24],[ 5.64 41.36] ; [ 3.36 24.64],0
b2,1,0.643241,0.214528,[15 27] ; [ 5 12],[14.23728814 27.76271186] ; [ 5.76271186 11.23728814],0
b3,1,0.643241,0.214528,[15 27] ; [ 5 12],[14.23728814 27.76271186] ; [ 5.76271186 11.23728814],0
u3,1,0.650147,0.205714,[11  9] ; [10  6],[11.66666667  8.33333333] ; [9.33333333 6.66666667],0
p11,1,0.65094,0.204717,[28 28] ; [13 16],[27.01176471 28.98823529] ; [13.98823529 15.01176471],0
a1,1,0.693575,0.155243,[ 3 53] ; [ 1 28],[ 2.63529412 53.36470588] ; [ 1.36470588 27.63529412],0
s4,1,0.730439,0.118709,[11 43] ; [ 5 24],[10.40963855 43.59036145] ; [ 5.59036145 23.40963855],0
s8,1,0.758166,0.094796,[19 36] ; [11 18],[19.64285714 35.35714286] ; [10.35714286 18.64285714],0
p3,1,0.766787,0.08796,[29 27] ; [16 13],[29.64705882 26.35294118] ; [15.35294118 13.64705882],0
n3,1,0.784191,0.075,[13  7] ; [7 3],[13.33333333  6.66666667] ; [6.66666667 3.33333333],0
s7,1,0.821235,0.051056,[23 32] ; [12 15],[23.47560976 31.52439024] ; [11.52439024 15.47560976],0
r3,1,0.8321,0.044948,[51  5] ; [26  3],[50.72941176  5.27058824] ; [26.27058824  2.72941176],0
p1,1,0.8321,0.044948,[ 5 51] ; [ 3 26],[ 5.27058824 50.72941176] ; [ 2.72941176 26.27058824],0
b4,1,0.851819,0.034893,[34 22] ; [17 12],[33.6 22.4] ; [17.4 11.6],0
p6,1,0.887443,0.020034,[20 35] ; [11 18],[20.29761905 34.70238095] ; [10.70238095 18.29761905],0
v3,1,0.908778,0.013129,[17 38] ; [ 9 19],[17.22891566 37.77108434] ; [ 8.77108434 19.22891566],0
s3,1,0.916725,0.010933,[31 24] ; [16 13],[30.77380952 24.22619048] ; [16.22619048 12.77380952],0
u4,1,0.976727,0.000851,[ 2 54] ; [ 1 28],[ 1.97647059 54.02352941] ; [ 1.02352941 27.97647059],0
