Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,68.858642,[112 205] ; [109  32],[152.9628821 164.0371179] ; [68.0371179 72.9628821],1
v4,1,0.091937,2.840132,[288  40] ; [133  10],[293.18046709  34.81953291] ; [127.81953291  15.18046709],0
a5,1,0.092787,2.825349,[202 131] ; [99 45],[210.13207547 122.86792453] ; [90.86792453 53.13207547],0
r3,1,0.113748,2.501355,[291  39] ; [133  10],[295.81395349  34.18604651] ; [128.18604651  14.81395349],0
p8,1,0.125033,2.353116,[107 221] ; [56 84],[114.23931624 213.76068376] ; [48.76068376 91.23931624],0
a7,1,0.139361,2.184998,[221 111] ; [105  38],[227.85684211 104.14315789] ; [98.14315789 44.85684211],0
p9,1,0.173668,1.850996,[232  92] ; [108  31],[237.92656587  86.07343413] ; [102.07343413  36.92656587],0
p12,1,0.178512,1.809971,[ 10 321] ; [  8 135],[ 12.56962025 318.43037975] ; [  5.43037975 137.56962025],0
a6,1,0.24225,1.367451,[208 125] ; [98 46],[213.62264151 119.37735849] ; [92.37735849 51.62264151],0
u1,1,0.242396,1.366608,[ 38 295] ; [ 22 122],[ 41.88679245 291.11320755] ; [ 18.11320755 125.88679245],0
p10,1,0.286431,1.136323,[221 106] ; [103  39],[225.90191898 101.09808102] ; [98.09808102 43.90191898],0
s3,1,0.287397,1.131777,[158 172] ; [73 64],[163.23340471 166.76659529] ; [67.76659529 69.23340471],0
n1,1,0.349936,0.873688,[43 72] ; [12 29],[40.54487179 74.45512821] ; [14.45512821 26.54487179],0
p4,1,0.371857,0.79745,[108 223] ; [52 89],[112.20338983 218.79661017] ; [47.79661017 93.20338983],0
b3,1,0.401303,0.704419,[ 58 127] ; [30 52],[ 60.97378277 124.02621723] ; [27.02621723 54.97378277],0
b2,1,0.401303,0.704419,[ 58 127] ; [30 52],[ 60.97378277 124.02621723] ; [27.02621723 54.97378277],0
u2,1,0.432709,0.615542,[64 63] ; [23 17],[66.16167665 60.83832335] ; [20.83832335 19.16167665],0
u4,1,0.462019,0.540999,[  4 329] ; [  3 141],[  4.88679245 328.11320755] ; [  2.11320755 141.88679245],0
p11,1,0.490177,0.476138,[230 103] ; [104  40],[233.16981132  99.83018868] ; [100.83018868  43.16981132],0
u3,1,0.509523,0.435047,[65 64] ; [22 17],[66.80357143 62.19642857] ; [20.19642857 18.80357143],0
s5,1,0.666129,0.186164,[ 77 246] ; [ 36 104],[ 78.83153348 244.16846652] ; [ 34.16846652 105.83153348],0
p2,1,0.721762,0.126811,[248  85] ; [105  39],[246.43396226  86.56603774] ; [106.56603774  37.43396226],0
p1,1,0.758282,0.094702,[ 14 317] ; [  7 137],[ 14.63368421 316.36631579] ; [  6.36631579 137.63368421],0
p7,1,0.794817,0.067632,[152 172] ; [62 74],[150.73043478 173.26956522] ; [63.26956522 72.73043478],0
n3,1,0.817792,0.053078,[74 39] ; [29 14],[74.60897436 38.39102564] ; [28.39102564 14.60897436],0
n2,1,0.838191,0.041701,[81 34] ; [31 12],[81.51898734 33.48101266] ; [30.48101266 12.51898734],0
a8,1,0.848384,0.03655,[ 42 272] ; [ 18 110],[ 42.62443439 271.37556561] ; [ 17.37556561 110.62443439],0
b5,1,0.8951,0.017385,[206 127] ; [90 54],[206.64150943 126.35849057] ; [89.35849057 54.64150943],0
p6,1,0.903827,0.014599,[ 73 256] ; [ 32 109],[ 73.5 255.5] ; [ 31.5 109.5],0
s1,1,0.910068,0.012758,[ 11 316] ; [  5 135],[ 11.20342612 315.79657388] ; [  4.79657388 135.20342612],0
