Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,32.939768,[39 45] ; [216  58],[59.83240223 24.16759777] ; [195.16759777  78.83240223],1
s6,1,1.5e-05,18.723001,[60 25] ; [244  28],[72.38095238 12.61904762] ; [231.61904762  40.38095238],1
s3,1,0.0001,15.134421,[49 35] ; [217  56],[62.58823529 21.41176471] ; [203.41176471  69.58823529],1
a3,1,0.000113,14.911106,[56 30] ; [231  43],[68.56111111 17.43888889] ; [218.43888889  55.56111111],1
n6,1,0.000359,12.733072,[67 19] ; [251  22],[76.17827298  9.82172702] ; [241.82172702  31.17827298],1
n5,1,0.000684,11.532875,[57 28] ; [230  44],[67.95264624 17.04735376] ; [219.04735376  54.95264624],1
p5,1,0.001465,10.121953,[ 4 82] ; [ 51 219],[13.28651685 72.71348315] ; [ 41.71348315 228.28651685],0
s5,1,0.001495,10.084426,[24 56] ; [132 131],[36.38483965 43.61516035] ; [119.61516035 143.38483965],0
u1,1,0.004961,7.893469,[11 75] ; [ 76 199],[20.72576177 65.27423823] ; [ 66.27423823 208.72576177],0
p9,1,0.0284,4.803647,[73 13] ; [254  20],[78.11666667  7.88333333] ; [248.88333333  25.11666667],0
n1,1,0.037325,4.335525,[ 4 12] ; [30 25],[7.66197183 8.33802817] ; [26.33802817 28.66197183],0
v2,1,0.069801,3.287697,[42 38] ; [169  96],[48.92753623 31.07246377] ; [162.07246377 102.92753623],0
v3,1,0.071497,3.248306,[32 49] ; [134 129],[39.0872093 41.9127907] ; [126.9127907 136.0872093],0
u4,1,0.09144,2.848847,[ 1 85] ; [ 15 260],[ 3.81163435 82.18836565] ; [ 12.18836565 262.81163435],0
v1,1,0.099942,2.706463,[45 37] ; [174  94],[51.30857143 30.69142857] ; [167.69142857 100.30857143],0
p6,1,0.108615,2.574266,[34 52] ; [134 137],[40.47058824 45.52941176] ; [127.52941176 143.47058824],0
p10,1,0.115024,2.483799,[71 15] ; [243  30],[75.22005571 10.77994429] ; [238.77994429  34.22005571],0
p1,1,0.116109,2.469043,[ 5 81] ; [ 32 241],[ 8.86350975 77.13649025] ; [ 28.13649025 244.86350975],0
a2,1,0.121975,2.391777,[18 68] ; [ 81 194],[23.58448753 62.41551247] ; [ 75.41551247 199.58448753],0
p7,1,0.123529,2.372002,[54 30] ; [195  72],[59.58974359 24.41025641] ; [189.41025641  77.58974359],0
a4,1,0.124387,2.361188,[35 51] ; [138 137],[41.2132964 44.7867036] ; [131.7867036 143.2132964],0
n4,1,0.12516,2.351528,[67 19] ; [232  41],[71.62674095 14.37325905] ; [227.37325905  45.62674095],0
r2,1,0.126112,2.339727,[82  3] ; [271   3],[83.57938719  1.42061281] ; [269.42061281   4.57938719],0
v4,1,0.12905,2.303894,[83  3] ; [272   3],[84.57063712  1.42936288] ; [270.42936288   4.57063712],0
n3,1,0.14561,2.117647,[9 7] ; [42 14],[11.33333333  4.66666667] ; [39.66666667 16.33333333],0
b4,1,0.155424,2.018194,[55 31] ; [152 123],[49.31301939 36.68698061] ; [157.68698061 117.31301939],0
p11,1,0.169515,1.887226,[75 11] ; [222  53],[70.7534626 15.2465374] ; [226.2465374  48.7534626],0
u2,1,0.171763,1.867489,[17 13] ; [31 12],[19.7260274 10.2739726] ; [28.2739726 14.7260274],0
a5,1,0.176606,1.825958,[65 21] ; [226  49],[69.32409972 16.67590028] ; [221.67590028  53.32409972],0
p4,1,0.182527,1.776924,[52 34] ; [187  87],[57.09444444 28.90555556] ; [181.90555556  92.09444444],0
a7,1,0.272788,1.202672,[64 21] ; [190  85],[59.97222222 25.02777778] ; [194.02777778  80.97222222],0
u3,1,0.281014,1.162179,[19 11] ; [33 11],[21.08108108  8.91891892] ; [30.91891892 13.08108108],0
r1,1,0.281093,1.161798,[72 13] ; [244  30],[74.8189415 10.1810585] ; [241.1810585  32.8189415],0
p12,1,0.286141,1.137689,[ 7 78] ; [ 34 239],[ 9.73463687 75.26536313] ; [ 31.26536313 241.73463687],0
d3,1,0.309274,1.033774,[57 29] ; [198  77],[60.74792244 25.25207756] ; [194.25207756  80.74792244],0
a1,1,0.340599,0.908177,[ 3 83] ; [ 17 258],[ 4.76454294 81.23545706] ; [ 15.23545706 259.76454294],0
r3,1,0.358442,0.843346,[83  3] ; [270   5],[84.09418283  1.90581717] ; [268.90581717   6.09418283],0
s4,1,0.387488,0.74681,[14 72] ; [ 56 217],[16.76880223 69.23119777] ; [ 53.23119777 219.76880223],0
a8,1,0.399451,0.709979,[12 69] ; [ 47 201],[14.52583587 66.47416413] ; [ 44.47416413 203.52583587],0
n2,1,0.404551,0.694756,[11  6] ; [42 14],[12.34246575  4.65753425] ; [40.65753425 15.34246575],0
s1,1,0.412029,0.672939,[ 2 81] ; [ 12 260],[ 3.27323944 79.72676056] ; [ 10.72676056 261.27323944],0
d5,1,0.43899,0.598922,[76 10] ; [233  41],[73.81666667 12.18333333] ; [235.18333333  38.81666667],0
d2,1,0.540387,0.374823,[52 34] ; [156 119],[49.55124654 36.44875346] ; [158.44875346 116.55124654],0
p3,1,0.569985,0.322707,[48 38] ; [163 112],[50.26592798 35.73407202] ; [160.73407202 114.26592798],0
d1,1,0.665456,0.186963,[60 26] ; [185  90],[58.36565097 27.63434903] ; [186.63434903  88.36565097],0
d4,1,0.703373,0.144987,[72 14] ; [234  40],[73.1 12.9] ; [232.9  41.1],0
a6,1,0.733183,0.116209,[57 29] ; [187  87],[58.28888889 27.71111111] ; [185.71111111  88.28888889],0
