Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,74.235361,[263  38] ; [20 35],[239.27808989  61.72191011] ; [43.72191011 11.27808989],1
n6,1,0.0,43.516171,[280  21] ; [34 21],[265.48876404  35.51123596] ; [48.51123596  6.48876404],1
s4,1,7e-06,20.210309,[ 53 248] ; [25 31],[ 65.76470588 235.23529412] ; [12.23529412 43.76470588],1
v4,1,0.00012,14.787692,[294   6] ; [49  7],[289.04494382  10.95505618] ; [53.95505618  2.04494382],1
a5,1,0.000158,14.280105,[255  48] ; [35 21],[244.7632312  58.2367688] ; [45.2367688 10.7632312],1
r1,1,0.000215,13.696957,[264  38] ; [38 18],[254.75977654  47.24022346] ; [47.24022346  8.75977654],1
p2,1,0.000704,11.477854,[264  38] ; [39 17],[255.60335196  46.39664804] ; [47.39664804  8.60335196],1
p11,1,0.001446,10.14656,[251  52] ; [36 20],[242.23119777  60.76880223] ; [44.76880223 11.23119777],0
d1,1,0.010819,6.4948,[233  70] ; [34 22],[225.35097493  77.64902507] ; [41.64902507 14.35097493],0
v3,1,0.012283,6.269579,[148 146] ; [16 35],[139.75652174 154.24347826] ; [24.24347826 26.75652174],0
u1,1,0.013678,6.079289,[ 92 211] ; [ 8 48],[ 84.40111421 218.59888579] ; [15.59888579 40.40111421],0
d4,1,0.014568,5.967996,[280  23] ; [46 10],[275.14763231  27.85236769] ; [50.85236769  5.14763231],0
p9,1,0.017096,5.68654,[272  28] ; [43 11],[266.94915254  33.05084746] ; [48.05084746  5.94915254],0
a8,1,0.019464,5.459343,[ 51 217] ; [ 3 49],[ 45.225 222.775] ; [ 8.775 43.225],0
p5,1,0.022365,5.217174,[ 53 247] ; [ 3 52],[ 47.32394366 252.67605634] ; [ 8.67605634 46.32394366],0
a4,1,0.025165,5.012471,[173 129] ; [23 33],[165.34078212 136.65921788] ; [30.65921788 25.34078212],0
p4,1,0.02519,5.010796,[213  89] ; [31 25],[205.83240223  96.16759777] ; [38.16759777 17.83240223],0
s8,1,0.025327,5.001401,[217  84] ; [32 24],[209.94117647  91.05882353] ; [39.05882353 16.94117647],0
a3,1,0.036872,4.356307,[259  42] ; [42 14],[253.78431373  47.21568627] ; [47.21568627  8.78431373],0
p8,1,0.040016,4.217198,[166 131] ; [22 32],[159.07692308 137.92307692] ; [28.92307692 25.07692308],0
r4,1,0.052441,3.761635,[279  24] ; [47  9],[275.14763231  27.85236769] ; [50.85236769  5.14763231],0
p3,1,0.060162,3.532913,[181 121] ; [26 30],[174.62011173 127.37988827] ; [32.37988827 23.62011173],0
p7,1,0.062029,3.482297,[209  84] ; [31 22],[203.23699422  89.76300578] ; [36.76300578 16.23699422],0
r3,1,0.080138,3.062109,[294   8] ; [51  4],[291.8487395  10.1512605] ; [53.1512605  1.8487395],0
p12,1,0.087618,2.917601,[ 33 268] ; [ 2 54],[ 29.50980392 271.49019608] ; [ 5.49019608 50.50980392],0
r2,1,0.091929,2.84026,[289   8] ; [52  4],[286.90368272  10.09631728] ; [54.09631728  1.90368272],0
s2,1,0.101706,2.678584,[226  76] ; [36 20],[221.01675978  80.98324022] ; [40.98324022 15.01675978],0
a1,1,0.110073,2.553173,[ 23 280] ; [ 1 55],[ 20.25626741 282.74373259] ; [ 3.74373259 52.25626741],0
u3,1,0.11989,2.418759,[28 16] ; [12  2],[30.34482759 13.65517241] ; [9.65517241 4.34482759],0
s3,1,0.121355,2.399745,[227  72] ; [37 19],[222.35492958  76.64507042] ; [41.64507042 14.35492958],0
p6,1,0.122719,2.382269,[142 156] ; [20 35],[136.7592068 161.2407932] ; [25.2407932 29.7592068],0
b4,1,0.128347,2.312388,[167 136] ; [37 19],[172.17827298 130.82172702] ; [31.82172702 24.17827298],0
p10,1,0.144331,2.131168,[263  38] ; [44 11],[259.57022472  41.42977528] ; [47.42977528  7.57022472],0
a2,1,0.160432,1.970148,[ 99 204] ; [13 43],[ 94.52924791 208.47075209] ; [17.47075209 38.52924791],0
d2,1,0.232856,1.423331,[188 115] ; [30 26],[183.99442897 119.00557103] ; [34.00557103 21.99442897],0
u2,1,0.277833,1.177659,[26 17] ; [10  3],[27.64285714 15.35714286] ; [8.35714286 4.64285714],0
d3,1,0.292207,1.109424,[236  67] ; [40 16],[232.94707521  70.05292479] ; [43.05292479 12.94707521],0
v2,1,0.337786,0.918815,[191 108] ; [29 22],[187.94285714 111.05714286] ; [32.05714286 18.94285714],0
u4,1,0.373733,0.791215,[ 13 290] ; [ 1 55],[ 11.81615599 291.18384401] ; [ 2.18384401 53.81615599],0
n2,1,0.38547,0.753184,[47 12] ; [17  7],[45.4939759 13.5060241] ; [18.5060241  5.4939759],0
a7,1,0.418931,0.653311,[211  92] ; [42 14],[213.53481894  89.46518106] ; [39.46518106 16.53481894],0
p1,1,0.466461,0.530347,[ 24 278] ; [ 6 49],[ 25.37815126 276.62184874] ; [ 4.62184874 50.37815126],0
v1,1,0.503646,0.447245,[174 119] ; [30 25],[171.75862069 121.24137931] ; [32.24137931 22.75862069],0
n1,1,0.54868,0.359687,[30 29] ; [10 13],[28.7804878 30.2195122] ; [11.2195122 11.7804878],0
s6,1,0.568826,0.324651,[252  44] ; [46 10],[250.59090909  45.40909091] ; [47.40909091  8.59090909],0
b1,1,0.582178,0.302727,[118 185] ; [24 32],[119.84958217 183.15041783] ; [22.15041783 33.84958217],0
b3,1,0.696439,0.152202,[ 91 131] ; [16 20],[ 92.06976744 129.93023256] ; [14.93023256 21.06976744],0
b2,1,0.696439,0.152202,[ 91 131] ; [16 20],[ 92.06976744 129.93023256] ; [14.93023256 21.06976744],0
n3,1,0.708665,0.139614,[41 18] ; [15  8],[40.29268293 18.70731707] ; [15.70731707  7.29268293],0
s5,1,0.754204,0.098032,[132 156] ; [26 28],[133.05263158 154.94736842] ; [24.94736842 29.05263158],0
a6,1,0.866799,0.028132,[203  99] ; [37 19],[202.45810056  99.54189944] ; [37.54189944 18.45810056],0
b5,1,0.895522,0.017245,[176 127] ; [32 24],[175.55431755 127.44568245] ; [32.44568245 23.55431755],0
