Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.34889,[171   7] ; [24 13],[161.44186047  16.55813953] ; [33.55813953  3.44186047],1
d3,1,9e-06,19.753195,[130  48] ; [13 24],[118.39069767  59.60930233] ; [24.60930233 12.39069767],1
d5,1,0.000632,11.678241,[153  25] ; [23 14],[145.71162791  32.28837209] ; [30.28837209  6.71162791],1
d4,1,0.003194,8.693464,[152  26] ; [24 13],[145.71162791  32.28837209] ; [30.28837209  6.71162791],0
a7,1,0.003844,8.35604,[129  48] ; [18 19],[121.58411215  55.41588785] ; [25.41588785 11.58411215],0
v4,1,0.00407,8.252353,[173   5] ; [31  5],[169.68224299   8.31775701] ; [34.31775701  1.68224299],0
r2,1,0.007625,7.119507,[168   8] ; [30  6],[164.37735849  11.62264151] ; [33.62264151  2.37735849],0
d1,1,0.008473,6.930594,[118  60] ; [16 21],[110.93953488  67.06046512] ; [23.06046512 13.93953488],0
a5,1,0.008808,6.861258,[138  40] ; [21 16],[131.6372093  46.3627907] ; [27.3627907  9.6372093],0
n4,1,0.044356,4.042977,[150  28] ; [26 11],[145.71162791  32.28837209] ; [30.28837209  6.71162791],0
b3,1,0.054181,3.707129,[53 72] ; [ 7 23],[48.38709677 76.61290323] ; [11.61290323 18.38709677],0
b2,1,0.054181,3.707129,[53 72] ; [ 7 23],[48.38709677 76.61290323] ; [11.61290323 18.38709677],0
n3,1,0.055581,3.664563,[20 15] ; [9 1],[22.55555556 12.44444444] ; [6.44444444 3.55555556],0
u3,1,0.063303,3.448655,[31 11] ; [6 7],[28.25454545 13.74545455] ; [8.74545455 4.25454545],0
a4,1,0.067978,3.331183,[82 96] ; [11 26],[ 76.99534884 101.00465116] ; [16.00465116 20.99534884],0
v2,1,0.084402,2.978036,[101  67] ; [16 20],[96.35294118 71.64705882] ; [20.64705882 15.35294118],0
v1,1,0.093,2.821657,[95 76] ; [14 21],[90.48058252 80.51941748] ; [18.51941748 16.48058252],0
a2,1,0.108671,2.573444,[ 46 132] ; [ 5 32],[ 42.22325581 135.77674419] ; [ 8.77674419 28.22325581],0
d2,1,0.117855,2.445597,[102  76] ; [16 21],[97.69302326 80.30697674] ; [20.30697674 16.69302326],0
a3,1,0.14325,2.142699,[136  42] ; [24 13],[132.46511628  45.53488372] ; [27.53488372  9.46511628],0
a8,1,0.15096,2.062519,[ 29 131] ; [ 3 33],[ 26.12244898 133.87755102] ; [ 5.87755102 30.12244898],0
p11,1,0.157993,1.993335,[147  31] ; [34  3],[149.85116279  28.14883721] ; [31.14883721  5.85116279],0
p1,1,0.168349,1.897583,[ 12 165] ; [ 5 32],[ 14.06074766 162.93925234] ; [ 2.93925234 34.06074766],0
n6,1,0.170438,1.879085,[155  23] ; [29  8],[152.33488372  25.66511628] ; [31.66511628  5.33488372],0
s6,1,0.174265,1.845862,[143  35] ; [26 11],[139.91627907  38.08372093] ; [29.08372093  7.91627907],0
b4,1,0.176598,1.826024,[108  70] ; [18 19],[104.31627907  73.68372093] ; [21.68372093 15.31627907],0
a6,1,0.178921,1.806568,[117  61] ; [20 17],[113.42325581  64.57674419] ; [23.57674419 13.42325581],0
n1,1,0.218742,1.512605,[12 24] ; [5 4],[13.6 22.4] ; [3.4 5.6],0
n5,1,0.241799,1.370078,[140  37] ; [26 11],[137.29906542  39.70093458] ; [28.70093458  8.29906542],0
v3,1,0.273474,1.199237,[77 90] ; [13 23],[74.03940887 92.96059113] ; [15.96059113 20.03940887],0
p7,1,0.292786,1.106766,[109  64] ; [26 10],[111.74641148  61.25358852] ; [23.25358852 12.74641148],0
n2,1,0.336323,0.924397,[23 13] ; [8 2],[24.26086957 11.73913043] ; [6.73913043 3.26086957],0
