Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,95.184302,[247  61] ; [39 86],[203.43648961 104.56351039] ; [82.56351039 42.43648961],1
a5,1,2e-06,22.968893,[229  80] ; [64 63],[207.65366972 101.34633028] ; [85.34633028 41.65366972],1
s7,1,4.1e-05,16.818879,[146 149] ; [33 87],[127.24096386 167.75903614] ; [51.75903614 68.24096386],1
p11,1,8e-05,15.566264,[236  73] ; [73 54],[218.99311927  90.00688073] ; [90.00688073 36.99311927],1
n6,1,8.7e-05,15.408525,[260  48] ; [86 41],[244.98390805  63.01609195] ; [101.01609195  25.98390805],1
v3,1,0.000967,10.889329,[113 180] ; [26 94],[ 98.6125908 194.3874092] ; [40.3874092 79.6125908],1
s4,1,0.002142,9.424035,[ 40 265] ; [32 95],[ 50.83333333 254.16666667] ; [ 21.16666667 105.83333333],0
s8,1,0.002837,8.909219,[128 181] ; [33 93],[114.36551724 194.63448276] ; [46.63448276 79.36551724],0
p4,1,0.003434,8.561052,[150 158] ; [42 84],[136.25806452 171.74193548] ; [55.74193548 70.25806452],0
d5,1,0.004574,8.040506,[255  53] ; [89 37],[244.12903226  63.87096774] ; [99.87096774 26.12903226],0
p3,1,0.00468,7.999102,[120 189] ; [31 95],[107.26206897 201.73793103] ; [43.73793103 82.26206897],0
s6,1,0.00496,7.894026,[204 103] ; [65 60],[191.16435185 115.83564815] ; [77.83564815 47.16435185],0
r1,1,0.005811,7.6081,[246  62] ; [85 41],[234.90322581  73.09677419] ; [96.09677419 29.90322581],0
a4,1,0.006687,7.355083,[153 155] ; [45 82],[140.19310345 167.80689655] ; [57.80689655 69.19310345],0
a2,1,0.007529,7.142127,[ 86 223] ; [ 20 107],[ 75.12385321 233.87614679] ; [30.87614679 96.12385321],0
u1,1,0.007666,7.109871,[ 68 241] ; [ 14 113],[ 58.1146789 250.8853211] ; [ 23.8853211 103.1146789],0
p10,1,0.008362,6.954278,[234  73] ; [79 45],[222.94895592  84.05104408] ; [90.05104408 33.94895592],0
p12,1,0.009405,6.744311,[ 21 287] ; [  1 125],[ 15.61290323 292.38709677] ; [  6.38709677 119.61290323],0
p6,1,0.011894,6.326651,[ 81 225] ; [ 19 106],[ 70.99767981 235.00232019] ; [29.00232019 95.99767981],0
r4,1,0.013902,6.050524,[281  28] ; [105  22],[273.56422018  35.43577982] ; [112.43577982  14.56422018],0
a8,1,0.017748,5.620873,[ 41 235] ; [  8 116],[ 33.81 242.19] ; [ 15.19 108.81],0
a3,1,0.020515,5.367511,[226  83] ; [78 48],[215.94482759  93.05517241] ; [88.05517241 37.94482759],0
d1,1,0.027099,4.884481,[177 132] ; [58 69],[166.54816514 142.45183486] ; [68.45183486 58.54816514],0
n1,1,0.040573,4.193763,[31 43] ; [15 45],[25.40298507 48.59701493] ; [20.59701493 39.40298507],0
d4,1,0.041575,4.152419,[256  52] ; [94 32],[248.38709677  59.61290323] ; [101.61290323  24.38709677],0
d2,1,0.042743,4.105552,[158 148] ; [52 75],[148.40646651 157.59353349] ; [61.59353349 65.40646651],0
p2,1,0.047464,3.92886,[228  80] ; [82 45],[219.49425287  88.50574713] ; [90.50574713 36.49425287],0
v2,1,0.047897,3.913589,[166 130] ; [53 64],[156.95883777 139.04116223] ; [62.04116223 54.95883777],0
v1,1,0.061407,3.498962,[145 150] ; [49 76],[136.26190476 158.73809524] ; [57.73809524 67.26190476],0
b3,1,0.065893,3.382469,[ 80 118] ; [18 47],[ 73.77946768 124.22053232] ; [24.22053232 40.77946768],0
b2,1,0.065893,3.382469,[ 80 118] ; [18 47],[ 73.77946768 124.22053232] ; [24.22053232 40.77946768],0
n3,1,0.120724,2.407906,[60 15] ; [41 19],[56.11111111 18.88888889] ; [44.88888889 15.11111111],0
a6,1,0.123596,2.371145,[215  93] ; [79 48],[208.16551724  99.83448276] ; [85.83448276 41.16551724],0
s3,1,0.127722,2.319975,[174 130] ; [62 64],[166.84651163 137.15348837] ; [69.15348837 56.84651163],0
p9,1,0.129001,2.304486,[243  64] ; [89 34],[237.03255814  69.96744186] ; [94.96744186 28.03255814],0
d3,1,0.167613,1.90416,[211  97] ; [77 48],[204.8591224 103.1408776] ; [83.1408776 41.8591224],0
b5,1,0.175568,1.834745,[206 103] ; [76 51],[199.85779817 109.14220183] ; [82.14220183 44.85779817],0
s2,1,0.205486,1.602945,[156 149] ; [56 70],[150.02320186 154.97679814] ; [61.97679814 64.02320186],0
r2,1,0.22316,1.483936,[289  17] ; [115  11],[286.16666667  19.83333333] ; [117.83333333   8.16666667],0
p5,1,0.292669,1.107301,[ 17 288] ; [  4 122],[ 14.86078886 290.13921114] ; [  6.13921114 119.86078886],0
n2,1,0.372496,0.795322,[56 20] ; [40 20],[53.64705882 22.35294118] ; [42.35294118 17.64705882],0
u4,1,0.383574,0.759216,[  6 303] ; [  1 126],[  4.96100917 304.03899083] ; [  2.03899083 124.96100917],0
p7,1,0.42156,0.645963,[133 171] ; [49 75],[129.27102804 174.72897196] ; [52.72897196 71.27102804],0
a7,1,0.439899,0.596545,[220  89] ; [85 41],[216.65517241  92.34482759] ; [88.34482759 37.65517241],0
u3,1,0.446627,0.579197,[48 35] ; [31 17],[50.05343511 32.94656489] ; [28.94656489 19.05343511],0
u2,1,0.663488,0.189315,[48 33] ; [26 21],[46.828125 34.171875] ; [27.171875 19.828125],0
b4,1,0.682123,0.167746,[189 120] ; [75 52],[187.10091743 121.89908257] ; [76.89908257 50.10091743],0
s1,1,0.748107,0.103129,[ 14 288] ; [  5 122],[ 13.37529138 288.62470862] ; [  5.62470862 121.37529138],0
p1,1,0.781253,0.07711,[ 15 293] ; [  7 120],[ 15.57701149 292.42298851] ; [  6.42298851 120.57701149],0
v4,1,0.782666,0.076091,[286  22] ; [117   8],[286.66050808  21.33949192] ; [116.33949192   8.66050808],0
b1,1,0.867195,0.027963,[119 190] ; [50 77],[119.77293578 189.22706422] ; [49.22706422 77.77293578],0
a1,1,0.897509,0.016592,[ 13 296] ; [  5 122],[ 12.75688073 296.24311927] ; [  5.24311927 121.75688073],0
s5,1,0.92818,0.008124,[ 80 214] ; [34 89],[ 80.37410072 213.62589928] ; [33.62589928 89.37410072],0
